Snowball Map,Dedupe Key,brizo_id,Name,Street,City/Town,State/Province Code,Zip/Postal Code,Country,First Name,Last Name,Title,Role,Contact Email,Contact Phone,Established,Phone,Most Common Email,Cuisines (Regional),Price Range,Dishes
19621,4768 Peck 91732,bf65c5b7cd367352,Point Dume Chinese Food,4768 Peck Rd,El Monte,CA,91732,United States,Tai Shih,Lee,Owner,Owner,,,1996.0,(626) 401-2188,,Chinese,$,
19624,5820 Missi94112,c5e365c956fa909c,Maple SF Restaurant,5820 Mission St,San Francisco,CA,94112,United States,,,,,,,,(415) 333-7869,,Chinese,$$,Pork; Seafood; Chicken; Noodles
19627,1070 Coast93108,c5b7cb59b60c1cff,China Palace,1070 Coast Village Rd,Santa Barbara,CA,93108,United States,,,,,,,,(805) 565-9380,,Chinese,$$,Soups; Seafood; Salads; Fried Rice; Chicken; Noodles; Shrimp
19628,1901 Las P95133,c2eb6a5c2d858800,The Sushi Heroes,1901 Las Plumas Ave,San Jose,CA,95133,United States,,,,,thesushiheroes@gmail.com,,,(408) 387-9389,thesushiheroes@gmail.com,Japanese,$$,Sushi
19629,5551 Rosem91780,c2e55ff36ed850ca,Happy Buddha Kitchen,5551 Rosemead Blvd,Temple City,CA,91780,United States,,,,,,,,(626) 703-4570,,Vietnamese; Chinese,$$,Seafood; Pho; Chicken; Noodles; French Fries
19632,1610 W Red90247,c2a9a0ca928e5557,OKO Cafe,1610 W Redondo Beach Blvd,Gardena,CA,90247,United States,,,,,okocafe@oishii-japan.com,,2012.0,(310) 323-6889,okoyatai@gmail.com,Japanese,$,
19634,4414 Unive92105,c7b27b00afffd182,Tom's Chinese BBQ,4414 University Ave,San Diego,CA,92105,United States,Kim,Tom,Manager,General,,,1988.0,(619) 563-8225,,Chinese,$,BBQ
19636,1335 Fulto94117,c46bc8ad3a6aeb4e,Ju-Ni,1335 Fulton St,San Francisco,CA,94117,United States,,,,,info@junisf.com,,,(415) 655-9924,info@junisf.com,Japanese,$$$$,Seafood; Sushi
19637,15642 Arro91706,c4a1c20dd4b46442,Sushi Irwindale,15642 Arrow Hwy,Irwindale,CA,91706,United States,Myeong,Kim,Owner,Owner,,,2005.0,(626) 960-7454,,Japanese,$,Sushi
19639,6375 Simms80004,c39bdae11f7189c9,Treasure Pot Chinese Restaurant,6375 Simms St,Arvada,CO,80004,United States,David,C,Business Owner,Owner,,,1986.0,(303) 422-7628,info@treasurepotarvadaco.com,Chinese,$$,
19640,4263 Overl90230,c974b157918f6984,Nishi Poke & Ramen Bar,4263 Overland Ave,Culver City,CA,90230,United States,Nishi,K,Business Owner,Owner,,,,(310) 837-5001,info@nishipokeramen.com,Japanese,$$,Sushi; Poke; Ramen; French Fries
19641,11041 Warn92708,ca9413d094556d13,China Bowl Express,11041 Warner Ave,Fountain Valley,CA,92708,United States,Man,Chen,Owner,Owner,,,1997.0,(714) 775-5281,,Chinese,$,
19642,1387 E Sou80027,ca953a2ba0bb0450,Mr. Sake Sushi & Grill,1387 E South Boulder Rd,Louisville,CO,80027,United States,,,,,mrsake9999@gmail.com,,,(303) 604-9999,mrsake9999@gmail.com,Japanese; Chinese,$$,Curry; Chicken; Steaks; Salads; Seafood; Smoked Salmon; Sushi; Noodles
19643,3327 N Eag83646,c9032d18b480ed02,Ramen House,3327 N Eagle Rd,Meridian,ID,83646,United States,,,,,,,,(208) 895-7834,,Japanese,$$,Ramen
19645,4300 S El 94403,ca13e204c7723d7d,Peking Alley,4300 S El Camino Real,San Mateo,CA,94403,United States,Geoffery,W,Business Owner,Owner,,,2006.0,(650) 349-0298,pekingalley@gmail.com,Chinese,$$,Dumplings; Seafood; Noodles
19646,45 S Fair 91105,ac2b515e482a957f,Yuzu Shabu & Grill,45 S Fair Oaks Ave,Pasadena,CA,91105,United States,,,,,pasadena@yuzushabu.com,,,(626) 415-9898,,Japanese; Chinese,$$,Soups; Seafood; Hot Pot; Chicken Wings
19647,1179 S De 95129,abd1bca99fb2971e,The Hambak,1179 S De Anza Blvd,San Jose,CA,95129,United States,Eunhee,K,Business Owner,Owner,,,2017.0,(408) 352-6967,,Japanese,$$,
19650,223 Los An93021,af1d96813f810b38,Love Sushi,223 Los Angeles Ave,Moorpark,CA,93021,United States,Joochel,Ko,,,,,2008.0,(805) 529-1654,,Japanese,$$,Smoked Salmon; Sushi
19652,7086 Aubur95621,afbdec1374a8febd,Haya Sushi,7086 Auburn Blvd,Citrus Heights,CA,95621,United States,,,,,,,,(916) 725-1588,,Japanese,$$,Sushi
19653,4342 Moorp95129,b089bd68fcb8ccf3,Shalala Deli,4342 Moorpark Ave,San Jose,CA,95129,United States,,,,,,,,(408) 802-0349,,Japanese,,
19654,674 Broadw94133,acc2e1104357ff27,Cafe Broadway,674 Broadway,San Francisco,CA,94133,United States,,,,,,,,(415) 956-1668,,Chinese,$$,
19658,1540 Park 94501,b1eaa891ceef278f,Genghis Khan Kitchen,1540 Park St,Alameda,CA,94501,United States,Anna,Fong,Manager,General,,,1991.0,(510) 522-8398,,Chinese,$,Sushi
19659,1069 W San91722,b19dce4be8858c71,Town Sent Seafood Restaurant,1069 W San Bernardino Rd,Covina,CA,91722,United States,Sin O.,Soohoo,,,,,2000.0,(626) 915-8982,,Chinese,$$,Seafood
19660,4176 Convo92111,b34aa2657888d81a,MNGO Cafe,4176 Convoy St,San Diego,CA,92111,United States,,,,,contact@mngocafe.com,,2017.0,(858) 956-5995,contact@mngocafe.com,Japanese; Vietnamese; Thai,$$,Smoothies; Cookies
19667,314 Church94114,bae73f9271b91798,I'a Poke,314 Church St,San Francisco,CA,94114,United States,,,,,iapokesf@gmail.com,,,(415) 829-8030,iapokesf@gmail.com,Japanese,$$,Burritos; Sushi; Poke
19668,32 E 16th 46202,b79fd429672f653a,Isuka Hibachi Express and Sushi,32 E 16th St,Indianapolis,IN,46202,United States,,,,,isukaindy@gmail.com,,,(317) 602-6716,isukaindy@gmail.com,Japanese,$$,Smoothies; Hibachi; Smoked Salmon; Salads; Sushi; Grill; French Fries
19669,512 S Wash83843,b912e9c2c72d4448,Chang Sing Restaurant,512 S Washington St,Moscow,ID,83843,United States,Cheuk,Eng,,,,,1979.0,(208) 882-1154,,Chinese,$$,
19670,443 Dutton95407,b7a14c07d4f00db1,O!sushi,443 Dutton Ave,Santa Rosa,CA,95407,United States,Ae,Park,,,,,2012.0,(707) 544-1799,,Japanese,$$,Smoked Salmon; Seafood; Sashimi; Salads; Sushi
19672,18481 Coli91748,bdaf8caca91a5e03,Sunny Dumpling House,18481 Colima Rd,Rowland Heights,CA,91748,United States,,,,,,,,(626) 839-8288,,Chinese,$,
19673,225 N Harb92832,bdb8c97f2c0e7fee,Slice Shabu,225 N Harbor Blvd,Fullerton,CA,92832,United States,,,,,,,,(714) 879-1510,,Japanese,$$,Pork; Fried Rice; Hot Pot; French Fries
19676,3656 S Nog91792,ba46cbaf9c662542,China Blossom,3656 S Nogales St,West Covina,CA,91792,United States,Andy,Sy,Owner,Owner,,,1999.0,(626) 965-6321,,Chinese,$,
19677,9015 Bruce95758,bad816a64948147e,Kotteri Ramen Bar,9015 Bruceville Rd,Elk Grove,CA,95758,United States,,,,,,,,(916) 509-9193,,Japanese,$$,Ramen; Noodles; French Fries
19678,11383 Long90262,beb5454d1f39023b,Star Buffet,11383 Long Beach Blvd,Lynwood,CA,90262,United States,,,,,,,,(310) 668-9081,,Chinese,$,Sushi
19679,17171 Foot92335,bd67696cd9e2b2a0,Tasty King Chinese Restautant,17171 Foothill Blvd,Fontana,CA,92335,United States,Soun,Chong,Owner,Owner,,,2003.0,(909) 822-8677,,Chinese,$,
19680,751 Front 93960,b58d3509c5ef1412,Mix Stix Asian Fusion,751 Front St,Soledad,CA,93960,United States,,,,,,,,(831) 237-5005,,Japanese,$$,Smoked Salmon; Seafood; Fried Rice; Sushi
19681,1131 W 95t90044,b645496f79949c31,Simple As That,1131 W 95th St,Los Angeles,CA,90044,United States,,,,,,,,(323) 615-4643,,Cajun,,
19682,593 Woodsi94061,b64c4ea03e120099,Diner Japonica,593 Woodside Rd,Redwood City,CA,94061,United States,,,,,,,2013.0,(650) 364-4649,,Japanese,$$,Curry
19683,1251 E Cal95035,b7ee1f671f207c1a,Lucky Dumpling,1251 E Calaveras Blvd,Milpitas,CA,95035,United States,,,,,,,,(408) 708-7618,,Chinese,$$,Dim Sum; Seafood; Salads; Noodles
19685,900 N Aval90744,b89e4a0481b6c062,Teriyaki Table,900 N Avalon Blvd,Los Angeles,CA,90744,United States,,,,,,,,(310) 816-0701,,Japanese,$,Seafood; Chicken; Steaks
19688,1704 S Gra92705,b9d8b688580f69b1,Grand Teriyaki,1704 S Grand Ave,Santa Ana,CA,92705,United States,,,,,,,,(714) 547-0995,,Japanese,$,Sushi; Sandwiches
19693,927 Main S94566,93a416ff78bde28e,Sushi Hanabi,927 Main St,Pleasanton,CA,94566,United States,,,,,,,2011.0,(925) 596-3645,,Japanese,$$,Sushi
19694,1958 Robin95965,92cd175079983374,Uncle Ping's,1958 Robinson St,Oroville,CA,95965,United States,Guo,Wu,Manager,General,,,2010.0,(530) 533-3851,,Chinese,$,
19696,1325 Norie94122,93b969b77db1e525,GUILIN HOUSE,1325 Noriega St,San Francisco,CA,94122,United States,,,,,,,,(415) 753-6688,,Chinese,,Dim Sum; Noodles; French Fries
19698,7160 Melro90046,90056ba3c0866966,Murakami Sushi,7160 Melrose Ave,Los Angeles,CA,90046,United States,,,,,murakamimelrose@gmail.com,,,(323) 692-1450,murakamimelrose@gmail.com,Japanese,$$,Sashimi; Sushi
19699,224 Broad 95959,8febf0dada54179b,Fred's Szechuan Chinese Restaurant,224 Broad St,Nevada City,CA,95959,United States,Fred,B,Owner,Owner,,,1995.0,(530) 478-9072,fredsrestaurantnevadacity@gmail.com,Chinese,$,
19701,6931 Linda92111,8e1edd7696ff1dc5,Ragin' Cajun,6931 Linda Vista Rd,San Diego,CA,92111,United States,,,,,,,,(909) 406-2808,,Creole; Cajun,,
19702,8433 Park 80124,8e3163bdcb867607,Sukiya Ramen,8433 Park Meadows Center Dr,Lone Tree,CO,80124,United States,,,,,sukiyaramen2@gmail.com,,,(303) 799-7960,sukiyaramen2@gmail.com,Japanese,$$,Poke; Ramen
19703,450 S B St93030,ab125145efd21b78,China Square Restaurant,450 S B St,Oxnard,CA,93030,United States,Tony,Lin,Owner,Owner,,,2009.0,(805) 487-9988,,Chinese,$$$,
19704,1441 W Kno90501,aad5809886189f59,Toyo Sushi,1441 W Knox St,Torrance,CA,90501,United States,Baby,Chong,,,,,2007.0,(310) 533-8500,,Japanese,$$,Sushi
19710,4408 W Mag91505,b0c38e4444716127,Tatsu sushi Japanese cuisine,4408 W Magnolia Blvd,Burbank,CA,91505,United States,Angela,Zhou,Owner,Owner,,,2006.0,(818) 848-3769,,Japanese,$$,Seafood; Sushi; Ramen
19711,16602 S No90247,abdecf8b6e586ece,Pit Burger,16602 S Normandie Ave,Gardena,CA,90247,United States,Sung,Kim,Owner,Owner,,,1970.0,(310) 327-6636,,Japanese,$,Hamburgers
19712,4700 Vogel47715,acedd37b33ff47f8,Yang's Shabu Shabu,4700 Vogel Rd,Evansville,IN,47715,United States,,,,,,,,(812) 471-8889,,Chinese,$$,Soups; Fried Rice; Hot Pot; French Fries
19713,2353 E 12t94601,b060c7ea3a574076,The Bussdown,2353 E 12th St,Oakland,CA,94601,United States,,,,,,,,(510) 631-6726,,Caribbean; Cajun,$$,Seafood; French Fries
19716,2673 E Tho93003,aec7a17dab19d6c9,Lee's Chinese Food,2673 E Thompson Blvd,Ventura,CA,93003,United States,Peter,Lee,Owner,Owner,,,1973.0,(805) 648-4811,,Chinese,$,Seafood
19717,534 E Vall91776,ae4b1ce2c08a5919,Noodology,534 E Valley Blvd,San Gabriel,CA,91776,United States,,,,,,,,(626) 782-7046,,Chinese,$$,Seafood; Ramen; Noodles
19718,2600 Bancr94704,adf918ff8c1e418d,Chengdu Style Restaurant,2600 Bancroft Way,Berkeley,CA,94704,United States,April,H,Business Owner,Owner,,,2014.0,(510) 845-5807,,Chinese,$,Chicken Wings; Noodles
19721,300 El Cam94030,c7686f3e8ab3865d,Tai Wu Restaurant,300 El Camino Real,Millbrae,CA,94030,United States,Jessica,Fong,,,,,2013.0,(650) 697-7888,,Chinese,$$,Pork; Dim Sum; Seafood; BBQ; Sushi; Noodles
19724,18588 Gale91748,c4531c17bec92447,Jazz Cat Fusion Shabu,18588 Gale Ave,Industry,CA,91748,United States,Alan,Lee,Manager,General,,,2011.0,(626) 581-8588,,Japanese; Taiwanese,$$,Shabu-Shabu; Soups; Fried Rice; Hot Pot; Chicken; Noodles; French Fries
19726,315 S Diam91765,c3e600f103c5dbdb,Kamis Sushi,315 S Diamond Bar Blvd,Diamond Bar,CA,91765,United States,Nica,P,Business Owner,Owner,,,2021.0,(909) 396-0035,,Japanese,$$,Sashimi; Salads; Sushi
19728,21812 Vent91364,c4a750138188b8fb,Something's Fishy,21812 Ventura Blvd,Woodland Hills,CA,91364,United States,Mike,Chu,Owner,Owner,,,1981.0,(818) 884-3880,,Japanese,$$,Seafood; Sashimi; Salads; Teppanyaki; Sushi; French Fries; Steaks
19730,12217 Sant90025,c56225d6f696e036,Echigo,12217 Santa Monica Blvd,Los Angeles,CA,90025,United States,Hitoshi,Kataoka,Owner,Owner,,,2002.0,(310) 820-9787,echigosushi2002@gmail.com,Japanese,$$,Seafood; Sushi
19731,116 E Palm91502,ef14212b3cd8b0c8,Los Angeles Roll Stop,116 E Palm Ave,Burbank,CA,91502,United States,,,,,,,,,,Japanese,$,Salads; Sushi
19735,20955 Gold91789,f0c7c3997d7f574c,Delicious Food Corner,20955 Golden Springs Dr,Diamond Bar,CA,91789,United States,,,,,,,,(909) 788-1238,,Cantonese,$$,
19736,5227 Pacif90255,f0efb7b9b7cd62ae,Golden Bowl,5227 Pacific Blvd,Huntington Park,CA,90255,United States,,,,,,,,(323) 585-8790,,Japanese,$,Seafood; Salads; Chicken; Hamburgers; French Fries
19737,21418 Vent91364,f1a34e43cfd7f536,The Brothers Sushi,21418 Ventura Blvd,Woodland Hills,CA,91364,United States,Goro,Uehara,Owner,Owner,,,2018.0,(818) 456-4509,,Japanese,$$,Sushi; French Fries
19739,2707 Bosto92113,edd540a182ff4429,Oishi sushi,2707 Boston Ave,San Diego,CA,92113,United States,,,,,,,,(619) 552-0387,,Japanese,$$,Sashimi; Sushi; Hamburgers; French Fries
19740,426 MacArt94063,f14dd3986cf94639,ginger bowls,426 MacArthur Ave,Redwood City,CA,94063,United States,,,,,,,,(323) 736-5531,,Chinese,$,
19741,3215 Oak K94062,f1f7bda04d5f723d,Asya,3215 Oak Knoll Dr,Redwood City,CA,94062,United States,Nick,K,Business Owner,Owner,,,2017.0,(650) 549-8526,,Japanese,$$,Soups; Salads; Sushi; Bento Box
19746,288 S Atla90022,fd55fffe8d31b494,Teriroll,288 S Atlantic Blvd,Los Angeles,CA,90022,United States,,,,,,,,(323) 269-5000,,Japanese,$$,Sushi
19748,1015 N Sep90266,fc226435fddffbd7,Thai Dishes,1015 N Sepulveda Blvd,Manhattan Beach,CA,90266,United States,Manus,K,Owner,Owner,,,1988.0,(310) 546-4147,thaidishescatering@gmail.com,Chinese; Thai,$$,Seafood; Chicken
19751,12633 Glen91342,ffeb0e577991f241,China Express,12633 Glenoaks Blvd,Sylmar,CA,91342,United States,Gary,Tang,Owner,Owner,,,1995.0,(818) 367-5811,,Chinese,$,
19753,3233 Grand91709,fbb3420ab8c125b6,Happy Kitchen,3233 Grand Ave,Chino Hills,CA,91709,United States,Cynthia,L,Business Owner,Owner,,,2010.0,(909) 628-5488,cynthiaclai@yahoo.com,Chinese; Taiwanese,$$,Soups
19754,1757 W Car90501,fb3a1f1bdf81d9c2,Wadatsumi,1757 W Carson St,Torrance,CA,90501,United States,,,,,,,,(310) 782-7356,,Japanese,$$,Seafood; Sushi
19758,10700 S De95014,fb100b978d167f20,Taiwanese Bistro,10700 S De Anza Blvd,Cupertino,CA,95014,United States,,,,,,,,(408) 931-6215,,Chinese,$$,Dim Sum; Seafood; Fried Rice
19759,Vallco Fas95014,fc6609a2d42a0eef,RA Sushi,Vallco Fashion Park,Cupertino,CA,95014,United States,,,,,,,,(408) 212-3826,,Japanese,$$,Smoked Salmon; Seafood; Sushi
19761,110 E Nort46112,ff2f3b4fd6e6e534,China's Best,110 E Northfield Dr,Brownsburg,IN,46112,United States,Sean,Zheng,Owner,Owner,,,1995.0,(317) 858-0088,,Chinese,$,
19762,1253 Vine 90038,fea3b9c5e7342e57,831 Yasai Tokyo Ramen,1253 Vine St,Los Angeles,CA,90038,United States,,,,,,,,(323) 498-0051,,Japanese,,Ramen; French Fries
19764,2850 Wombl92106,fc31a347840a6184,Ikiru,2850 Womble Rd,San Diego,CA,92106,United States,Sun,Kim,,,,,2009.0,(619) 221-1228,,Japanese,$$,Sushi
19765,8025 Webb 91605,fd109ada7c9d42e6,Panda Wok,8025 Webb Ave,North Hollywood,CA,91605,United States,Danny,V,Business Owner,Owner,,,2009.0,(818) 252-1808,,Chinese,$,Soups; Seafood; Chicken
19766,2801 Harbo92626,ab95747f9abd962e,Poke Tiki,2801 Harbor Blvd,Costa Mesa,CA,92626,United States,Charles,K,Business Owner,Owner,,,2017.0,(714) 241-1104,web.poketiki@gmail.com,Japanese,$$,Cookies; Seafood; Sushi; Poke
19767,9431 N Mer46260,f671b667fe53267c,Yujo,9431 N Meridian St,Indianapolis,IN,46260,United States,,,,,,,2019.0,(317) 669-0315,info@yujoindy.com,Japanese,$$,Ramen; Noodles
19768,705 S West90005,424f2f7b693c3768,Vip Chinese Restaurant,705 S Western Ave,Los Angeles,CA,90005,United States,Jiaching,Tung,Owner,Owner,,,1998.0,(213) 389-8532,,Chinese,$$,Seafood; Chicken; Noodles; Shrimp
19769,7310 W 52n80002,4253275689e03770,Namiko's,7310 W 52nd Ave,Arvada,CO,80002,United States,Toshimi,Chandonnet,Owner,Owner,,,1988.0,(303) 420-3600,,Japanese,$$,Sushi
19771,417 Charlo80534,3e41e77400dc4c36,Little House,417 Charlotte St,Johnstown,CO,80534,United States,,,,,xue600222@icloud.com,,,(970) 587-0098,xue600222@icloud.com,Chinese,$$,Smoked Salmon; Sushi
19772,905 E Arro91740,3cc220bb6c52469b,bushi by JINYA,905 E Arrow Hwy,Glendora,CA,91740,United States,Michael,Heim,Shift Supervisor,Operations,mheim@starbucks.com,,,(626) 609-7277,rheraldez@starbucks.com,Japanese,$$,Sushi; Ramen; Noodles
19773,7014 Broad91945,3e509f89bd661ebb,Elite Buffet,7014 Broadway,Lemon Grove,CA,91945,United States,,,,,,,,(619) 668-9239,,Chinese,$,
19775,219 E Comp90220,34f88dc344de843e,Eggroll King,219 E Compton Blvd,Compton,CA,90220,United States,Shawn,Gau,,,,,1994.0,(310) 639-1707,,Chinese,$$,
19776,1502 Sunny94597,33ff2e139c2f4e7f,Nama Sushi & Teriyaki,1502 Sunnyvale Ave,Walnut Creek,CA,94597,United States,Sung,Shin,Owner,Owner,,,2004.0,(925) 932-9540,,Japanese,$$,Smoked Salmon; Seafood; Sushi
19777,2011 S Bro93454,32b0e1ba338c2dc0,Ming Dynasty,2011 S Broadway,Santa Maria,CA,93454,United States,John,Ho,Owner,Owner,,,1990.0,(805) 928-6881,jenny@mingdynasty-restaurant.com,Chinese,$$,
19778,315 3rd St95901,35c944633015282d,China Moon Restaurant,315 3rd St,Marysville,CA,95901,United States,Gary,Y,Business Owner,Owner,,,1980.0,(530) 743-2205,,Chinese,$,Soups; Seafood; Curry; Chicken; Noodles
19780,721 W Cinn93245,44f45860236f8a1a,Keanus Hawaiian bbq,721 W Cinnamon Dr,Lemoore,CA,93245,United States,Sheril,L,Business Owner,Owner,,,,(559) 309-9512,,Hawaiian; Japanese,$$,Ribs; BBQ
19783,5046 W Pik46254,455874e35ff1c220,Yummy Crab,5046 W Pike Plaza Rd,Indianapolis,IN,46254,United States,,,,,,,,(317) 991-4928,,Cajun,$$,Soups; Seafood; Salads; Sandwiches; Chicken Wings; Chicken; French Fries
19785,1135 Pine 96001,4673f2a57fee9fb0,Chu's Too,1135 Pine St,Redding,CA,96001,United States,Lambo,Diep,Business Owner,Owner,,,1996.0,(530) 244-2987,,Chinese,$$,Sushi
19788,5005 S Eme46237,3da15508a7866125,Juicy Seafood,5005 S Emerson Ave,Indianapolis,IN,46237,United States,,,,,juicyseafoodbeechgrove@gmail.com,,,(317) 802-7340,juicyseafoodbeechgrove@gmail.com,Creole; Cajun,$$,Seafood; French Fries; Shrimp
19789,11283 Sant90025,3b8cd0a8088eda18,Tokyo Udon Stop,11283 Santa Monica Blvd,Los Angeles,CA,90025,United States,,,,,,,,,,Japanese,$$,Salads; Sushi; Curry; Tonkatsu; Chicken; Ramen; Noodles
19790,1883 Daly 90031,3bab956432bc4ee8,Happy Tuesday Express,1883 Daly St,Los Angeles,CA,90031,United States,,,,,,,2011.0,(323) 222-5888,,Chinese,$,Fried Rice; Chicken; Noodles; Shrimp
19791,1655 S Azu91745,3d52f0a1f51e0ffa,Wonde Harbor Dim Sum Restaurant,1655 S Azusa Ave,Hacienda Heights,CA,91745,United States,,,,,,,,(626) 888-7666,,Chinese,$$,Dim Sum; Seafood; Noodles
19792,2000 S Hav80014,4298315a4bbdf4b2,Ten Seconds Wok Express,2000 S Havana St,Aurora,CO,80014,United States,,,,,,,,(720) 583-2839,,Chinese,,
19794,3927 Walnu91770,42b9f2a4e481134a,Bay Island Cafe,3927 Walnut Grove Ave,Rosemead,CA,91770,United States,,,,,,,,(626) 766-1300,,Cantonese; Chinese,$$,
19795,1321 Lakew95242,42f34978478be6f2,Dragon Lite Deli,1321 Lakewood Mall,Lodi,CA,95242,United States,Mary,Jin,Owner,Owner,,,1992.0,(209) 334-3457,,Chinese,$,
19797,2224 S El 94403,402c9e7e32797203,Silver House,2224 S El Camino Real,San Mateo,CA,94403,United States,Peter,Chiu,Owner,Owner,,,1988.0,(650) 571-1298,,Chinese,$$,Noodles
19800,2053 Broad94063,423928b22525210e,Sushirrito,2053 Broadway,Redwood City,CA,94063,United States,,,,,,,,(650) 562-8906,eat@sushirrito.com,Japanese,$$,Sashimi; Sushi
19801,1125 San C94070,473a78a27641f2d9,Red Hot Chilli Pepper,1125 San Carlos Ave,San Carlos,CA,94070,United States,Bharat,D,Business Owner,Owner,,,2011.0,(650) 453-3055,,Indian; Chinese,$$,French Fries
19803,1273 Lawre94089,477b90474a38ea6c,Mumu Hot Pot,1273 Lawrence Station Rd,Sunnyvale,CA,94089,United States,,,,,mumuhotpot@gmail.com,,,(408) 743-5441,mumuhotpot@gmail.com,Chinese,$$,Hot Pot
19804,75 Industr47532,4807a85cd1df0cc9,China Garden,75 Industrial Park Rd,Ferdinand,IN,47532,United States,,,,,,,2010.0,(812) 367-8200,,Chinese,$,Seafood
19805,2102 Caldw83651,4af6ed569634c7b9,City Buffet,2102 Caldwell Blvd,Nampa,ID,83651,United States,,,,,,,,(208) 466-9099,,Chinese,$$,
19810,26771 Ranc92630,4909c8d863b0293f,Big Wok Mongolian Bar-B-Q,26771 Rancho Pkwy,Lake Forest,CA,92630,United States,,,,,,,1985.0,(949) 215-7003,,Mongolian; Japanese; Chinese,$$,Smoothies; Salads; BBQ
19811,4115 Conco94519,48067363f2673eb4,Mann's Chinese Cuisine,4115 Concord Blvd,Concord,CA,94519,United States,Mark,Thang,Owner,Owner,,,1990.0,(925) 685-2988,,Chinese,$$,Soups
19812,240 Skylin94015,486356fc1a9a06c7,Majikku Ramen,240 Skyline Plz,Daly City,CA,94015,United States,,,,,magicrameninc@gmail.com,,,(650) 756-2988,magicrameninc@gmail.com,Japanese,$$,Soups; Sushi; Ramen; Noodles
19813,5333 Adeli94608,4891f5f1ee625a6f,Spicy Tongue,5333 Adeline St,Oakland,CA,94608,United States,,,,,,,,(510) 561-6755,,Chinese,$$,Chicken; Noodles
19816,2310 Story95122,4d093c620a849179,Crawdaddy,2310 Story Rd,San Jose,CA,95122,United States,Thai,Nguyen,,,,,2007.0,(408) 286-2729,info@crawdaddy.co,Creole; Cajun,$$,Fish and Chips; Seafood; Chicken; French Fries
19817,949 Ruff D95110,4d90b6b871a75113,Island Onigiri,949 Ruff Dr,San Jose,CA,95110,United States,,,,,,,,,,Japanese,,
19818,1606 S 8th80905,4d83aec8b48ff94a,Dozo Sushi and Bar,1606 S 8th St,Colorado Springs,CO,80905,United States,,,,,,,,(719) 203-5699,,Japanese,$$,Sushi
19820,13681 Newp92780,4c4423277425498b,Okidoki,13681 Newport Ave,Tustin,CA,92780,United States,Osaka,Kappo,Principal,Owner,,,2008.0,(714) 730-7051,okidokitustinoc@gmail.com,Japanese,$$,Seafood; Sashimi; Sushi; Bento Box; French Fries
19821,3669 Star 80906,4b8522de67937198,Ramen O Ramen,3669 Star Ranch Rd,Colorado Springs,CO,80906,United States,,,,,,,,(719) 344-5583,,Japanese,,Ramen
19822,1341 E Pac93635,4749af96d4883a11,Teriyaki House,1341 E Pacheco Blvd,Los Banos,CA,93635,United States,Nicole,Brown,Manager,General,,,2004.0,(209) 827-8889,,Japanese,$,Sushi
19823,13050 San 90049,48535852dac33639,Kiitsu,13050 San Vicente Blvd,Los Angeles,CA,90049,United States,Rhea,Graza,Server,Front of the House,,,,(310) 451-7733,info@kiitsu-la.com,Japanese,$$$$,Sushi
19825,Alton Pkwy92630,4973b7a51c21fd05,Tenko Sushi & Teriyki,Alton Pkwy,Lake Forest,CA,92630,United States,,,,,,,,(949) 215-2898,,Japanese,,Sushi
19826,4401 Cabri94121,49600956802dd40f,Hakka Restaurant,4401 Cabrillo St,San Francisco,CA,94121,United States,,,,,,,,(415) 876-6898,,Chinese,$$,
19830,1228 S Gol91007,53dcd01922bf10aa,Foshan Cantonese King,1228 S Golden West Ave,Arcadia,CA,91007,United States,,,,,,,,(626) 321-2488,,Cantonese; Chinese,$$,Seafood
19831,8895 Towne92122,52b286bcb7b064b4,Urbn Sushi,8895 Towne Centre Dr,San Diego,CA,92122,United States,,,,,eatmorefish@urbnsushi.com,,,(858) 230-6565,eatmorefish@urbnsushi.com,Japanese,$$,Smoked Salmon; Seafood; Salads; Sushi; Noodles
19835,1492 Old B94010,55724ccaa5aebacb,Grand Harbor,1492 Old Bayshore Hwy,Burlingame,CA,94010,United States,L.,X. I. Shun,Business Owner,Owner,,,,(650) 347-9988,,Cantonese,$$,Dim Sum; Seafood
19836,511 Laguna94102,550f064ba5f67fec,Domo,511 Laguna St,San Francisco,CA,94102,United States,Terry,Layo,Regional Vice President,General,tlayo@domosf.com,,,(415) 861-8887,cdaskalakis@domosf.com,Japanese,$$,Tacos; Seafood; Salads; Sushi
19837,520 S Main83642,54be2bc7503d3133,Ramen Sho,520 S Main St,Meridian,ID,83642,United States,Yuji,H,,,,,,(208) 258-7012,info@ramensho.com,Japanese,$$,Ramen
19839,20911 Sher91303,54c86712a76b08e1,Suban Sushi & Ramen,20911 Sherman Way,Canoga Park,CA,91303,United States,,,,,,,,(818) 835-9493,,Japanese,$$,Sashimi; Salads; Sushi; Ramen
19842,2825 W Ala80219,526405491316e589,The Empress Seafood Restaurant,2825 W Alameda Ave,Denver,CO,80219,United States,Kin,W,Business Owner,Owner,,,1993.0,(303) 922-2822,info@empressdenver.com,Chinese,$$,Dim Sum; Soups; Seafood; Chicken; Noodles
19843,39742 Ceda94560,420bc4c3ef44c908,Dosa and Curry,39742 Cedar Blvd,Newark,CA,94560,United States,,,,,dosaandcurry@gmail.com,,,(510) 573-4056,dosaandcurry@gmail.com,Indian; Chinese,$,Soups
