Row Labels,Sum of ARR,Sum of Total,Sum of Take Rate,,ID,Base & Other Fees,Rental,Voice ARR,Adj,ID,WP ARR,,ID,DE ARR,,ID,Status,,,
R83931,"12,395","159,119",7.79%,,R85368,0,0,"16,670",,,,,,,,,,,,
R83932,"1,873","31,216",6.00%,,R85369,0,0,"11,192",,,,,,,,,,,,
R83933,"18,566","265,605",6.99%,,R85371,0,0,"17,266",,,,,,,,,,,,
R83935,0,0,6.00%,,R85376,210,0,"10,971",,,,,,,,,,,,
R83936,0,0,6.99%,,R85378,54,0,648,,,,,,,,,,,,
R83937,"30,778","366,844",8.39%,,R85379,200,0,"12,578",,,,,,,,,,,,
R83938,"22,331","319,475",6.99%,,R85381,0,0,"36,201",,,,,,,,,,,,
R83951,"42,916","524,006",8.19%,,R85386,200,23,"22,865",,,,,,,,,,,,
R83952,0,0,8.00%,,R85387,0,0,"19,790",,,,,,,,,,,,
R83955,0,0,6.99%,,R85388,54,0,648,,,,,,,,,,,,
R83956,"20,919","299,277",6.99%,,R85391,0,0,"15,215",,,,,,,,,,,,
R83957,0,0,7.79%,,R85393,0,0,"19,952",,,,,,,,,,,,
R83958,"24,277","347,315",6.99%,,R85395,0,0,"23,144",,,,,,,,,,,,
R83959,"23,593","295,286",7.99%,,R85396,50,0,600,,,,,,,,,,,,
R83961,0,0,6.99%,,R85397,54,15,648,,,,,,,,,,,,
R83962,"25,158","359,911",6.99%,,R85399,0,0,"53,962",,,,,,,,,,,,
R83963,"57,351","736,211",7.79%,,R85501,0,0,"23,550",,,,,,,,,,,,
R83965,"7,764","111,073",6.99%,,R85503,0,0,"11,786",,,,,,,,,,,,
R83966,"26,348","376,944",6.99%,,R85505,0,0,"21,681",,,,,,,,,,,,
R83967,"13,588","194,395",6.99%,,R85506,0,0,"24,857",,,,,,,,,,,,
R83968,"22,179","317,298",6.99%,,R85508,10,0,"30,354",,,,,,,,,,,,
R83969,"9,979","142,761",6.99%,,R85509,0,0,"29,934",,,,,,,,,,,,
R83971,0,0,6.99%,,R85518,54,0,648,,,,,,,,,,,,
R83972,"7,263","103,909",6.99%,,R85519,0,0,"27,652",,,,,,,,,,,,
R83973,"7,307","96,277",7.59%,,R85521,0,0,"22,566",,,,,,,,,,,,
R83975,"16,121","230,634",6.99%,,R85523,0,0,"19,652",,,,,,,,,,,,
R83976,"16,037","205,864",7.79%,,R85525,200,8,"14,935",,,,,,,,,,,,
R83977,"19,542","279,572",6.99%,,R85526,0,0,"12,232",,,,,,,,,,,,
R83978,"27,428","361,368",7.59%,,R85531,0,0,"15,196",,,,,,,,,,,,
R83979,"9,588","137,163",6.99%,,R85532,0,0,"44,859",,,,,,,,,,,,
R83981,0,0,8.00%,,R85533,0,0,"11,021",,,,,,,,,,,,
R83982,0,0,6.99%,,R85536,0,15,"4,257",,,,,,,,,,,,
R83983,"25,251","361,246",6.99%,,R85538,0,0,"10,654",,,,,,,,,,,,
R83985,"9,564","136,825",6.99%,,R85539,0,0,"30,375",,,,,,,,,,,,
R83986,"12,067","172,635",6.99%,,R85551,0,0,"34,328",,,,,,,,,,,,
R83987,"66,429","811,103",8.19%,,R85552,200,15,"3,554",,,,,,,,,,,,
R83988,0,0,8.00%,,R85553,10,0,"30,005",,,,,,,,,,,,
R83989,0,0,6.99%,,R85555,0,0,"6,266",,,,,,,,,,,,
R83991,"24,588","351,766",6.99%,,R85556,54,0,648,,,,,,,,,,,,
R83992,0,0,8.39%,,R85557,0,0,"22,607",,,,,,,,,,,,
R83993,"13,929","199,276",6.99%,,R85558,0,0,"15,305",,,,,,,,,,,,
R83995,"3,716","53,161",6.99%,,R85559,0,0,"16,885",,,,,,,,,,,,
R83996,"23,215","281,399",8.25%,,R85562,0,0,"13,097",,,,,,,,,,,,
R83997,"1,336","15,929",8.39%,,R85563,0,0,"14,629",,,,,,,,,,,,
R83998,0,0,6.99%,,R85565,0,0,"45,964",,,,,,,,,,,,
R83999,"22,549","322,592",6.99%,,R85566,10,0,"33,838",,,,,,,,,,,,
R85001,"17,704","253,271",6.99%,,R85567,0,0,"15,437",,,,,,,,,,,,
R85002,"33,319","387,876",8.59%,,R85568,10,0,"16,202",,,,,,,,,,,,
R85005,"19,138","281,856",6.79%,,R85569,0,15,"9,543",,,,,,,,,,,,
R85006,0,0,6.99%,,R85572,0,0,465,,,,,,,,,,,,
R85007,"1,968","28,159",6.99%,,R85575,0,0,"18,154",,,,,,,,,,,,
R85009,"14,815","192,654",7.69%,,R85576,0,0,"37,190",,,,,,,,,,,,
R85011,"24,426","349,439",6.99%,,R85577,200,0,"2,400",,,,,,,,,,,,
R85012,"38,072","544,661",6.99%,,R85578,0,0,"32,367",,,,,,,,,,,,
R85013,0,0,8.00%,,R85579,54,0,648,,,,,,,,,,,,
R85015,"18,053","210,158",8.59%,,R85581,0,15,"14,645",,,,,,,,,,,,
R85016,0,0,6.00%,,R85583,54,8,648,,,,,,,,,,,,
R85017,0,0,6.00%,,R85585,0,15,"16,985",,,,,,,,,,,,
R85018,"34,844","633,525",5.50%,,R85586,54,15,648,,,,,,,,,,,,
R85019,"27,245","495,370",5.50%,,R85588,0,0,"18,465",,,,,,,,,,,,
R85021,"43,486","790,663",5.50%,,R85589,0,0,"29,954",,,,,,,,,,,,
R85022,"37,412","535,220",6.99%,,R85591,0,0,"14,205",,,,,,,,,,,,
R85023,"13,504","168,805",8.00%,,R85592,100,15,"3,607",,,,,,,,,,,,
R85025,0,0,6.99%,,R85593,0,0,"7,846",,,,,,,,,,,,
R85026,"13,998","184,428",7.59%,,R85596,54,0,648,,,,,,,,,,,,
R85027,"19,661","281,277",6.99%,,R85597,0,0,"15,262",,,,,,,,,,,,
R85028,0,0,8.00%,,R85598,0,8,"47,035",,,,,,,,,,,,
R85029,0,0,6.99%,,R85601,0,0,"11,414",,,,,,,,,,,,
R85031,0,0,6.99%,,R85602,0,0,"21,361",,,,,,,,,,,,
R85032,0,0,6.99%,,R85603,0,15,"23,812",,,,,,,,,,,,
R85033,0,0,6.99%,,R85605,0,8,"12,706",,,,,,,,,,,,
R85035,0,0,7.59%,,R85606,0,0,"8,361",,,,,,,,,,,,
R85036,0,0,7.79%,,R85608,0,0,"7,980",,,,,,,,,,,,
R85037,"29,643","424,072",6.99%,,R85609,0,0,"3,376",,,,,,,,,,,,
R85038,"19,746","282,486",6.99%,,R85612,200,15,"2,400",,,,,,,,,,,,
R85039,0,0,6.99%,,R85615,200,0,"10,097",,,,,,,,,,,,
R85051,"9,576","116,923",8.19%,,R85617,0,0,"16,844",,,,,,,,,,,,
R85052,0,0,6.99%,,R85621,54,8,648,,,,,,,,,,,,
R85053,0,0,6.99%,,R85622,0,0,"18,109",,,,,,,,,,,,
R85055,"13,824","197,772",6.99%,,R85625,13,0,156,,,,,,,,,,,,
R85056,"39,224","516,780",7.59%,,R85626,0,0,"35,979",,,,,,,,,,,,
R85057,"13,023","186,308",6.99%,,R85627,100,0,"4,093",,,,,,,,,,,,
R85058,"41,437","592,807",6.99%,,R85628,0,0,"42,806",,,,,,,,,,,,
R85059,0,0,8.00%,,R85629,0,15,"30,544",,,,,,,,,,,,
R85061,0,0,7.59%,,R85631,0,0,"8,984",,,,,,,,,,,,
R85062,0,0,6.99%,,R85633,50,0,"4,776",,,,,,,,,,,,
R85063,"16,865","241,270",6.99%,,R85635,200,0,"9,536",,,,,,,,,,,,
R85065,0,0,6.99%,,R85637,0,15,"8,531",,,,,,,,,,,,
R85066,"6,236","89,213",6.99%,,R85638,54,15,648,,,,,,,,,,,,
R85067,0,0,8.39%,,R85639,0,0,"32,366",,,,,,,,,,,,
R85068,"13,270","189,841",6.99%,,R85652,0,0,"2,474",,,,,,,,,,,,
R85069,0,0,6.99%,,R85655,0,0,"38,236",,,,,,,,,,,,
R85071,"25,337","309,368",8.19%,,R85657,54,30,648,,,,,,,,,,,,
R85073,"8,257","118,124",6.99%,,R85658,0,0,"12,912",,,,,,,,,,,,
R85075,"22,591","323,194",6.99%,,R85659,100,0,"6,918",,,,,,,,,,,,
R85076,"49,940","657,970",7.59%,,R85661,0,8,"15,714",,,,,,,,,,,,
R85077,0,0,6.99%,,R85662,200,0,"26,098",,,,,,,,,,,,
R85078,"15,202","217,480",6.99%,,R85663,0,0,"27,935",,,,,,,,,,,,
R85079,"28,045","401,212",6.99%,,R85666,0,0,"20,458",,,,,,,,,,,,
R85082,"24,904","356,287",6.99%,,R85668,0,0,"10,948",,,,,,,,,,,,
R85083,"6,965","99,640",6.99%,,R85669,54,0,648,,,,,,,,,,,,
R85085,"10,328","147,752",6.99%,,R85671,0,0,"33,452",,,,,,,,,,,,
R85086,0,0,6.99%,,R85673,200,0,"6,077",,,,,,,,,,,,
R85087,0,0,7.59%,,R85675,0,0,"11,784",,,,,,,,,,,,
R85088,0,0,6.99%,,R85676,200,0,"2,400",,,,,,,,,,,,
R85089,0,0,6.99%,,R85677,0,0,"8,380",,,,,,,,,,,,
R85092,0,0,8.19%,,R85678,0,0,"14,918",,,,,,,,,,,,
R85093,"28,630","358,326",7.99%,,R85679,0,0,"8,898",,,,,,,,,,,,
R85095,"16,181","231,484",6.99%,,R85681,0,0,"13,348",,,,,,,,,,,,
R85096,"15,093","198,859",7.59%,,R85682,0,0,"27,100",,,,,,,,,,,,
R85097,"12,329","154,112",8.00%,,R85683,0,0,"26,966",,,,,,,,,,,,
R85098,0,0,6.25%,,R85685,0,0,"28,372",,,,,,,,,,,,
R85099,0,0,8.19%,,R85686,10,15,"70,582",,,,,,,,,,,,
R85101,"30,956","442,859",6.99%,,R85687,0,15,"5,165",,,,,,,,,,,,
R85102,"4,919","70,370",6.99%,,R85688,10,15,"7,977",,,,,,,,,,,,
R85103,0,0,6.99%,,R85691,54,0,648,,,,,,,,,,,,
R85105,0,0,6.99%,,R85692,0,0,"22,210",,,,,,,,,,,,
R85106,"16,012","229,069",6.99%,,R85693,10,0,"9,248",,,,,,,,,,,,
R85107,"16,520","236,343",6.99%,,R85696,0,0,"6,957",,,,,,,,,,,,
R85108,"20,595","374,456",5.50%,,R85697,0,23,"8,179",,,,,,,,,,,,
R85109,"13,336","190,780",6.99%,,R85698,0,0,"51,175",,,,,,,,,,,,
R85111,0,0,6.99%,,R85699,200,15,"3,601",,,,,,,,,,,,
R85112,0,0,6.99%,,R85702,54,15,648,,,,,,,,,,,,
R85113,"26,096","373,337",6.99%,,R85705,0,0,"82,013",,,,,,,,,,,,
R85115,0,0,7.99%,,R85706,0,0,"11,006",,,,,,,,,,,,
R85116,"2,331","33,341",6.99%,,R85708,0,0,"42,737",,,,,,,,,,,,
R85117,0,0,6.99%,,R85713,0,0,"11,255",,,,,,,,,,,,
R85118,0,0,6.99%,,R85715,0,0,"4,413",,,,,,,,,,,,
R85119,0,0,7.59%,,R85716,0,0,"8,067",,,,,,,,,,,,
R85122,"16,287","203,589",8.00%,,R85718,200,23,"3,468",,,,,,,,,,,,
R85123,"12,424","155,305",8.00%,,R85719,200,0,"6,975",,,,,,,,,,,,
R85125,"32,542","465,556",6.99%,,R85723,10,0,"16,232",,,,,,,,,,,,
R85126,0,0,8.00%,,R85725,10,0,"64,152",,,,,,,,,,,,
R85129,0,0,8.59%,,R85726,0,0,"17,037",,,,,,,,,,,,
R85131,"30,159","431,453",6.99%,,R85728,0,15,"9,905",,,,,,,,,,,,
R85132,"5,301","75,832",6.99%,,R85732,0,15,"6,716",,,,,,,,,,,,
R85133,"23,719","312,506",7.59%,,R85733,0,0,"13,195",,,,,,,,,,,,
R85135,"55,825","657,535",8.49%,,R85735,100,8,"5,285",,,,,,,,,,,,
R85136,0,0,6.99%,,R85736,0,0,"16,990",,,,,,,,,,,,
R85137,"20,365","237,073",8.59%,,R85737,0,0,"22,148",,,,,,,,,,,,
R85138,"15,433","220,786",6.99%,,R85738,0,0,"15,163",,,,,,,,,,,,
R85139,"13,439","174,755",7.69%,,R85739,0,0,"9,735",,,,,,,,,,,,
R85151,"13,772","197,024",6.99%,,R85753,0,0,"27,116",,,,,,,,,,,,
R85152,"5,971","85,429",6.99%,,R85755,0,0,"26,300",,,,,,,,,,,,
R85153,"39,976","500,325",7.99%,,R85756,54,0,648,,,,,,,,,,,,
R85155,"11,869","148,363",8.00%,,R85757,0,0,"7,978",,,,,,,,,,,,
R85156,"33,457","478,639",6.99%,,R85758,0,0,"13,845",,,,,,,,,,,,
R85157,0,0,6.99%,,R85759,0,0,"18,401",,,,,,,,,,,,
R85158,0,0,7.59%,,R85761,54,0,648,,,,,,,,,,,,
R85159,"38,086","544,860",6.99%,,R85762,200,0,"19,699",,,,,,,,,,,,
R85161,0,0,6.99%,,R85766,0,0,"12,285",,,,,,,,,,,,
R85162,"8,562","122,483",6.99%,,R85767,0,0,"23,445",,,,,,,,,,,,
R85163,0,0,8.19%,,R85768,200,23,"7,865",,,,,,,,,,,,
R85166,"19,369","277,097",6.99%,,R85771,10,0,"13,562",,,,,,,,,,,,
R85167,"20,513","293,457",6.99%,,R85772,0,0,"8,922",,,,,,,,,,,,
R85168,"13,814","197,620",6.99%,,R85775,0,0,"16,224",,,,,,,,,,,,
R85169,"25,145","359,728",6.99%,,R85776,0,0,"27,933",,,,,,,,,,,,
R85171,0,0,6.99%,,R85777,0,0,"2,533",,,,,,,,,,,,
R85172,"45,437","650,032",6.99%,,R85778,0,0,"5,165",,,,,,,,,,,,
R85173,"6,540","93,556",6.99%,,R85781,10,0,"54,065",,,,,,,,,,,,
R85175,0,0,6.99%,,R85782,0,15,"23,111",,,,,,,,,,,,
R85176,0,0,7.59%,,R85783,200,8,"25,122",,,,,,,,,,,,
R85177,0,0,0.00%,,R85785,0,0,"8,906",,,,,,,,,,,,
R85178,"29,509","422,166",6.99%,,R85786,0,0,"15,342",,,,,,,,,,,,
R85179,0,0,7.59%,,R85788,0,0,"14,292",,,,,,,,,,,,
R85181,"24,658","352,756",6.99%,,R85789,0,0,"22,592",,,,,,,,,,,,
R85182,"13,390","191,564",6.99%,,R85791,200,0,"29,254",,,,,,,,,,,,
R85183,"7,492","107,185",6.99%,,R85792,200,15,"7,277",,,,,,,,,,,,
R85185,"57,911","707,091",8.19%,,R85793,54,15,648,,,,,,,,,,,,
R85186,0,0,6.99%,,R85795,50,0,"16,700",,,,,,,,,,,,
R85187,"6,721","96,155",6.99%,,R85796,0,0,"34,773",,,,,,,,,,,,
R85188,"19,437","278,069",6.99%,,R85797,10,0,"22,949",,,,,,,,,,,,
R85189,"15,589","259,811",6.00%,,R85798,200,0,"25,295",,,,,,,,,,,,
R85192,"60,094","752,119",7.99%,,R85799,64,0,768,,,,,,,,,,,,
R85193,0,0,6.99%,,R85801,0,0,"22,689",,,,,,,,,,,,
R85195,"47,958","686,090",6.99%,,R85802,0,0,"6,015",,,,,,,,,,,,
R85196,0,0,6.99%,,R85803,0,23,"9,147",,,,,,,,,,,,
R85197,"19,694","281,748",6.99%,,R85805,10,23,120,,,,,,,,,,,,
R85198,"23,983","399,709",6.00%,,R85806,0,0,"23,473",,,,,,,,,,,,
R85199,"12,243","204,043",6.00%,,R85807,0,15,"42,300",,,,,,,,,,,,
R85201,"26,035","317,883",8.19%,,R85808,200,23,"14,071",,,,,,,,,,,,
R85202,0,0,8.39%,,R85809,0,0,"10,503",,,,,,,,,,,,
R85203,"23,641","288,660",8.19%,,R85811,54,38,648,,,,,,,,,,,,
R85205,"33,484","479,032",6.99%,,R85812,0,0,"26,192",,,,,,,,,,,,
R85206,0,0,6.99%,,R85813,0,8,"7,663",,,,,,,,,,,,
R85207,"11,039","157,929",6.99%,,R85815,54,0,648,,,,,,,,,,,,
R85208,0,0,6.99%,,R85816,0,0,"33,636",,,,,,,,,,,,
R85209,"19,558","279,794",6.99%,,R85819,200,0,"6,123",,,,,,,,,,,,
R85211,0,0,8.59%,,R85823,0,0,"14,241",,,,,,,,,,,,
R85212,"19,890","262,055",7.59%,,R85825,0,0,"5,101",,,,,,,,,,,,
R85213,0,0,6.99%,,R85826,200,0,"9,813",,,,,,,,,,,,
R85216,"11,234","160,721",6.99%,,R85827,0,0,"3,367",,,,,,,,,,,,
R85217,954,"13,642",6.99%,,R85829,100,0,"11,341",,,,,,,,,,,,
R85218,"26,071","372,976",6.99%,,R85832,71,0,852,,,,,,,,,,,,
R85219,"27,533","393,888",6.99%,,R85833,0,0,"6,427",,,,,,,,,,,,
R85221,"18,142","259,535",6.99%,,R85835,0,0,"30,179",,,,,,,,,,,,
R85222,0,0,6.99%,,R85836,0,0,"31,299",,,,,,,,,,,,
R85223,"48,591","623,758",7.79%,,R85838,0,15,"33,051",,,,,,,,,,,,
R85225,0,0,6.99%,,R85852,0,0,"27,149",,,,,,,,,,,,
R85226,"7,502","107,331",6.99%,,R85855,210,0,"13,655",,,,,,,,,,,,
R85227,"10,901","136,265",8.00%,,R85857,0,0,"20,298",,,,,,,,,,,,
R85228,0,0,6.99%,,R85858,0,15,"21,272",,,,,,,,,,,,
R85229,"5,541","69,267",8.00%,,R85859,54,23,648,,,,,,,,,,,,
R85231,"13,770","208,947",6.59%,,R85861,54,0,648,,,,,,,,,,,,
R85232,0,0,6.59%,,R85865,200,0,"24,403",,,,,,,,,,,,
R85233,0,0,6.99%,,R85866,0,0,"17,267",,,,,,,,,,,,
R85235,"12,079","172,803",6.99%,,R85867,0,0,"22,134",,,,,,,,,,,,
R85236,0,0,6.99%,,R85868,0,0,"8,650",,,,,,,,,,,,
R85238,"18,461","264,109",6.99%,,R85869,0,0,"3,283",,,,,,,,,,,,
R85239,"28,953","414,201",6.99%,,R85872,0,0,"20,023",,,,,,,,,,,,
R85251,0,0,6.99%,,R85876,200,0,"14,588",,,,,,,,,,,,
R85252,"28,933","336,818",8.59%,,R85877,0,0,"20,962",,,,,,,,,,,,
R85253,"32,559","397,547",8.19%,,R85878,0,0,"9,751",,,,,,,,,,,,
R85255,0,0,6.99%,,R85879,100,8,"20,956",,,,,,,,,,,,
R85256,0,0,8.19%,,R85881,0,0,"2,607",,,,,,,,,,,,
R85257,"24,435","349,574",6.99%,,R85886,54,30,648,,,,,,,,,,,,
R85258,"11,939","170,807",6.99%,,R85892,54,23,648,,,,,,,,,,,,
R85259,"8,751","108,172",8.09%,,R85893,54,0,648,,,,,,,,,,,,
R85261,0,0,8.99%,,R85895,0,0,"18,581",,,,,,,,,,,,
R85262,"24,415","349,280",6.99%,,R85896,20,0,"27,499",,,,,,,,,,,,
R85263,"7,771","111,172",6.99%,,R85897,0,15,"14,517",,,,,,,,,,,,
R85265,"84,701","1,211,751",6.99%,,R85898,200,23,"2,400",,,,,,,,,,,,
R85266,0,0,6.99%,,R85899,0,15,"16,938",,,,,,,,,,,,
R85268,"39,737","510,102",7.79%,,R85902,0,0,"10,454",,,,,,,,,,,,
R85269,0,0,7.59%,,R85903,0,0,"21,168",,,,,,,,,,,,
R85271,"23,355","334,115",6.99%,,R85905,54,0,648,,,,,,,,,,,,
R85272,"5,258","64,201",8.19%,,R85906,27,0,324,,,,,,,,,,,,
R85273,0,0,8.00%,,R85907,0,0,"1,910",,,,,,,,,,,,
R85275,"3,831","63,843",6.00%,,R85908,200,0,"12,087",,,,,,,,,,,,
R85276,"18,534","265,148",6.99%,,R85909,0,0,"14,464",,,,,,,,,,,,
R85277,0,0,6.99%,,R85913,0,0,"8,126",,,,,,,,,,,,
R85278,0,0,6.99%,,R85915,54,15,648,,,,,,,,,,,,
R85279,"3,556","50,877",6.99%,,R85916,0,0,"15,208",,,,,,,,,,,,
R85281,0,0,6.99%,,R85917,0,0,"7,496",,,,,,,,,,,,
R85282,"10,072","125,903",8.00%,,R85918,54,0,648,,,,,,,,,,,,
R85283,"25,025","358,014",6.99%,,R85922,0,0,"10,167",,,,,,,,,,,,
R85285,"18,328","262,200",6.99%,,R85923,0,23,"6,299",,,,,,,,,,,,
R85286,"10,576","151,301",6.99%,,R85925,0,0,"19,389",,,,,,,,,,,,
R85287,"4,794","68,588",6.99%,,R85929,0,8,"24,397",,,,,,,,,,,,
R85289,"6,356","90,926",6.99%,,R85931,0,15,"14,049",,,,,,,,,,,,
R85291,"56,568","1,028,513",5.50%,,R85932,200,0,"2,400",,,,,,,,,,,,
R85292,"7,055","100,936",6.99%,,R85933,0,0,"15,183",,,,,,,,,,,,
R85293,"26,299","376,232",6.99%,,R85936,0,0,"23,348",,,,,,,,,,,,
R85295,"9,980","142,773",6.99%,,R85937,200,15,"22,442",,,,,,,,,,,,
R85296,"17,914","224,211",7.99%,,R85939,0,0,"40,636",,,,,,,,,,,,
R85297,0,0,6.99%,,R85951,0,0,"16,374",,,,,,,,,,,,
R85298,"10,392","148,672",6.99%,,R85952,200,0,"12,238",,,,,,,,,,,,
R85299,"70,392","1,279,861",5.50%,,R85953,200,0,"7,288",,,,,,,,,,,,
R85301,"8,653","123,796",6.99%,,R85955,0,0,"42,968",,,,,,,,,,,,
R85302,"2,999","42,905",6.99%,,R85956,0,0,"9,521",,,,,,,,,,,,
R85303,"17,881","255,810",6.99%,,R85958,0,0,"28,661",,,,,,,,,,,,
R85305,"20,900","261,572",7.99%,,R85959,0,0,"14,398",,,,,,,,,,,,
R85306,0,0,6.99%,,R85961,54,0,648,,,,,,,,,,,,
R85307,0,0,6.99%,,R85962,0,0,355,,,,,,,,,,,,
R85308,0,0,6.99%,,R85965,0,0,"17,359",,,,,,,,,,,,
R85309,0,0,6.99%,,R85966,0,0,"17,494",,,,,,,,,,,,
R85311,"12,712","158,900",8.00%,,R85967,0,8,"4,324",,,,,,,,,,,,
R85312,"87,072","1,583,119",5.50%,,R85968,0,0,"31,893",,,,,,,,,,,,
R85313,0,0,6.99%,,R85971,200,8,"14,320",,,,,,,,,,,,
R85315,"2,014","26,194",7.69%,,R85973,10,15,"15,207",,,,,,,,,,,,
R85316,0,0,6.99%,,R85975,0,0,"6,814",,,,,,,,,,,,
R85317,"12,263","175,442",6.99%,,R85976,0,0,"9,989",,,,,,,,,,,,
R85318,0,0,6.99%,,R85977,0,0,"19,878",,,,,,,,,,,,
R85319,0,0,6.99%,,R85978,200,0,"15,824",,,,,,,,,,,,
R85321,"7,872","121,294",6.49%,,R85979,0,8,"26,383",,,,,,,,,,,,
R85322,"27,563","394,314",6.99%,,R85981,0,0,"16,244",,,,,,,,,,,,
R85323,0,0,7.65%,,R85987,200,0,"4,422",,,,,,,,,,,,
R85325,"5,281","69,039",7.65%,,R85989,0,0,245,,,,,,,,,,,,
R85326,"11,558","152,273",7.59%,,R85991,200,0,"27,178",,,,,,,,,,,,
R85327,"91,984","1,123,125",8.19%,,R85992,0,0,"18,862",,,,,,,,,,,,
R85328,"4,984","62,302",8.00%,,R85993,0,0,"23,693",,,,,,,,,,,,
R85329,0,0,6.99%,,R85995,200,0,"10,595",,,,,,,,,,,,
R85331,0,0,6.99%,,R85996,200,0,"15,664",,,,,,,,,,,,
R85332,0,0,6.99%,,R85999,0,15,"11,992",,,,,,,,,,,,
R85333,"11,273","161,271",6.99%,,R86002,0,0,"29,618",,,,,,,,,,,,
R85335,0,0,6.00%,,R86003,54,0,648,,,,,,,,,,,,
R85336,"5,132","73,425",6.99%,,R86005,0,0,"4,790",,,,,,,,,,,,
R85337,"3,475","49,718",6.99%,,R86006,10,0,"19,784",,,,,,,,,,,,
R85338,"1,903","27,224",6.99%,,R86007,54,0,648,,,,,,,,,,,,
R85339,"4,405","53,784",8.19%,,R86008,0,0,"36,308",,,,,,,,,,,,
R85351,"4,511","55,083",8.19%,,R86011,0,23,"6,712",,,,,,,,,,,,
R85352,0,0,7.65%,,R86015,10,15,"26,974",,,,,,,,,,,,
R85353,0,0,8.00%,,R86017,54,15,648,,,,,,,,,,,,
R85355,"27,449","392,688",6.99%,,R86018,0,0,"7,722",,,,,,,,,,,,
R85356,"26,067","372,918",6.99%,,R86019,200,0,"7,360",,,,,,,,,,,,
R85357,0,0,8.59%,,R86021,0,0,"14,966",,,,,,,,,,,,
R85358,0,0,6.49%,,R86023,54,0,648,,,,,,,,,,,,
R85359,"40,607","472,722",8.59%,,R86026,0,0,"26,292",,,,,,,,,,,,
R85361,0,0,6.99%,,R86028,200,8,"5,986",,,,,,,,,,,,
R85362,0,0,7.59%,,R86029,0,0,"17,916",,,,,,,,,,,,
R85363,0,0,6.99%,,R86031,27,0,324,,,,,,,,,,,,
R85365,"11,049","158,068",6.99%,,R86032,54,0,648,,,,,,,,,,,,
R85366,"4,098","58,623",6.99%,,R86033,0,0,"37,587",,,,,,,,,,,,
R85367,0,0,6.99%,,R86035,100,0,"8,409",,,,,,,,,,,,
R85368,"16,670","238,479",6.99%,,R86038,100,0,"14,826",,,,,,,,,,,,
R85369,"11,192","160,120",6.99%,,R86051,0,0,"52,539",,,,,,,,,,,,
R85371,"17,266","247,012",6.99%,,R86053,0,0,"10,708",,,,,,,,,,,,
R85372,0,0,6.99%,,R86055,0,0,"12,353",,,,,,,,,,,,
R85373,0,0,8.59%,,R86056,54,0,648,,,,,,,,,,,,
R85375,0,0,7.59%,,R86059,200,0,"28,021",,,,,,,,,,,,
R85376,"8,451","120,903",6.99%,,R86061,0,0,"16,690",,,,,,,,,,,,
R85377,0,0,8.00%,,R86066,0,0,"15,123",,,,,,,,,,,,
R85378,0,0,6.99%,,R86068,0,0,"40,298",,,,,,,,,,,,
R85379,"10,178","127,386",7.99%,,R86071,10,0,"15,848",,,,,,,,,,,,
R85381,"36,201","517,892",6.99%,,R86072,54,0,648,,,,,,,,,,,,
R85383,0,0,6.99%,,R86073,100,0,"1,200",,,,,,,,,,,,
R85385,0,0,6.00%,,R86075,0,0,"29,973",,,,,,,,,,,,
R85386,"20,465","292,773",6.99%,,R86076,50,15,"2,945",,,,,,,,,,,,
R85387,"19,790","247,682",7.99%,,R86077,0,0,"18,522",,,,,,,,,,,,
R85388,0,0,6.99%,,R86078,0,0,"28,660",,,,,,,,,,,,
R85389,0,0,6.99%,,R86079,0,0,"17,615",,,,,,,,,,,,
R85391,"15,215","185,776",8.19%,,R86081,0,0,"10,362",,,,,,,,,,,,
R85392,0,0,8.00%,,R86083,0,0,"11,391",,,,,,,,,,,,
R85393,"19,952","285,442",6.99%,,R86085,135,15,"10,372",,,,,,,,,,,,
R85395,"23,144","331,102",6.99%,,R86086,0,8,"14,720",,,,,,,,,,,,
R85396,0,0,6.99%,,R86087,0,30,"14,871",,,,,,,,,,,,
R85397,0,0,8.00%,,R86088,0,0,"12,834",,,,,,,,,,,,
R85399,"53,962","981,128",5.50%,,R86089,200,15,"4,703",,,,,,,,,,,,
R85501,"23,550","336,911",6.99%,,R86091,0,23,"12,081",,,,,,,,,,,,
R85502,0,0,8.00%,,R86093,200,0,"29,819",,,,,,,,,,,,
R85503,"11,786","168,618",6.99%,,R86095,0,30,"24,164",,,,,,,,,,,,
R85505,"21,681","394,202",5.50%,,R86096,200,0,"17,539",,,,,,,,,,,,
R85506,"24,857","451,937",5.50%,,R86097,0,0,"22,168",,,,,,,,,,,,
R85507,0,0,6.49%,,R86099,10,8,988,,,,,,,,,,,,
R85508,"30,234","432,527",6.99%,,R86101,50,0,"11,606",,,,,,,,,,,,
R85509,"29,934","428,241",6.99%,,R86103,0,0,"2,293",,,,,,,,,,,,
R85511,0,0,6.99%,,R86106,200,0,"23,214",,,,,,,,,,,,
R85513,0,0,6.99%,,R86107,0,0,"8,785",,,,,,,,,,,,
R85515,0,0,8.59%,,R86109,0,0,"31,932",,,,,,,,,,,,
R85516,0,0,6.99%,,R86111,54,8,648,,,,,,,,,,,,
R85518,0,0,6.99%,,R86115,200,0,"4,515",,,,,,,,,,,,
R85519,"27,652","361,463",7.65%,,R86116,100,0,"7,509",,,,,,,,,,,,
R85521,"22,566","268,962",8.39%,,R86117,100,8,"1,200",,,,,,,,,,,,
