Snowball_ID,Date,page_view,scroll,user_engagement,session_start,first_visit,form_start,AnyFormSubmit,Any_Form.Submit,video_complete,video_progress,video_start,click,ID,Name,Business.Type,Chain,Street,City.Town,State.Province.Code,Zip.Postal.Code,Country,First.Name,Last.Name,Title,Role,Contact.Email,Contact.Phone,Established,Estimated.Employees,Phone,Contact.Count,Most.Common.Email,Cuisines..Regional.,Price.Range,Website.Technology.Vendors,Ordering.Solutions,Cloud.Point.of.Sale.System,group,location,Exclusion.Check
54710,20230901,1,1,0,1,1,0,0,0,0,0,0,0,6b63cfb73d5e80d9,Garden Restaurant,Restaurant; Quick Service,NA,3555 W Walnut St,Garland,TX,75042,United States,,,,,,NA,NA,NA,(972) 487-8289,0,,Chinese,$$,,,,Offer_B,US,NA
55117,20230901,1,0,0,1,1,0,0,0,0,0,0,0,f4fe5d8e6e32a4a7,Naan,Restaurant,NA,7161 Bishop Rd,Plano,TX,75024,United States,Peter,Kim,Owner,Owner,,NA,2004,NA,(972) 943-9288,1,naansushi@hotmail.com,Japanese,$$$,,,,Offer_B,US,NA
55117,20230907,1,0,0,1,0,0,0,0,0,0,0,0,f4fe5d8e6e32a4a7,Naan,Restaurant,NA,7161 Bishop Rd,Plano,TX,75024,United States,Peter,Kim,Owner,Owner,,NA,2004,NA,(972) 943-9288,1,naansushi@hotmail.com,Japanese,$$$,,,,Offer_B,US,NA
55321,20230901,1,0,0,1,1,0,0,0,0,0,0,0,59547dbb593df0c6,Fortune Cookie,Bakery; Restaurant; Quick Service,NA,3728 W 13400 S,Riverton,UT,84065,United States,Tan,Ianny,Principal,Owner,,NA,2008,NA,(801) 302-1366,2,,Japanese; Chinese,$$,DoorDash; Grubhub; ezCater,ezCater,,Offer_B,US,NA
55657,20230813,1,0,0,1,0,0,0,0,0,0,0,0,f73d75e89c07d5e6,Kobe Japanese Steak & Sushi,Restaurant,NA,19 S 13th St,Richmond,VA,23219,United States,Tadashi,Yamaguchi,Owner,Owner,,NA,2004,NA,(804) 643-8080,1,,Japanese,$$$,BringMeThat; The NAI,,,Offer_B,US,NA
55657,20230814,2,0,1,1,1,0,0,0,0,0,0,0,f73d75e89c07d5e6,Kobe Japanese Steak & Sushi,Restaurant,NA,19 S 13th St,Richmond,VA,23219,United States,Tadashi,Yamaguchi,Owner,Owner,,NA,2004,NA,(804) 643-8080,1,,Japanese,$$$,BringMeThat; The NAI,,,Offer_B,US,NA
56622,20230919,1,0,0,1,1,0,0,0,0,0,0,0,a88bad34ddadd3ac,Hot Teriyaki,Restaurant; Quick Service,NA,8013 Steilacoom Blvd SW,Lakewood,WA,98498,United States,Patty,Won,Principal,Owner,,NA,2008,NA,(253) 584-7776,1,,Japanese,$,,,,Offer_B,US,NA
56697,20230906,1,0,0,1,1,0,0,0,0,0,0,0,3994d48daf1e6b71,China Dragon,Restaurant; Quick Service,NA,10119 Aurora Ave N,Seattle,WA,98133,United States,Yun Fong,Chang,Owner,Owner,,NA,1987,NA,,1,,Chinese,$,,,,Offer_B,US,NA
57107,20230901,2,1,0,2,1,0,0,0,0,1,1,0,d57b06b9d85552a1,Cajun Big Easy,Restaurant; Quick Service,NA,2500 N Mayfair Rd,Wauwatosa,WI,53226,United States,Raul,Godoy,Principal,Owner,,NA,1999,NA,,1,,Creole; Cajun,$,Apple App Store,,,Offer_B,US,NA
57308,20230901,1,1,0,1,1,0,0,0,0,0,0,0,1ff6e3d462eed230,Golden Chopsticks,Restaurant; Quick Service,NA,329 N York St,Wheeling,WV,26003,United States,Martin,Tse,Owner,Owner,,NA,1994,NA,(304) 232-2888,2,,Chinese,$$,,,,Offer_B,US,NA
57308,20230902,1,0,0,1,0,0,0,0,0,0,0,0,1ff6e3d462eed230,Golden Chopsticks,Restaurant; Quick Service,NA,329 N York St,Wheeling,WV,26003,United States,Martin,Tse,Owner,Owner,,NA,1994,NA,(304) 232-2888,2,,Chinese,$$,,,,Offer_B,US,NA
57804,20230921,2,2,1,1,1,0,0,0,0,0,0,0,7d024c4c138ad945,Tokyo Japanese Grill,Restaurant,NA,45886 Wellington Ave,Chilliwack,BC,V2P 2C7,Canada,,,,,,NA,NA,NA,(604) 795-2931,0,,Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,,Offer_A,Canada,NA
57804,20230924,1,0,0,1,0,0,0,0,0,0,0,0,7d024c4c138ad945,Tokyo Japanese Grill,Restaurant,NA,45886 Wellington Ave,Chilliwack,BC,V2P 2C7,Canada,,,,,,NA,NA,NA,(604) 795-2931,0,,Japanese,$$,DoorDash; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,GlobalFood; Oracle GloriaFood,,Offer_A,Canada,NA
57886,20230814,1,0,0,1,1,0,0,0,0,0,0,0,97cffd7bc78e46af,Shabusen,Restaurant,NA,755 Burrard St,Vancouver,BC,V6Z 1X6,Canada,Alan,Wong,Principal,Owner,,NA,1993,NA,(604) 669-3883,1,,Japanese,$$,Wix Restaurants,Wix Restaurants,,Offer_A,Canada,NA
57910,20230914,1,1,0,1,1,0,0,0,0,0,0,0,aac5c1a876adc25e,C K Cafe,Restaurant,NA,215 Main St,Oxbow,SK,S0C 2B0,Canada,Berlin,Ng,Principal,Owner,,NA,NA,NA,(306) 483-2656,1,,Chinese,$$,,,,Offer_A,Canada,NA
58282,20230915,1,1,1,1,1,1,0,0,1,1,1,0,1223d97ec12d3877,Tsuki Japanese Restaurant,Restaurant,NA,94 8 St NW,Medicine Hat,AB,T1A 6P1,Canada,,,,,contact@tsukimedicinehat.com,NA,NA,NA,(403) 526-8098,0,,Japanese,$$,Skip the Dishes,,,Offer_A,Canada,NA
58395,20230923,1,1,0,1,1,0,0,0,0,0,0,0,3500e2410d573a56,Sushi Jet,Restaurant,NA,2425 Pembina Hwy,Winnipeg,MB,R3T 2H4,Canada,Edward,Kim,Proprietor,Owner,,NA,NA,NA,(204) 339-7888,1,,Japanese,$$,DI develop; DoorDash; Uber Eats,DI develop,,Offer_A,Canada,NA
58701,20230913,1,1,0,1,1,0,0,0,0,0,0,0,9e2f75f5f9b21a07,Koto Sushi Izakaya,Restaurant,NA,510 Fort St,Victoria,BC,V8W 1E6,Canada,Hideko,Takeuchi,President and Member of the Board of Directors,Owner,,NA,NA,NA,(250) 382-1514,1,kotosushi2012@yahoo.com,Japanese,$$,DoorDash; Moduurn; Skip the Dishes; Uber Eats,Moduurn,,Offer_A,Canada,NA
58973,20230908,1,1,1,1,1,0,0,0,0,0,0,0,f8ea6f6728bd3861,Double Happiness,Restaurant,NA,777 Somerset St W,Ottawa,ON,K1R 6R3,Canada,Sam,Choy,Proprietor,Owner,,NA,NA,NA,(613) 569-8808,1,,Chinese,$,Libro,,,Offer_A,Canada,NA
59082,20230814,4,0,0,1,1,0,0,0,0,0,0,0,22d6d7dd04593f64,Blue Diamond Restaurant,Restaurant,NA,384 Silin Forest Rd,Wood Buffalo,AB,T9H 4A3,Canada,Ken,Yu,President and Member of the Board of Directors,Owner,,NA,NA,NA,(780) 743-6111,1,,American; Chinese,$$,DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,,Offer_A,Canada,NA
60088,20230914,1,0,0,1,1,0,0,0,0,0,0,0,6d6598546b5c3c31,Chef Song Express,Restaurant,NA,1127 St Mary's Rd,Winnipeg,MB,R2M 3T7,Canada,,,,,chefsongkitchen@gmail.com,NA,NA,NA,(204) 417-6688,0,chefsongkitchen@gmail.com,Chinese,$$,DoorDash; FoodBooking; GlobalFood; Oracle GloriaFood; Skip the Dishes; Uber Eats,FoodBooking; GlobalFood; Oracle GloriaFood,,Offer_A,Canada,NA
60097,20230907,1,0,0,1,1,0,0,0,0,1,1,0,6f890f05bc5158b0,Plaza Sushi Omakase,Restaurant,NA,489 Wellington Rd S,London,ON,N6C 4R3,Canada,,,,,,NA,NA,NA,(519) 690-1208,0,,Japanese,$$,Skip the Dishes; Uber Eats; Wix Restaurants,Wix Restaurants,,Offer_A,Canada,NA
60374,20230907,1,1,0,1,1,1,0,0,0,0,0,0,c7950cf8e957adc7,Sake Sushi,Restaurant,NA,1571 Seacliff Dr,Kingsville,ON,N9Y 2M5,Canada,Douglas,Foo,Proprietor,Owner,,NA,NA,NA,(519) 326-1688,1,,Japanese,$$,,,,Offer_A,Canada,NA
60447,20230913,1,1,0,1,1,0,0,0,0,0,0,0,daa195dce69c351e,Chatime,Restaurant,NA,4307 130 Ave SE,Calgary,AB,T2Z 3V8,Canada,,,,,,NA,NA,NA,(403) 455-4888,0,,Taiwanese,$,DoorDash; Google Analytics; Menusifu; Skip the Dishes; Uber Eats; WooCommerce,Menusifu,Menusifu,Offer_A,Canada,NA
60634,20230924,2,1,0,2,1,0,0,0,0,0,0,0,0f4937c88b47c985,Want Want Chinese Food,Restaurant,NA,10809 82 Ave NW,Edmonton,AB,T6E 2B2,Canada,,,,,,NA,NA,NA,(587) 525-0968,0,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,,Offer_A,Canada,NA
60682,20230814,3,1,3,0,0,0,0,0,0,0,0,0,271e7860d22603c1,Tai Sun Chinese Restaurant,Restaurant,NA,14 Cromer Ave,Grand Falls-Windsor,NL,A2A 1X2,Canada,Philip,Chen,Proprietor,Owner,,NA,NA,NA,(709) 489-3308,1,,Chinese,$$,,,,Offer_A,Canada,NA
60850,20230912,1,1,0,1,1,0,0,0,0,0,0,0,5d82397c42e33ad6,Choy's,Restaurant,NA,558 Stephen St,Boissevain-Morton,MB,R0K 0E0,Canada,Terry,Choy,Proprietor,Owner,,NA,NA,NA,(204) 534-6257,1,choysrestaurant@hotmail.com,Chinese,$,,,,Offer_A,Canada,NA
60850,20230914,1,0,0,1,0,0,0,0,0,0,0,0,5d82397c42e33ad6,Choy's,Restaurant,NA,558 Stephen St,Boissevain-Morton,MB,R0K 0E0,Canada,Terry,Choy,Proprietor,Owner,,NA,NA,NA,(204) 534-6257,1,choysrestaurant@hotmail.com,Chinese,$,,,,Offer_A,Canada,NA
60882,20230912,1,1,0,1,1,0,0,0,0,0,0,0,62f057623030088a,Ramen Taka Calgary,Restaurant,NA,843 17 Ave SW,Calgary,AB,T2T 0A1,Canada,,,,,,NA,NA,NA,(403) 453-6755,0,,Japanese,$$,DoorDash; Skip the Dishes; Uber Eats,,,Offer_A,Canada,NA
61236,20230814,2,0,0,1,1,0,0,0,0,0,0,0,e354f3b2d4b47972,Jack Lee's Tavern Restaurant,Restaurant,NA,128 Pitt St,Cornwall,ON,K6J 3P4,Canada,Guo,Yu,President and Member of the Board of Directors,Owner,,NA,NA,NA,(613) 933-5155,2,,Chinese,$,,,,Offer_A,Canada,NA
61553,20230814,1,0,0,1,1,0,0,0,0,0,0,0,421349343c0fdfbf,Sukoshi,Restaurant,NA,251 3rd Ave W,Prince Rupert,BC,V8J 1L2,Canada,,,,,,NA,NA,NA,(250) 627-8744,0,sukoshikitchen@gmail.com,Japanese,$$,,,,Offer_B,Canada,NA
62396,20230926,1,1,0,1,1,0,0,0,0,0,0,0,52baf19ccefc62bd,Seki Noodle House,Restaurant,NA,3327 Lakeshore Rd,Kelowna,BC,V1W 3S9,Canada,,,,,,NA,2014,NA,(778) 478-6838,0,,Korean; Japanese,$$,Skip the Dishes,,,Offer_B,Canada,NA
62532,20230923,2,0,2,1,1,0,0,0,0,0,0,0,889c775593682f7e,Sushi Lab,Restaurant,NA,118 Humphrey Rd,Labrador City,NL,A2V 2J8,Canada,,,,,sushilab.nl@gmail.com,NA,NA,NA,(709) 944-4179,0,sushilab.nl@gmail.com,Japanese; Chinese,$$,,,,Offer_B,Canada,NA
62560,20230909,1,1,0,1,1,0,0,0,0,0,0,0,8f02c2d08d25310f,Szechuan Noodle Bowl,Restaurant,NA,400 Dundas St E,Mississauga,ON,L5A 1X5,Canada,,,,,,NA,NA,NA,(905) 270-0068,0,,Chinese,$$,DI develop; DoorDash; Skip the Dishes; Uber Eats,DI develop,,Offer_B,Canada,NA
62930,20230908,1,1,0,1,1,0,0,0,0,0,0,0,0747a936c8f56eef,Eddy Lee's Chinese Restaurant,Restaurant,NA,863 Red River Rd,Thunder Bay,ON,P7B 1K3,Canada,Nhu,Pham,President and Member of the Board of Directors,Owner,,NA,NA,NA,(807) 767-2181,1,,Chinese,$,,,,Offer_B,Canada,NA
62968,20230814,4,0,1,2,2,0,0,0,0,0,0,0,034f5af9d69e821f,Bojo's Restaurant,Restaurant,NA,117 Main St,Springdale,NL,A0J 1T0,Canada,Wenli,Chen,Proprietor,Owner,,NA,NA,NA,(709) 673-3733,1,,Chinese,$$,,,,Offer_B,Canada,NA
62981,20230913,1,0,0,1,1,0,0,0,0,0,0,0,0e27cd560a4191a8,Wa Sushi,Restaurant,NA,10416 116 Ave,Grande Prairie,AB,T8V 4K5,Canada,,,,,,NA,NA,NA,(780) 933-8866,0,,Korean; Japanese; Vietnamese; Chinese; Thai,$$,Skip the Dishes,,,Offer_B,Canada,NA
63035,20230814,4,0,2,1,1,0,0,0,0,0,0,0,24f527319cf1f1c8,Loma House,Restaurant,NA,9142 23 Ave NW,Edmonton,AB,T6N 1H9,Canada,Ricardo,Arcilla,Proprietor,Owner,,NA,NA,NA,(780) 466-8438,1,,Canadian; Vietnamese; Chinese,$$,Skip the Dishes; Squarespace; Uber Eats,,,Offer_B,Canada,NA
63063,20230919,2,0,1,2,0,0,0,0,0,0,0,0,2ce619f778916f17,Wing Fu Restaurant,Restaurant,NA,269 HWY-214,East Hants,NS,B2S 1K1,Canada,,,,,,NA,NA,NA,(902) 883-3188,0,,Chinese,$$,,,,Offer_B,Canada,NA
63063,20230920,1,1,1,1,0,0,0,0,0,0,0,0,2ce619f778916f17,Wing Fu Restaurant,Restaurant,NA,269 HWY-214,East Hants,NS,B2S 1K1,Canada,,,,,,NA,NA,NA,(902) 883-3188,0,,Chinese,$$,,,,Offer_B,Canada,NA
63617,20230908,1,0,1,1,1,0,0,0,0,0,0,0,dbbd72c7f1faabd7,Wing House & Sports Bar,Restaurant,NA,420 Parliament St,Toronto,ON,M5A 3A2,Canada,Shirlleya,L,Business Owner,Owner,,NA,2011,NA,(416) 513-0888,2,winghouse.toronto@gmail.com,Canadian; American; Chinese,$$,Ritual; Skip the Dishes,,,Offer_B,Canada,NA
63749,20230914,1,1,0,1,1,0,0,0,0,0,0,0,0f12d760d5c04d20,Donly Kitchen,Restaurant,NA,829 Big Bay Point Rd,Barrie,ON,L4M 2N5,Canada,,,,,,NA,NA,NA,(705) 728-8889,0,,Chinese,$$,DoorDash,,,Offer_B,Canada,NA
63762,20230907,1,1,0,1,1,0,0,0,0,0,0,0,0b638611a3438699,Hakka Khazana Bar and Grill,Restaurant,NA,121 Ontario St,Sarnia,ON,N7T 1K9,Canada,,,,,everestconventioncentre250@gmail.com,NA,NA,NA,(519) 491-7767,0,everestconventioncentre250@gmail.com,Chinese,$,Apple App Store; DoorDash; Google Analytics; Skip the Dishes; Uber Eats,,,Offer_B,Canada,NA
63767,20230921,1,1,0,1,1,0,0,0,0,0,0,0,1371caf47d51381e,Zen Kitchen,Restaurant,NA,6461 Mississauga Rd,Mississauga,ON,L5N 1A6,Canada,,,,,,NA,NA,NA,     ,0,,Chinese,,Skip the Dishes,,,Offer_B,Canada,NA
64380,20230831,4,0,1,4,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64380,20230901,1,0,1,1,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64380,20230920,1,1,1,1,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64380,20230925,1,0,0,1,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64380,20230926,1,1,0,1,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64380,20230927,1,0,1,1,0,0,0,0,0,0,0,0,dbe3cdf34028a63e,Huang's Restaurant,Restaurant,NA,460 Grand Lake Rd,Cape Breton,NS,B1P 5S8,Canada,,,,,,NA,NA,NA,(902) 539-2825,0,,Chinese,$$,Apple App Store; Google Analytics; MailChimp,,,Offer_B,Canada,NA
64415,20230921,1,0,0,1,1,0,0,0,0,0,0,0,dd2653ec0a090f01,Minemura Sushi,Restaurant,NA,129 3rd St W,North Vancouver,BC,V7M 1E7,Canada,Misako,H,,,,NA,NA,NA,(604) 990-2997,1,,Japanese,$,DoorDash; Skip the Dishes; Uber Eats,,,Offer_B,Canada,NA
64504,20230915,2,0,1,2,2,0,0,0,0,0,0,0,fe261c848e1ba6ba,Oishidesu Ramen Shack,Restaurant,NA,5001 52 St,Lacombe,AB,T4L 2A6,Canada,,,,,,NA,NA,NA,(403) 786-1885,0,,Japanese,,,,,Offer_B,Canada,NA
64513,20230911,1,0,0,1,1,0,0,0,0,0,0,0,ff2cbd439413e198,Sam's Kitchen,Restaurant,NA,1000 Fort William Rd,Thunder Bay,ON,P7B 6B9,Canada,,,,,,NA,NA,NA,     ,0,,Canadian; Japanese,,Skip the Dishes,,,Offer_B,Canada,NA
64965,20230920,1,1,0,1,1,0,0,0,0,0,0,0,87e7884f07ab8748,Zen Chinese Cuisine,Restaurant; Quick Service,NA,287 Lacewood Dr,Halifax,NS,B3M 3Y7,Canada,Paula,Fung,President,General,,NA,NA,NA,(902) 457-6868,1,,Chinese,$$,,,,Offer_B,Canada,NA
65122,20230814,3,0,1,1,1,0,0,0,0,0,0,0,ca1b2c0fef988618,Kinki Lounge & Kitchen,Restaurant; Drinking Place,NA,41 York St,Ottawa,ON,K1N 5S7,Canada,Marisol Simoes,Jailed,Proprietor,Owner,,NA,NA,NA,(613) 789-7559,1,,Japanese,$$,,,,Offer_B,Canada,NA
65229,20230913,1,1,0,1,1,0,0,0,0,0,0,0,ecd23a867ccf6646,Dumpling House,Restaurant; Quick Service,NA,328 Spadina Ave,Toronto,ON,M5T 2E7,Canada,Mark,Aho,Principal,Owner,,NA,NA,NA,(416) 596-8898,1,,American; Chinese,$,DoorDash; Skip the Dishes; Uber Eats,,,Offer_B,Canada,NA
65292,20230912,1,1,0,1,1,0,0,0,0,0,0,0,ed19b71297ac0421,Kato Sushi,Restaurant,NA,5812 Main St,Whitchurch-Stouffville,ON,L4A 2S9,Canada,,,,,,NA,NA,NA,(905) 591-2288,0,,Japanese,$,Uber Eats; WooCommerce,,,Offer_B,Canada,NA
99999,20230918,1,0,1,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99999,20230920,3,0,0,3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
