created_date,first_mel_timestamp,latest_mql_timestamp,assigned_time_ae_,opportunity_created_date,closed_won_date
2023-04-04,2023-12-25 10:45:00,,,,
2023-04-04,2024-01-15 12:06:00,,,,
2023-04-04,2024-01-08 14:51:00,,,,
2023-04-04,2024-12-12 14:57:00,,,,
2023-04-04,2024-11-07 15:34:00,,,,
2023-04-04,2024-10-15 11:02:00,,,,
2023-04-04,2023-12-28 10:08:00,,,,
2023-04-04,2023-11-20 12:25:00,,,,
2023-04-04,2024-07-26 16:30:00,,,,
2023-04-04,2024-11-25 10:14:00,2024-11-25 10:14:00,,,
2023-04-04,2023-09-07 17:20:00,2023-09-08 10:14:00,2023-09-08 10:14:00,,
2023-04-04,2023-09-19 09:50:00,,,,
2023-04-04,2024-10-01 19:56:00,,,,
2023-04-04,2023-12-11 14:11:00,,,,
2023-04-04,2024-11-26 19:22:00,,,,
2023-04-04,2025-01-29 18:31:00,,,,
2023-04-04,2023-09-22 10:22:00,,,,
2023-04-04,2025-04-13 19:56:00,,,,
2023-04-04,2025-01-28 11:49:00,2025-01-28 18:59:00,2025-01-28 18:59:00,,
2023-04-04,2025-03-10 12:20:00,2025-03-10 12:28:00,2025-03-10 12:28:00,,
2023-04-04,2023-12-28 08:42:00,,,,
2023-04-04,2024-12-09 11:29:00,,,,
2023-04-04,2023-09-19 09:47:00,,,,
2023-04-04,2024-01-08 16:01:00,,,,
2023-04-04,2023-09-19 10:09:00,2023-09-19 10:09:00,,,
2023-04-04,2023-09-22 13:12:00,,,,
2023-04-04,2024-11-15 23:03:00,,,,
2023-04-04,2023-11-13 14:53:00,,,,
2023-04-04,2023-09-19 10:08:00,,,,
2023-04-04,2023-12-28 10:15:00,2023-12-28 10:15:00,,,
2023-04-04,2023-12-28 09:38:00,,,,
2023-04-04,2023-12-28 10:25:00,,,,
2023-04-04,2023-12-28 09:50:00,,,,
2023-04-04,2025-01-31 12:37:00,,,,
2023-04-04,2023-12-28 10:24:00,,,,
2023-04-04,2023-12-28 10:12:00,,,,
2023-04-04,2023-12-28 08:44:00,,,,
2023-04-04,2023-12-27 16:35:00,,,,
2023-04-04,2023-12-28 10:29:00,,,,
2023-04-04,2023-12-28 10:24:00,2023-12-28 10:24:00,,,
2023-04-04,2023-12-28 09:34:00,,,,
2023-04-04,2023-11-01 15:54:00,,,,
2023-04-04,2023-09-22 11:48:00,,,,
2023-04-04,2024-01-15 08:59:00,,,,
2023-04-04,2023-09-22 15:12:00,,,,
2023-04-04,2024-12-12 14:25:00,,,,
2023-04-04,2023-12-27 16:23:00,,,,
2023-04-04,2023-11-01 15:48:00,,,,
2023-04-04,2023-12-28 09:38:00,,,,
2023-04-04,2023-12-28 10:25:00,,,,
2023-04-04,2023-12-27 16:54:00,,,,
2023-04-04,2023-12-28 10:14:00,,,,
2023-04-04,2023-12-28 10:12:00,,,,
2023-04-04,2023-12-28 10:11:00,,,,
2023-04-04,2023-12-28 09:47:00,,,,
2023-04-04,2024-12-16 12:01:00,,,,
2023-04-04,2023-10-30 17:17:00,2023-10-30 17:17:00,,,
2023-04-04,2023-09-19 10:19:00,2023-09-19 10:19:00,,,
2023-04-04,2024-12-10 13:09:00,,,,
2023-04-04,2024-12-17 11:06:00,,,,
2023-04-04,2024-02-28 15:11:00,2024-02-28 15:11:00,2024-02-28 15:11:00,,
2023-04-04,2025-04-03 12:27:00,,,,
2023-04-04,2024-12-22 12:18:00,,,,
2023-04-04,2025-04-22 10:45:00,2025-04-22 13:38:00,2025-04-22 13:38:00,,
2023-04-04,2023-10-30 15:14:00,,,,
2023-04-04,2023-09-22 13:14:00,,,,
2023-04-04,2024-01-01 08:53:00,,,,
2023-04-04,2023-12-11 15:58:00,,,,
2023-04-04,2023-09-22 13:15:00,,,,
2023-04-04,2024-09-03 15:48:00,2024-09-03 16:03:00,2024-09-03 16:03:00,2024-09-03,
2023-04-04,2023-11-01 17:06:00,2023-11-01 17:06:00,,,
2023-04-04,2023-11-13 14:45:00,,,,
2023-04-04,2023-12-28 10:15:00,,,,
2023-04-04,2023-12-28 09:46:00,,,,
2023-04-04,2023-09-19 09:07:00,,,,
2023-04-04,2023-11-20 12:40:00,,,,
2023-04-04,2023-09-19 09:36:00,,,,
2023-04-04,2024-11-06 10:06:00,,,,
2023-04-04,2024-01-08 15:53:00,,,,
2023-04-04,2024-10-03 09:50:00,,,,
2023-04-04,2024-12-17 11:22:00,,,,
2023-04-04,2023-12-11 16:09:00,,,,
2023-04-04,2025-03-10 19:08:00,2025-03-11 18:16:00,2025-03-11 18:16:00,,
2023-04-04,2023-12-08 15:05:00,2023-12-08 15:05:00,2023-12-08 15:05:00,2023-12-09,
2023-04-04,2024-10-09 14:15:00,2024-10-09 14:42:00,2024-10-09 14:42:00,,
2023-04-04,2024-03-11 02:16:00,,,,
2023-04-04,2023-11-17 11:48:00,2023-11-17 11:48:00,2023-11-17 11:48:00,2023-11-17,2023-11-17
2023-04-04,,,2023-11-20 16:35:00,2023-11-22,
2023-04-04,2023-09-22 13:51:00,,,,
2023-04-04,2023-11-17 13:27:00,2023-11-17 13:27:00,2023-11-17 13:27:00,,
2023-04-04,2023-12-28 10:02:00,,,,
2023-04-04,2023-12-27 16:25:00,,,,
2023-04-04,2023-12-28 08:44:00,,,,
2023-04-04,2024-01-08 15:32:00,,,,
2023-04-04,2023-12-27 16:36:00,,,,
2023-04-04,2023-10-31 09:24:00,,,,
2023-04-04,2024-06-18 04:58:00,2023-09-29 13:00:00,2023-09-29 13:00:00,,
2023-04-04,2023-11-01 15:36:00,,,,
2023-04-04,2024-03-11 12:39:00,,,,
2023-04-04,2023-09-22 11:11:00,,,,
2023-04-04,2025-01-03 09:48:00,,,,
2023-04-04,2023-09-19 09:47:00,,,,
2023-04-04,2024-12-12 11:34:00,2024-12-12 11:34:00,,,
2023-04-04,2023-09-19 10:05:00,,,,
2023-04-04,2024-01-15 09:46:00,,,,
2023-04-04,2023-11-01 17:29:00,,,,
2023-04-04,2023-09-19 10:25:00,,,,
2023-04-04,2023-11-13 14:56:00,,,,
2023-04-04,2023-12-28 09:21:00,,,,
2023-04-04,2024-11-30 15:52:00,,,,
2023-04-04,2025-02-10 16:48:00,2025-02-10 16:48:00,2025-02-10 17:00:00,,
2023-04-04,2024-11-08 10:52:00,,,,
2023-04-04,2023-09-07 13:20:00,2024-01-29 00:00:00,2023-09-22 16:01:00,2024-01-29,
2023-04-04,2023-12-28 10:18:00,,,,
2023-04-04,2023-09-19 10:21:00,,,,
2023-04-04,2024-06-18 11:29:00,,,,
2023-04-04,2024-01-08 14:16:00,,,,
2023-04-04,2023-10-30 13:57:00,2023-10-30 13:57:00,,,
2023-04-04,2023-11-01 16:56:00,,,,
2023-04-04,2023-09-22 13:43:00,,,,
2023-04-04,2023-12-04 14:37:00,2023-12-04 14:37:00,2023-12-04 14:37:00,2023-12-04,
2023-04-04,2024-08-08 11:27:00,2024-12-11 14:19:00,2024-12-11 14:19:00,,
2023-04-04,2023-12-19 08:55:00,,,,
2023-04-04,2024-12-19 03:31:00,,,,
2023-04-04,2023-12-25 09:51:00,,,,
2023-04-04,2023-10-30 17:37:00,,,,
2023-04-04,2024-05-19 16:49:00,2024-05-19 18:47:00,2024-05-19 18:47:00,2024-05-20,2024-05-20
2023-04-04,2023-10-09 15:20:00,,,,
2023-04-04,2024-11-04 21:00:00,2024-11-06 18:25:00,2024-11-06 18:25:00,,
2023-04-04,2023-09-22 13:33:00,,,,
2023-04-04,2023-10-18 12:07:00,2023-10-30 00:00:00,2023-10-27 11:30:00,2023-10-30,
2023-04-04,2023-09-22 13:03:00,,,,
2023-04-04,2024-01-12 14:47:00,2024-01-12 14:47:00,2024-01-12 14:47:00,,
2023-04-04,2023-12-10 12:39:00,2023-12-10 12:39:00,2023-12-10 12:39:00,2023-12-10,2023-12-20
2023-04-04,2023-12-28 10:21:00,,,,
2023-04-04,2023-12-04 16:43:00,2023-12-04 16:43:00,2023-12-04 16:43:00,2023-12-06,
2023-04-04,2024-03-11 12:30:00,2024-03-14 00:00:00,2024-03-14 17:12:00,2024-03-14,
2023-04-04,2024-01-08 15:33:00,,,,
2023-04-04,2024-12-17 10:52:00,2024-12-17 10:52:00,,,
2023-04-04,2025-02-06 17:49:00,2025-02-07 13:22:00,2025-02-06 18:28:00,2025-02-07,2025-02-07
2023-04-04,2023-12-28 09:25:00,2024-10-04 15:07:00,2024-10-04 15:07:00,,
2023-04-04,2023-12-28 10:20:00,2025-02-12 15:47:00,2025-02-12 15:13:00,2025-02-12,
2023-04-04,2023-12-11 16:13:00,,,,
2023-04-04,2023-11-01 16:53:00,,,,
2023-04-04,2023-09-19 09:10:00,,,,
2023-04-04,2023-11-01 17:28:00,,,,
2023-04-04,2023-12-28 08:57:00,,,,
2023-04-04,2023-12-28 09:55:00,2024-08-20 14:54:00,2024-08-20 14:54:00,2024-08-20,
2023-04-04,2024-11-11 11:10:00,2024-11-12 15:16:00,2024-11-11 11:25:00,2024-11-12,
2023-04-04,2024-11-25 13:16:00,,,,
2023-04-04,2023-12-28 10:06:00,,,,
2023-04-04,2024-01-08 15:02:00,,,,
2023-04-04,2023-12-28 10:26:00,,,,
2023-04-04,2023-11-01 17:36:00,,,,
2023-04-04,2023-12-11 16:00:00,2023-12-11 16:00:00,,,
2023-04-04,,,2023-08-08 14:26:00,2023-08-08,2023-08-08
2023-04-04,2023-12-28 10:06:00,,,,
2023-04-04,2023-12-11 12:08:00,,,,
2023-04-04,2023-12-27 16:37:00,,,,
2023-04-04,2023-12-27 16:23:00,,,,
2023-04-04,2025-01-28 15:00:00,,,,
2023-04-04,2024-01-08 16:25:00,,,,
2023-04-04,2023-12-28 08:37:00,,,,
2023-04-04,2024-01-08 16:26:00,,,,
2023-04-04,2023-12-28 09:46:00,,,,
2023-04-04,2023-11-01 15:32:00,,,,
2023-04-04,2024-03-21 17:53:00,,,,
2023-04-04,2025-01-06 23:41:00,2025-01-13 15:26:00,2025-01-13 15:26:00,,
2023-04-04,2023-12-28 09:28:00,,,,
2023-04-04,2024-12-09 15:13:00,,,,
2023-04-04,2024-11-08 04:08:00,,,,
2023-04-04,2024-01-08 15:31:00,2024-01-08 15:31:00,,,
2023-04-04,2023-12-05 12:07:00,2023-12-05 12:07:00,2023-12-05 12:07:00,2023-12-05,
2023-04-04,2023-09-22 13:52:00,2023-09-22 13:52:00,,,
2023-04-04,2023-12-11 16:00:00,2023-12-11 16:00:00,,,
2023-04-04,2024-01-08 15:41:00,,,,
2023-04-04,,,2023-07-28 18:46:00,2023-07-28,2023-07-28
2023-04-04,2023-12-11 13:44:00,,,,
2023-04-04,2024-02-21 18:23:00,2024-10-30 16:49:00,2024-10-30 13:14:00,2024-10-30,2024-10-30
2023-04-04,2023-09-21 15:42:00,,,,
2023-04-04,2024-12-17 06:15:00,,,,
2023-04-04,2023-12-26 12:33:00,,,,
2023-04-04,2024-01-15 09:33:00,,,,
2023-04-04,2023-11-20 12:29:00,,,,
2023-04-04,2023-12-04 09:04:00,,,,
2023-04-04,2024-03-21 17:52:00,,,,
2023-04-04,2024-01-08 14:43:00,2024-01-08 14:43:00,,,
2023-04-04,2023-12-25 12:37:00,,,,
2023-04-04,,,,,
2023-04-04,2023-10-31 09:17:00,,,,
2023-04-04,2023-12-27 16:48:00,,,,
2023-04-04,2023-11-01 15:50:00,,,,
2023-04-04,2023-12-27 16:12:00,,,,
2023-04-04,2025-04-04 12:06:00,2025-04-04 12:06:00,,,
2023-04-04,2025-02-18 14:50:00,2025-02-18 17:55:00,2025-02-18 15:01:00,2025-02-18,
2023-04-04,2024-06-10 13:40:00,2024-06-10 13:48:00,2024-06-10 13:48:00,,
2023-04-04,2023-12-28 10:03:00,,,,
2023-04-04,2024-10-17 18:30:00,2024-10-19 11:35:00,2024-10-17 19:21:00,2024-10-19,
2023-04-04,2023-12-28 09:56:00,,,,
2023-04-04,2023-12-28 08:57:00,2023-12-28 08:57:00,,,
2023-04-04,2024-11-07 23:18:00,,,,
2023-04-04,2023-09-22 09:51:00,,,,
2023-04-04,2023-11-01 17:18:00,2023-11-01 17:18:00,,,
2023-04-04,2023-12-28 09:38:00,,,,
2023-04-04,2023-09-19 09:40:00,,,,
2023-04-04,,,2024-07-08 14:23:00,2024-09-23,2024-12-04
2023-04-04,2024-10-23 10:50:00,,,,
2023-04-04,2024-10-31 13:41:00,,,,
2023-04-04,,,2024-05-27 22:16:00,,
2023-04-04,2024-02-27 15:28:00,2024-02-27 15:28:00,2024-02-27 15:28:00,2024-02-27,2024-04-18
2023-04-04,2023-09-22 13:19:00,,,,
2023-04-04,2023-09-21 17:35:00,,,,
2023-04-04,2024-01-08 15:57:00,2024-01-08 15:57:00,,,
2023-04-04,2023-12-28 09:17:00,,,,
2023-04-04,2025-01-30 15:18:00,,,,
2023-04-04,2024-02-12 13:11:00,2024-02-12 13:11:00,2024-02-12 13:11:00,,
2023-04-04,2023-12-11 13:00:00,,,,
2023-04-04,2024-02-06 16:17:00,2024-02-06 16:17:00,,,
2023-04-04,2024-01-08 16:16:00,2024-01-08 16:16:00,,,
2023-04-04,2024-11-06 11:19:00,,,,
2023-04-04,2023-12-19 10:16:00,2023-12-19 10:16:00,,,
2023-04-04,2023-11-13 11:18:00,2023-11-13 11:18:00,,,
2023-04-04,2023-09-22 13:21:00,,,,
2023-04-04,2024-03-11 12:39:00,2025-02-11 12:14:00,2025-02-11 12:14:00,,
2023-04-04,2024-11-19 20:05:00,2024-11-19 20:50:00,2024-11-19 20:50:00,,
2023-04-04,2024-10-03 23:18:00,,,,
2023-04-04,2024-06-21 13:51:00,2024-06-21 14:05:00,2024-06-21 14:05:00,2024-06-21,
2023-04-04,2025-01-25 00:55:00,,,,
2023-04-04,2023-09-19 10:11:00,,,,
2023-04-04,2023-09-22 13:01:00,,,,
2023-04-04,2023-12-28 09:17:00,,,,
2023-04-04,2023-09-22 09:41:00,,,,
2023-04-04,2023-12-28 10:15:00,,,,
2023-04-04,2023-12-04 10:22:00,,,,
2023-04-04,2023-09-22 15:17:00,,,,
2023-04-04,2023-09-22 13:20:00,,,,
2023-04-04,2024-03-21 17:29:00,,,,
2023-04-04,,,2023-11-27 17:24:00,2023-12-04,
2023-04-04,2024-10-08 19:00:00,,,,
2023-04-04,2023-11-20 12:41:00,,,,
2023-04-04,2023-09-08 01:27:00,,2023-09-08 13:55:00,,
2023-04-04,,,2023-11-09 15:02:00,,
2023-04-04,2023-12-28 10:25:00,,,,
2023-04-04,,,2023-06-28 20:41:00,2023-06-28,2023-06-30
2023-04-04,2024-06-06 17:07:00,,,,
2023-04-04,2023-12-28 09:55:00,,,,
2023-04-04,2023-12-28 10:23:00,,,,
2023-04-04,2023-12-28 09:27:00,,,,
2023-04-04,2023-09-22 10:54:00,,,,
2023-04-04,2023-12-25 09:23:00,,,,
2023-04-04,2024-11-25 17:19:00,,,,
2023-04-04,2024-01-15 09:28:00,,,,
2023-04-04,2023-09-22 11:50:00,,,,
2023-04-04,2023-12-28 10:15:00,,,,
2023-04-04,2023-12-28 10:10:00,,,,
2023-04-04,2023-09-19 10:24:00,,,,
2023-04-04,2024-09-03 12:42:00,2024-09-12 21:30:00,2024-09-03 13:04:00,2024-09-12,
2023-04-04,2023-12-27 17:00:00,,,,
2023-04-04,2023-11-01 17:04:00,,,,
2023-04-04,2023-11-20 12:44:00,,,,
2023-04-04,2023-12-20 13:32:00,2023-12-20 13:32:00,2023-12-20 13:32:00,2023-12-23,
2023-04-04,2024-12-10 11:08:00,,,,
2023-04-04,2023-09-13 17:47:00,,,,
2023-04-04,2024-11-02 13:38:00,2024-11-05 12:12:00,2024-11-02 15:04:00,2024-11-05,
2023-04-04,2024-11-08 00:59:00,,,,
2023-04-04,2023-12-27 16:49:00,,,,
2023-04-04,2024-03-11 12:30:00,2025-01-08 15:48:00,2025-01-08 15:36:00,2025-01-08,2025-01-10
2023-04-04,2024-01-29 13:34:00,2024-01-29 13:34:00,2024-01-29 13:34:00,2024-01-29,2024-01-29
2023-04-04,2023-12-28 09:09:00,,,,
2023-04-04,,,,,
2023-04-04,2023-11-01 15:43:00,,,,
2023-04-04,2024-08-08 18:52:00,,,,
2023-04-04,2024-06-26 20:04:00,2024-06-26 20:24:00,2024-06-26 20:24:00,,
2023-04-04,2023-10-30 17:39:00,,,,
2023-04-04,2024-01-08 16:02:00,2024-01-08 16:02:00,,,
2023-04-04,2024-10-24 06:02:00,,,,
2023-04-04,2023-11-01 17:22:00,2023-11-01 17:22:00,,,
2023-04-04,2023-09-21 15:40:00,,,,
2023-04-04,2024-03-21 17:57:00,,,,
2023-04-04,2024-12-12 13:26:00,,,,
2023-04-04,2024-11-26 01:55:00,,,,
2023-04-04,2023-12-27 16:57:00,,,,
2023-04-04,2023-12-27 16:50:00,2023-12-27 16:50:00,,,
2023-04-04,,,2023-11-09 14:17:00,2023-11-09,
2023-04-04,2023-12-28 10:11:00,,,,
2023-04-04,2023-12-28 10:24:00,,,,
2023-04-04,2023-12-28 09:54:00,,,,
2023-04-04,2023-12-28 08:07:00,,,,
2023-04-04,2023-12-11 16:04:00,,,,
2023-04-04,2024-09-05 17:59:00,,,,
2023-04-04,2024-01-08 15:13:00,,,,
2023-04-04,2024-01-08 16:22:00,,,,
2023-04-04,2024-01-08 14:40:00,,,,
2023-04-04,2023-09-02 17:21:00,2023-10-06 00:00:00,2023-10-06 13:08:00,2023-10-06,
2023-04-04,2023-09-22 10:35:00,,,,
2023-04-04,2023-09-22 15:07:00,,,,
2023-04-04,2023-12-27 16:30:00,,,,
2023-04-04,2023-12-27 16:36:00,,,,
2023-04-04,2023-12-25 09:18:00,,,,
2023-04-04,2024-01-08 15:04:00,2024-01-08 15:04:00,,,
2023-04-04,2023-09-19 10:27:00,,,,
2023-04-04,2024-11-08 07:09:00,,,,
2023-04-04,2023-12-28 09:06:00,,,,
2023-04-04,2023-12-28 09:40:00,,,,
2023-04-04,2023-12-28 09:02:00,2024-01-16 00:00:00,2024-01-16 11:20:00,2024-01-16,
2023-04-04,2023-11-01 16:43:00,,,,
2023-04-04,2023-09-21 17:26:00,,,,
2023-04-04,2023-12-27 16:30:00,,,,
2023-04-04,2024-11-26 11:12:00,,,,
2023-04-04,2024-12-16 15:08:00,,,,
2023-04-04,2023-12-28 09:57:00,,,,
2023-04-04,2023-12-28 10:16:00,,,,
2023-04-04,2023-12-28 09:23:00,,,,
2023-04-04,2023-12-28 10:13:00,,,,
2023-04-04,2024-03-18 15:43:00,2024-03-18 15:43:00,2024-03-18 15:43:00,2024-03-28,
2023-04-04,2024-11-10 17:21:00,2024-11-10 17:38:00,2024-11-10 17:38:00,,
2023-04-04,2023-09-21 15:04:00,,,,
2023-04-04,2024-05-10 16:58:00,2024-05-10 17:07:00,2024-05-10 17:07:00,2024-05-10,2024-07-05
2023-04-04,2023-10-31 09:26:00,,,,
2023-04-04,2024-11-14 15:44:00,2024-11-14 15:59:00,2024-11-14 15:59:00,,
2023-04-04,2024-07-17 15:59:00,2024-07-17 16:25:00,2024-07-17 16:25:00,2024-07-19,
2023-04-04,2023-12-07 18:40:00,2023-12-07 18:40:00,2023-12-07 18:40:00,2023-12-07,2023-12-08
2023-04-04,2024-11-25 14:42:00,,,,
2023-04-04,2023-09-13 18:05:00,,,,
2023-04-04,2023-12-11 14:53:00,,,,
2023-04-04,2024-01-15 09:13:00,,,,
2023-04-04,2023-09-19 09:46:00,,,,
2023-04-04,2023-12-28 10:21:00,,,,
2023-04-04,2024-12-23 10:41:00,2024-12-23 11:10:00,2024-12-23 10:52:00,2024-12-23,
2023-04-04,2023-09-19 10:21:00,,,,
2023-04-04,2024-12-01 11:15:00,2024-12-03 15:00:00,2024-12-03 15:00:00,,
2023-04-04,2023-09-19 09:08:00,,,,
2023-04-04,,,2024-01-04 18:32:00,,
2023-04-04,2023-12-11 13:55:00,,,,
2023-04-04,2024-12-12 05:23:00,,,,
2023-04-04,,,,,
2023-04-04,2024-06-18 17:33:00,,,,
2023-04-04,2023-12-25 12:11:00,2023-11-03 14:59:00,2023-11-03 14:59:00,,
2023-04-04,2023-12-27 16:46:00,,,,
2023-04-04,2023-11-01 15:33:00,,,,
2023-04-04,2024-04-09 18:08:00,2024-04-09 19:06:00,2024-04-09 19:06:00,,
2023-04-04,2024-03-11 12:39:00,2024-10-22 22:22:00,2024-10-21 12:42:00,2024-10-22,
2023-04-04,2023-09-22 13:25:00,2023-09-22 13:25:00,,,
2023-04-04,2025-06-17 16:11:00,2025-06-17 16:11:00,,,
2023-04-04,2023-11-01 17:41:00,,,,
2023-04-04,2025-01-06 17:49:00,2025-01-06 17:49:00,,,
2023-04-04,2023-12-11 15:58:00,2023-12-11 15:58:00,,,
2023-04-04,2023-11-01 17:37:00,,,,
2023-04-04,2023-11-01 17:37:00,,,,
2023-04-04,2023-12-28 09:22:00,,,,
2023-04-04,2024-01-08 15:43:00,,,,
2023-04-04,2023-09-21 15:05:00,,,,
2023-04-04,2023-12-28 10:10:00,2023-11-08 13:15:00,2023-11-08 13:15:00,,
2023-04-04,2023-12-11 13:08:00,2023-12-11 13:08:00,2023-12-11 13:08:00,2023-12-13,2023-12-19
2023-04-04,2024-05-06 13:28:00,,,,
2023-04-04,2023-12-28 08:52:00,,,,
2023-04-04,2024-08-02 13:46:00,2024-08-02 21:29:00,2024-08-02 21:29:00,2024-08-03,2024-08-09
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,2024-03-11 12:30:00,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,,,
2023-04-04,,,2023-04-05 22:18:00,2023-04-05,2023-04-05
2023-04-04,,,2024-01-11 16:29:00,2024-01-11,
2023-04-03,,,,,
2023-04-03,,,,,
2023-04-03,,,,,
2023-04-03,,,,,
2023-04-03,2024-11-25 19:38:00,,,,
2023-04-03,2024-10-11 16:03:00,,,,
2023-04-03,2023-12-28 10:10:00,,,,
2023-04-03,2023-09-22 11:31:00,,,,
2023-04-03,,,2023-04-04 16:08:00,2023-04-04,2023-04-04
2023-04-03,,,2023-09-11 18:21:00,2023-09-11,2023-09-11
2023-04-03,,,,,
2023-04-03,,,,,
2023-04-02,,,2023-04-03 11:20:00,2023-04-03,2023-04-03
2023-04-02,,,,,
2023-04-01,,,,,
2023-04-01,,,,,
2023-04-01,2024-03-11 12:30:00,,,,
2023-03-31,2024-03-11 12:30:00,,,,
2023-03-31,,,2023-03-31 17:24:00,2023-03-31,
2023-03-31,,,2023-03-31 14:42:00,2023-03-31,
2023-03-31,,,,,
2023-03-30,2024-12-26 12:10:00,2024-12-26 12:21:00,2024-12-26 12:21:00,,
2023-03-30,,,2023-04-03 12:58:00,2023-04-03,2023-04-03
2023-03-30,,,,,
2023-03-30,,,2023-03-30 15:30:00,2023-03-30,
2023-03-30,2024-03-11 12:30:00,2024-03-11 12:30:00,,,
2023-03-30,2024-01-01 08:56:00,,,,
2023-03-30,2024-11-06 10:13:00,,,,
2023-03-30,2024-01-12 23:30:00,2024-01-23 12:14:00,2024-01-23 12:14:00,,
2023-03-30,2023-12-04 10:20:00,,,,
2023-03-30,2023-12-25 09:34:00,,,,
2023-03-29,2024-03-11 01:56:00,,,,
2023-03-29,2024-03-11 12:30:00,2024-07-08 21:34:00,2024-05-20 12:13:00,,
2023-03-29,,,2023-04-05 14:17:00,2023-04-05,2023-04-07
2023-03-29,,,2023-03-31 14:40:00,2023-03-31,2023-04-04
2023-03-29,,,2023-03-29 15:37:00,2023-03-29,2023-04-04
2023-03-29,,,2023-03-31 16:56:00,2023-03-31,
2023-03-29,,,2023-03-31 16:36:00,2023-03-31,
2023-03-28,,,2023-04-28 17:48:00,2023-04-28,2023-04-30
2023-03-28,,,2023-05-18 18:17:00,2023-05-18,2023-05-22
2023-03-28,,,,,
2023-03-28,2024-03-11 12:39:00,,,,
2023-03-28,2024-07-21 14:57:00,2024-07-21 23:41:00,2024-07-21 23:41:00,2024-07-21,2024-07-23
2023-03-28,,,,,
2023-03-28,2024-03-11 12:30:00,,,,
2023-03-28,,,,,
2023-03-27,2024-03-11 12:30:00,,,,
2023-03-27,,,2023-03-28 22:13:00,2023-03-28,
2023-03-27,,,2023-03-31 14:01:00,2023-03-31,
2023-03-27,,,,,
2023-03-27,,,,,
2023-03-25,,,2023-04-22 00:33:00,2023-04-22,2023-04-23
2023-03-25,,,2023-03-25 15:56:00,2023-03-25,
2023-03-25,,,2023-03-25 13:25:00,2023-03-25,2023-03-28
2023-03-25,,,,,
2023-03-24,,,2023-03-24 23:13:00,2023-03-24,
2023-03-24,,,2023-03-27 16:23:00,2023-03-27,
2023-03-24,,,,,
2023-03-23,2024-03-11 12:39:00,,,,
2023-03-22,2023-12-11 14:47:00,,,,
2023-03-22,2024-01-15 09:01:00,,,,
2023-03-22,2023-09-22 11:51:00,2023-09-22 11:51:00,,,
2023-03-22,2024-12-11 17:35:00,,,,
2023-03-22,,,,,
2023-03-22,2023-09-18 15:33:00,2023-09-18 23:55:00,2023-09-18 23:55:00,,
2023-03-22,2023-09-19 10:09:00,,,,
2023-03-22,,,2023-06-13 23:22:00,2023-06-13,
2023-03-22,2023-09-22 13:09:00,,,,
2023-03-22,2023-09-07 18:45:00,,2023-09-08 10:15:00,,
2023-03-22,2023-09-22 11:57:00,,,,
2023-03-22,2024-12-03 16:50:00,2024-12-03 16:50:00,,,
2023-03-22,2024-08-20 16:07:00,,,,
2023-03-22,2023-09-14 16:45:00,2023-09-14 18:20:00,2023-09-14 18:20:00,,
2023-03-22,2024-10-08 17:40:00,,,,
2023-03-22,2024-05-01 19:46:00,2024-05-01 20:34:00,2024-05-01 20:34:00,2024-05-27,
2023-03-22,2023-09-22 13:12:00,,,,
2023-03-22,2024-05-10 15:49:00,2024-05-10 15:56:00,2024-05-10 15:56:00,2024-05-10,
2023-03-22,2024-01-15 10:57:00,,,,
2023-03-22,2024-06-15 19:05:00,,,,
2023-03-22,2024-01-08 16:28:00,,,,
2023-03-22,2023-09-06 20:57:00,,,,
2023-03-22,,,2023-11-22 15:54:00,2023-11-22,
2023-03-22,2024-10-17 22:08:00,,,,
2023-03-22,2024-03-21 18:03:00,,,,
2023-03-22,2024-12-11 11:05:00,,,,
2023-03-22,2024-01-08 15:20:00,2024-01-08 15:20:00,,,
2023-03-22,2024-04-02 15:54:00,2024-04-02 15:54:00,,,
2023-03-22,2023-11-20 11:37:00,,,,
2023-03-22,2023-09-22 17:27:00,2023-09-22 00:00:00,2023-09-22 17:31:00,2023-09-22,
2023-03-22,2023-09-19 10:20:00,,,,
2023-03-22,2023-12-11 12:14:00,,,,
2023-03-22,2024-02-13 12:01:00,2024-02-13 12:01:00,2024-02-13 12:01:00,2024-02-15,
2023-03-22,2023-12-11 16:08:00,2023-12-11 16:08:00,,,
2023-03-22,,,2023-09-16 20:27:00,,
2023-03-22,2023-09-19 10:04:00,2024-10-30 15:09:00,2024-10-30 15:09:00,,
2023-03-22,2023-09-07 19:06:00,2023-09-07 19:06:00,,,
2023-03-22,2023-12-12 11:04:00,2023-12-12 11:04:00,2023-12-12 11:04:00,2023-12-13,
2023-03-22,2024-01-01 08:57:00,,,,
2023-03-22,2023-09-22 13:28:00,,,,
2023-03-22,2025-03-10 13:41:00,,,,
2023-03-22,2025-01-16 16:45:00,,,,
2023-03-22,2024-01-08 16:22:00,2024-01-08 16:22:00,,,
2023-03-22,2023-12-25 12:23:00,,,,
2023-03-22,2023-12-11 13:43:00,2023-12-11 13:43:00,,,
2023-03-22,2023-09-22 13:27:00,,,,
2023-03-22,2024-11-25 11:40:00,,,,
2023-03-22,2025-02-25 14:21:00,2025-02-25 14:21:00,2025-03-04 16:19:00,,
