Check Map,Check B#,Check M#,Snowball Map,Group,Create Date,Mapping,Company / Account,Street,City,Zip/Postal Code,State/Province (text only),Lead Source,Lead Channel,BusinessPhone,MobilePrimary
-,-,-,57658,Group A,3/22/2023,2321 93063,Family Mongolian BBQ,"2321 tapo st, ste g",Simi Valley,93063,CA,Telemarketer,Telemarketer,(805)527-1966
-,-,-,57659,Group A,3/22/2023,1407 93065,Szechuwan Garden Restaurant,"1407 e los angeles ave, ste e",Simi Valley,93065,CA,Telemarketer,Telemarketer,(805)577-1195
-,-,-,57660,Group A,3/22/2023,280 v93210,Imperial Palace Chinese Restaurant,280 van ness st,Coalinga,93210,CA,Telemarketer,Telemarketer,(559)935-2450
-,-,-,57661,Group A,3/22/2023,280 v93210,New Hong Kong,280 van ness st,Coalinga,93210,CA,Telemarketer,Telemarketer,(559)935-8888
-,-,-,57662,Group A,3/22/2023,300 w93274,Great Dragon,300 w inyo ave,Tulare,93274,CA,Telemarketer,Telemarketer,(559)936-9053
-,-,-,57663,Group A,3/22/2023,417 e93291,Hong Kong Lum Lums,417 e center ave,Visalia,93291,CA,Telemarketer,Telemarketer,(559)733-5292
-,-,-,57664,Group A,3/22/2023,1601 93307,China Bistro,"1601 panama ln, ste d105",Bakersfield,93307,CA,Telemarketer,Telemarketer,(661)735-3994
-,-,-,57665,Group A,3/22/2023,6023 93308,Cafe Express,"6023 coffee rd, ste b",Bakersfield,93308,CA,Telemarketer,Telemarketer,(661)587-1988
-,-,-,57666,Group A,3/22/2023,4011 93309,Maui Pho Fusion BBQ & Grill,4011 ming ave,Bakersfield,93309,CA,Telemarketer,Telemarketer,(661)834-3235
-,-,-,57667,Group A,3/22/2023,1070093311,P.F. Chang's,"10700 stockdale hwy, bakersfield",Bakersfield,93311,CA,Telemarketer,Telemarketer,(661)664-8100
-,-,-,57668,Group A,3/22/2023,4725 93313,Soy & Spice Cafe,"4725 panama ln, ste d13",Bakersfield,93313,CA,Telemarketer,Telemarketer,(661)282-8889
-,-,-,57669,Group A,3/22/2023,3541 93313,Oh Noodles,"3541 panama ln, ste 100",Bakersfield,93313,CA,Telemarketer,Telemarketer,(661)847-9783
-,-,-,57670,Group A,3/22/2023,2047 93454,Boba House,"2047 s broadway, ste b",Santa Maria,93454,CA,Telemarketer,Telemarketer,(805)347-6888
-,-,-,57671,Group A,3/22/2023,151 t93454,Combo Express,151 town ctr e,Santa Maria,93454,CA,Telemarketer,Telemarketer,(805)928-4520
-,-,-,57672,Group A,3/22/2023,3400 93460,Bamboo Kitchen,3400 e hwy 246,Santa Ynez,93460,CA,Telemarketer,Telemarketer,(800)248-6274
-,-,-,57673,Group A,3/22/2023,8126 93505,Green Tea Garden,8126 blvd,California City,93505,CA,Telemarketer,Telemarketer,(760)373-8168
-,-,-,57674,Group A,3/22/2023,4364993534,Thai & Chinese Food,43649 15th st w,Lancaster,93534,CA,Telemarketer,Telemarketer,(661)949-2231
-,-,-,57675,Group A,3/22/2023,4441893536,Dragon Garden,"44418 valley central way, ste b",Lancaster,93536,CA,Telemarketer,Telemarketer,(661)579-6663
-,-,-,57676,Group A,3/22/2023,4281593536,Chinese Bistro,"42815 30th st w, ste 101",Lancaster,93536,CA,Telemarketer,Telemarketer,(661)722-7816
-,-,-,57677,Group A,3/22/2023,4025 93536,The Kirin Hut,4025 w ave l,Lancaster,93536,CA,Telemarketer,Telemarketer,(661)722-9000
-,-,-,57678,Group A,3/22/2023,2505 93550,Shandra Thai Cuisine,2505 e palmdale blvd,Palmdale,93550,CA,Telemarketer,Telemarketer,(661)266-8839
-,-,-,57679,Group A,3/22/2023,2551 93550,Nopagow Thai Restaurant,"2551 e ave s, ste k",Palmdale,93550,CA,Telemarketer,Telemarketer,(661)538-0590
-,-,-,57680,Group A,3/22/2023,819 n93555,Saigon Flavor,819 n china lake blvd,Ridgecrest,93555,CA,Telemarketer,Telemarketer,(760)371-7500
-,-,-,57681,Group A,3/22/2023,1431 93560,Thai Chinese Food IV,"1431 w blvd, ste 1",Rosamond,93560,CA,Telemarketer,Telemarketer,(661)256-4804
-,-,-,57682,Group A,3/22/2023,1820 93611,Dai-Ichi,"1820 shaw ave, ste 104",Clovis,93611,CA,Telemarketer,Telemarketer,(559)297-1177
-,-,-,57683,Group A,3/22/2023,151 w93612,Thai Country Restaurant,"151 w bullard ave, ste 103",Clovis,93612,CA,Telemarketer,Telemarketer,(559)298-6697
-,-,-,57684,Group A,3/22/2023,200 w93637,Pho'dera,200 w olive ave,Madera,93637,CA,Telemarketer,Telemarketer,(559)395-4510
-,-,-,57685,Group A,3/22/2023,1430 93638,Ku Ja Hong,1430 e yosemite ave,Madera,93638,CA,Telemarketer,Telemarketer,(559)661-1422
-,-,-,57686,Group A,3/22/2023,2644 93657,Toap Garden,2644 jensen ave,Sanger,93657,CA,Telemarketer,Telemarketer,(559)875-7920
-,-,-,57687,Group A,3/22/2023,2505 93701,Christy's Donuts,2505 e belmont ave,Fresno,93701,CA,Telemarketer,Telemarketer,(559)442-1459
-,-,-,57688,Group A,3/22/2023,4579 93702,Asian Kitchen,"4579 e kings canyon rd, ste 102",Fresno,93702,CA,Telemarketer,Telemarketer,(559)478-5095
-,-,-,57689,Group A,3/22/2023,521 e93710,Chinese Gourmet Express,521 e shaw ave,Fresno,93710,CA,Telemarketer,Telemarketer,(559)222-3177
-,-,-,57690,Group A,3/22/2023,1901 93726,Great Wall Express,1901 e shields ave,Fresno,93726,CA,Telemarketer,Telemarketer,(559)225-0200
-,-,-,57691,Group A,3/22/2023,2636 93726,Moy's Chinese Restaurant,2636 e ashlan ave,Fresno,93726,CA,Telemarketer,Telemarketer,(559)227-0735
-,-,-,57692,Group A,3/22/2023,2388 93726,Hin's Kitchen,2388 e gettysburg ave,Fresno,93726,CA,Telemarketer,Telemarketer,(559)227-2058
-,-,-,57693,Group A,3/22/2023,5189 93727,WongÃ¢â¬â¢s Tea Garden,5189 e kings canyon rd,Fresno,93727,CA,Telemarketer,Telemarketer,(559)255-1672
-,-,-,57694,Group A,3/22/2023,6105 93727,LA Kitchen,"6105 e kings canyon rd, ste 102",Fresno,93727,CA,Telemarketer,Telemarketer,(559)515-6157
-,-,-,57695,Group A,3/22/2023,204 c93933,AnnieÃ¢â¬â¢s House,204 cypress ave,Marina,93933,CA,Telemarketer,Telemarketer,(831)747-1548
-,-,-,57696,Group A,3/22/2023,407 o94002,Wokitchen,407 old county rd,Belmont,94002,CA,Telemarketer,Telemarketer,(650)648-3965
-,-,-,57697,Group A,3/22/2023,6165 94014,Gateway Kitchen,6165 mission st,Daly City,94014,CA,Telemarketer,Telemarketer,(415)239-8371
-,-,-,57698,Group A,3/22/2023,6055 94014,Laowai Noodles,"6055 mission st,",Daly City,94014,CA,Telemarketer,Telemarketer,(415)333-3888
-,-,-,57699,Group A,3/22/2023,6288 94014,House of Fusion,6288 mission st,Daly City,94014,CA,Telemarketer,Telemarketer,(650)756-5610
-,-,-,57700,Group A,3/22/2023,2025 94015,Taste of Burma,"2025 gellert blvd, ste 200-201",Daly City,94015,CA,Telemarketer,Telemarketer,(650)449-1378
-,-,-,57701,Group A,3/22/2023,67 st94015,TC Pastry,67 st francis sq,Daly City,94015,CA,Telemarketer,Telemarketer,(650)755-8612
-,-,-,57702,Group A,3/22/2023,3 st 94015,Supreme Pot,3 st francis square,Daly City,94015,CA,Telemarketer,Telemarketer,(650)991-8888
-,-,-,57703,Group A,3/22/2023,1595 94030,New China Restaurant,1595 el camino real,Millbrae,94030,CA,Telemarketer,Telemarketer,(650)481-8888
-,-,-,57704,Group A,3/22/2023,51 av94030,Hong Kong Flower Lounge,51 ave,Millbrae,94030,CA,Telemarketer,Telemarketer,(650)692-6666
-,-,-,57705,Group A,3/22/2023,292 b94030,Chicken Pho You,292 broadway millbrae,Millbrae,94030,CA,Telemarketer,Telemarketer,(650)692-8865
-,-,-,57706,Group A,3/22/2023,328 b94030,HS Cafe,328 broadway,Millbrae,94030,CA,Telemarketer,Telemarketer,(650)697-9488
-,-,-,57707,Group A,3/22/2023,315 b94030,Hu Tong Jian Bing,"315 broadway, t4",Millbrae,94030,CA,Telemarketer,Telemarketer,(650)302-4755
-,-,-,57708,Group A,3/22/2023,1350 94040,Ocha Tea CafÃÂ© & Restaurant,"1350 grant rd, ste 8",Mountain View,94040,CA,Telemarketer,Telemarketer,(650)961-1813
-,-,-,57709,Group A,3/22/2023,475 c94041,K-Pot & Grill,475 castro st,Mountain View,94041,CA,Telemarketer,Telemarketer,(650)386-6512
-,-,-,57710,Group A,3/22/2023,134 c94041,3 Kingdoms Hot Pot,134 castro st mountain view,Mountain View,94041,CA,Telemarketer,Telemarketer,(650)964-8881
-,-,-,57711,Group A,3/22/2023,749 h94044,Ledu Restaurant,749 hickey blvd,Pacifica,94044,CA,Telemarketer,Telemarketer,(650)355-8218
-,-,-,57712,Group A,3/22/2023,63 bi94044,Top Pot,63 bill drake way,Pacifica,94044,CA,Telemarketer,Telemarketer,(650)735-5305
-,-,-,57713,Group A,3/22/2023,640 c94044,Kenny's Cafe,640 crespi dr pacifica,Pacifica,94044,CA,Telemarketer,Telemarketer,(650)738-8649
-,-,-,57714,Group A,3/22/2023,189 e94066,B.B.Q king,189 el camino real,San Bruno,94066,CA,Telemarketer,Telemarketer,(650)888-0058
-,-,-,57715,Group A,3/22/2023,230b 94080,The Night Market,230b s spruce ave,South San Francisco,94080,CA,Telemarketer,Telemarketer,(650)634-8388
-,-,-,57716,Group A,3/22/2023,337 g94080,Grand Cafe,337 grand ave,South San Francisco,94080,CA,Telemarketer,Telemarketer,(650)636-4538
-,-,-,57717,Group A,3/22/2023,333 g94080,Cheung Hing,333 grand ave south san francisco,South San Francisco,94080,CA,Telemarketer,Telemarketer,(650)872-1638
-,-,-,57718,Group A,3/22/2023,542 l94085,Sunrise Restaurant,542 lakeside dr,Sunnyvale,94085,CA,Telemarketer,Telemarketer,(408)732-7052
-,-,-,57719,Group A,3/22/2023,415 n94085,Hu Tong Jian Bing,"415 n mary ave, ste 108",Sunnyvale,94085,CA,Telemarketer,Telemarketer,(408)883-8138
-,-,-,57720,Group A,3/22/2023,151 w94086,Inchin's Bamboo Garden,151 w washington ave,Sunnyvale,94086,CA,Telemarketer,Telemarketer,(408)481-9350
-,-,-,57721,Group A,3/22/2023,1669 94087,Jin Li Yuan,"1669 hollenbeck ave, ste a",Sunnyvale,94087,CA,Telemarketer,Telemarketer,(408)212-4153
-,-,-,57722,Group A,3/22/2023,587 e94087,Chick & Tea,587 e el camino real sunnyvale,Sunnyvale,94087,CA,Telemarketer,Telemarketer,(408)685-2044
-,-,-,57723,Group A,3/22/2023,398 w94087,Ginger CafÃÂ©,"398 w el camino real, ste 114",Sunnyvale,94087,CA,Telemarketer,Telemarketer,(408)736-2828
-,-,-,57724,Group A,3/22/2023,1686 94087,New Port Restaurant,1686 s wolfe rd,Sunnyvale,94087,CA,Telemarketer,Telemarketer,(408)737-9976
-,-,-,57725,Group A,3/22/2023,390 w94087,P.F. Chang's,"390 w el camino real, sunnyvale",Sunnyvale,94087,CA,Telemarketer,Telemarketer,(408)991-9078
-,-,-,57726,Group A,3/22/2023,2960 94103,Mission Hunan Restaurant,2960 16th st,San Francisco,94103,CA,Telemarketer,Telemarketer,(415)621-8288
-,-,-,57727,Group A,3/22/2023,615 m94105,Lee's Deli,615 market st,San Francisco,94105,CA,Telemarketer,Telemarketer,(415)615-9889
-,-,-,57728,Group A,3/22/2023,62 2n94105,Village Tea House,62 2nd st,San Francisco,94105,CA,Telemarketer,Telemarketer,(415)778-2728
-,-,-,57729,Group A,3/22/2023,60 mo94107,Qilin Kitchen,60 morris st k-19,San Francisco,94107,CA,Telemarketer,Telemarketer,(415)509-0188
-,-,-,57730,Group A,3/22/2023,1510 94107,IMMI,"1510 fashion island blvd, ste 300",San Francisco,94107,CA,Telemarketer,Telemarketer,(650)574-4664
-,-,-,57731,Group A,3/22/2023,601 g94108,Dim Sum Corner,601 grant ave,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)362-1118
-,-,-,57732,Group A,3/22/2023,826 w94108,Hunan House,826 washington st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)398-1299
-,-,-,57733,Group A,3/22/2023,779 c94108,J&M A-1 Cafe Restaurant,779 clay st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)398-7918
-,-,-,57734,Group A,3/22/2023,760 c94108,Oriental Pearl Restaurant,760 clay st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)433-1817
-,-,-,57735,Group A,3/22/2023,648 k94108,Hon's Wun-Tun House,648 kearny st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)433-3966
-,-,-,57736,Group A,3/22/2023,150 w94108,The Spicy Shrimp,150 waverly pl,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)658-7168
-,-,-,57737,Group A,3/22/2023,815 s94108,New Fortune Restaurant,815 stockton st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)658-7306
-,-,-,57738,Group A,3/22/2023,139 w94108,Utopia Cafe,139 waverly pl,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)956-2902
-,-,-,57739,Group A,3/22/2023,818 w94108,Imperial Palace,818 washington st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)956-9888
-,-,-,57740,Group A,3/22/2023,712 g94108,Snow Garden,712 grant ave,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)982-3815
-,-,-,57741,Group A,3/22/2023,65 wa94108,Spicy King,65 waverly pl,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)982-6868
-,-,-,57742,Group A,3/22/2023,713 c94108,Sam Wo Restaurant,713 clay st,San Francisco,94108,CA,Telemarketer,Telemarketer,(415)989-8898
-,-,-,57743,Group A,3/22/2023,547 h94109,Tuyet Mai,547 hyde st,San Francisco,94109,CA,Telemarketer,Telemarketer,(415)931-4899
-,-,-,57744,Group A,3/22/2023,2537 94110,J & E Restaurant,2537 24th st,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)282-5177
-,-,-,57745,Group A,3/22/2023,3452 94110,Mandarin House SF,3452 mission st,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)282-6898
-,-,-,57746,Group A,3/22/2023,525 c94110,United Dumplings,525 cortland ave,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)658-7363
-,-,-,57747,Group A,3/22/2023,3224 94110,House of Dim Sum,3224 22nd st,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)658-7449
-,-,-,57748,Group A,3/22/2023,3601 94110,Wild Pepper,3601 26th st,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)695-7678
-,-,-,57749,Group A,3/22/2023,3259 94110,Jasmine Tea House,3259 mission st,San Francisco,94110,CA,Telemarketer,Telemarketer,(415)826-6288
-,-,-,57750,Group A,3/22/2023,222 f94111,Lee's Deli,222 front st,San Francisco,94111,CA,Telemarketer,Telemarketer,(415)433-3222
-,-,-,57751,Group A,3/22/2023,4935 94112,Aloha BBQ,4935 mission st,San Francisco,94112,CA,Telemarketer,Telemarketer,(415)333-3619
-,-,-,57752,Group A,3/22/2023,4476 94112,Sweet Delight Bakery,4476 mission st,San Francisco,94112,CA,Telemarketer,Telemarketer,(415)337-6786
-,-,-,57753,Group A,3/22/2023,5249 94112,JJamPPong,5249 mission st,San Francisco,94112,CA,Telemarketer,Telemarketer,(415)347-7412
-,-,-,57754,Group A,3/22/2023,4919 94112,Superstar Restaurant,4919 mission st,San Francisco,94112,CA,Telemarketer,Telemarketer,(415)585-4360
-,-,-,57755,Group A,3/22/2023,1540 94112,Golden Coast Restaurant,1540 ocean ave,San Francisco,94112,CA,Telemarketer,Telemarketer,(415)587-1698
-,-,-,57756,Group A,3/22/2023,290 s94114,Makli Restaurant,290 sanchez st,San Francisco,94114,CA,Telemarketer,Telemarketer,(415)863-9128
-,-,-,57757,Group A,3/22/2023,2786 94115,Beijing Tokyo Bistro,2786 california st,San Francisco,94115,CA,Telemarketer,Telemarketer,(415)921-0188
-,-,-,57758,Group A,3/22/2023,1800 94115,Mums Home of Shabu Shabu,1800 sutter st,San Francisco,94115,CA,Telemarketer,Telemarketer,(415)931-6986
-,-,-,57759,Group A,3/22/2023,2048 94116,Asian American Food Company,2048 taraval st,San Francisco,94116,CA,Telemarketer,Telemarketer,(415)665-6617
-,-,-,57760,Group A,3/22/2023,1782 94117,What The Cluck - Haight,1782 haight st,San Francisco,94117,CA,Telemarketer,Telemarketer,(415)702-6777
-,-,-,57761,Group A,3/22/2023,4737 94118,Dong Bei Mama,4737 geary blvd,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)221-4278
-,-,-,57762,Group A,3/22/2023,3565 94118,Grand Hot Pot Lounge,3565 geary blvd,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)387-8989
-,-,-,57763,Group A,3/22/2023,815 c94118,Tasty Pot,815 clement st,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)666-3888
-,-,-,57764,Group A,3/22/2023,5217 94118,Sweet Mango Dessert & Cafe,5217 geary blvd,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)668-8812
-,-,-,57765,Group A,3/22/2023,503 c94118,Wing Lee Bakery,503 clement st,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)668-9481
-,-,-,57766,Group A,3/22/2023,291 694118,Spices,291 6th ave,San Francisco,94118,CA,Telemarketer,Telemarketer,(415)752-8885
-,-,-,57767,Group A,3/22/2023,3546 94121,Superior Palace,3546 balboa st,San Francisco,94121,CA,Telemarketer,Telemarketer,(415)387-1386
-,-,-,57768,Group A,3/22/2023,6901 94121,Xpresso Tea,6901 geary blvd,San Francisco,94121,CA,Telemarketer,Telemarketer,(415)535-8531
-,-,-,57769,Group A,3/22/2023,1820 94121,Aceking BBQ,1820 clement st,San Francisco,94121,CA,Telemarketer,Telemarketer,(415)864-9374
-,-,-,57770,Group A,3/22/2023,1420 94122,IPOT,1420 irving st,San Francisco,94122,CA,Telemarketer,Telemarketer,(415)340-3225
-,-,-,57771,Group A,3/22/2023,2652 94122,The Pots Hot Pot,2652 judah st,San Francisco,94122,CA,Telemarketer,Telemarketer,(415)682-7889
-,-,-,57772,Group A,3/22/2023,1427 94122,Thai Nghiep Ky Mi Gia,1427 noriega st,San Francisco,94122,CA,Telemarketer,Telemarketer,(415)682-8528
-,-,-,57773,Group A,3/22/2023,3914 94122,Mr Dragon,3914 judah st,San Francisco,94122,CA,Telemarketer,Telemarketer,(415)702-9935
-,-,-,57774,Group A,3/22/2023,1708 94122,Yummy Dumpling,1708 irving st,San Francisco,94122,CA,Telemarketer,Telemarketer,(415)753-9308
-,-,-,57775,Group A,3/22/2023,2030 94123,Barrio Chino - Permanently closed,2030 lombard st,San Francisco,94123,CA,Telemarketer,Telemarketer,(415)400-4522
-,-,-,57776,Group A,3/22/2023,2723 94124,Hawker Alley - San Francisco,2723 oakdale ave,San Francisco,94124,CA,Telemarketer,Telemarketer,(415)796-3909
-,-,-,57777,Group A,3/22/2023,667 m94127,World of Noodle/Pho Dong Huong,667 monterey blvd,San Francisco,94127,CA,Telemarketer,Telemarketer,(415)494-5048
-,-,-,57778,Group A,3/22/2023,501 b94132,Happy Dumplings,"501 buckingham way, stonestown farmers market",San Francisco,94132,CA,Telemarketer,Telemarketer,(510)388-4011
-,-,-,57779,Group A,3/22/2023,3251 94132,Tang Bar,"3251 20th ave, level 2",San Francisco,94132,CA,Telemarketer,Telemarketer,(628)270-9876
-,-,-,57780,Group A,3/22/2023,683 b94133,Yummy BBQ Kitchen,683 broadway,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)378-3768
-,-,-,57781,Group A,3/22/2023,716 j94133,Dick Lee Pastry Shop,716 jackson st,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)397-0788
-,-,-,57782,Group A,3/22/2023,601 b94133,yogo gelato,601 broadway,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)398-2996
-,-,-,57783,Group A,3/22/2023,1365 94133,Pho Delicious,1365 stockton st,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)757-0500
-,-,-,57784,Group A,3/22/2023,606 b94133,Jai Yun,606 broadway,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)981-7438
-,-,-,57785,Group A,3/22/2023,671 b94133,VIP Coffee & Cake Shop,671 broadway,San Francisco,94133,CA,Telemarketer,Telemarketer,(415)989-7118
-,-,-,57786,Group A,3/22/2023,2668 94134,Sunshine Wheat Field Dim Sum,2668 san bruno ave,San Francisco,94134,CA,Telemarketer,Telemarketer,(415)330-9788
-,-,-,57787,Group A,3/22/2023,2708 94134,Giant Scoop Cafe,2708 san bruno ave,San Francisco,94134,CA,Telemarketer,Telemarketer,(415)467-5051
-,-,-,57788,Group A,3/22/2023,3950 94303,Green Elephant Gourmet,3950 middlefield rd,Palo Alto,94303,CA,Telemarketer,Telemarketer,(650)494-7391
-,-,-,57789,Group A,3/22/2023,459 l94305,Chopstix,459 lagunita dr,Stanford,94305,CA,Telemarketer,Telemarketer,(650)725-6875
-,-,-,57790,Group A,3/22/2023,211 s94401,Sichuan Chong Qing Cuisine,211 south dr,San Mateo,94401,CA,Telemarketer,Telemarketer,(650)343-1144
-,-,-,57791,Group A,3/22/2023,2986 94403,Mr. Green Bubble,2986 s norfolk st,San Mateo,94403,CA,Telemarketer,Telemarketer,(650)358-0352
-,-,-,57792,Group A,3/22/2023,48 w 94403,Palette Tea Garden,"48 w sailer dr, san mateo",San Mateo,94403,CA,Telemarketer,Telemarketer,(650)769-8888
-,-,-,57793,Group A,3/22/2023,1410 94501,Little Joe's Express,1410 encinal ave,Alameda,94501,CA,Telemarketer,Telemarketer,(510)217-8687
-,-,-,57794,Group A,3/22/2023,1700 94501,The Noodle Lover Club,1700 park st,Alameda,94501,CA,Telemarketer,Telemarketer,(510)522-8200
-,-,-,57795,Group A,3/22/2023,2757 94509,China City Restaurant - Duplicate,2757 lone tree way antioch,Antioch,94509,CA,Telemarketer,Telemarketer,(925)778-3081
-,-,-,57796,Group A,3/22/2023,2505 94513,Dumpling Hours,"2505 sand creek rd, ste 112",Brentwood,94513,CA,Telemarketer,Telemarketer,(925)516-5888
-,-,-,57797,Group A,3/22/2023,1683 94520,Tasty Pot,1683 willow pass rd,Concord,94520,CA,Telemarketer,Telemarketer,(925)266-6761
-,-,-,57798,Group A,3/22/2023,2118 94520,Peking Village,2118 willow pass rd,Concord,94520,CA,Telemarketer,Telemarketer,(925)680-6618
-,-,-,57799,Group A,3/22/2023,2030 94520,Chowking,2030 diamond blvd g,Concord,94520,CA,Telemarketer,Telemarketer,(925)969-1403
-,-,-,57800,Group A,3/22/2023,2700 94533,T4 Tea For U,2700 n texas st,Fairfield,94533,CA,Telemarketer,Telemarketer,(707)389-2203
-,-,-,57801,Group A,3/22/2023,3645694536,Chop Stick Chinese Restaurant 2,36456 blvd,Fremont,94536,CA,Telemarketer,Telemarketer,(510)739-6811
-,-,-,57802,Group A,3/22/2023,4039 94538,YY Noodle - Permanently closed,4039 bay st,Fremont,94538,CA,Telemarketer,Telemarketer,(408)489-3628
-,-,-,57803,Group A,3/22/2023,4656094538,Y2 Deli,"46560 blvd, ste 101",Fremont,94538,CA,Telemarketer,Telemarketer,(510)490-8992
-,-,-,57804,Group A,3/22/2023,4103994538,Silli Chilli,41039 blvd,Fremont,94538,CA,Telemarketer,Telemarketer,(510)573-1357
-,-,-,57805,Group A,3/22/2023,3902494538,Inchin's Bamboo Garden,39024 paseo padre pkwy,Fremont,94538,CA,Telemarketer,Telemarketer,(510)573-3754
-,-,-,57806,Group A,3/22/2023,3213 94538,Din Ding Dumpling House - Fremont,3213 walnut ave,Fremont,94538,CA,Telemarketer,Telemarketer,(510)797-8122
-,-,-,57807,Group A,3/22/2023,4626094539,A Plus HK Style Cafe,"46260 warm springs blvd, ste 553",Fremont,94539,CA,Telemarketer,Telemarketer,(510)226-9168
-,-,-,57808,Group A,3/22/2023,4626094539,Satayman,"46260 warm springs blvd, ste 545",Fremont,94539,CA,Telemarketer,Telemarketer,(510)249-5688
-,-,-,57809,Group A,3/22/2023,4680794539,Boiling Point,46807 warm springs blvd,Fremont,94539,CA,Telemarketer,Telemarketer,(510)498-8896
-,-,-,57810,Group A,3/30/2023,3090148066,Hook & Reel Cajun Seafood & Bar,30901 gratiot ave,Roseville,48066,MI,Enterprise AE,Enterprise,(586)585-9065
-,-,-,57811,Group A,3/30/2023,2859948150,Hook & Reel Cajun Seafood & Bar,28599 schoolcraft rd,Livonia,48150,MI,Enterprise AE,Enterprise,(734)956-6137
-,-,-,57812,Group A,3/30/2023,7838 48180,Hook & Reel Cajun Seafood & Bar,7838 telegraph rd,Taylor,48180,MI,Enterprise AE,Enterprise,(313)982-7979
-,-,-,57813,Group A,3/30/2023,3960548187,Hook & Reel Cajun Seafood & Bar,39605 ford rd,Canton,48187,MI,Enterprise AE,Enterprise,(734)927-7623
-,-,-,57814,Group A,3/30/2023,1510048195,Hook & Reel Cajun Seafood & Bar,15100 dix toledo rd,Southgate,48195,MI,Enterprise AE,Enterprise,(734)318-2175
-,-,-,57815,Group A,3/30/2023,1433148315,Hook & Reel Cajun Seafood & Bar,14331 hall rd,Shelby Township,48315,MI,Enterprise AE,Enterprise,(586)566-8528
-,-,-,57816,Group A,3/30/2023,1523 90025,KRISPY KRUNCHY CHICKEN,1523 s bundy dr,Los Angeles,90025,CA,Enterprise AE,Enterprise,(324)369-5600
-,-,-,57817,Group A,3/30/2023,600 s90057,Krispy Krunchy Chicken - Permanently closed,600 s alvarado st,Los Angeles,90057,CA,Enterprise AE,Enterprise,(213)908-5109
-,-,-,57818,Group A,3/30/2023,1174190250,Krispy Krunchy Chicken,11741 hawthorne blvd,Hawthorne,90250,CA,Enterprise AE,Enterprise,(310)675-4104
-,-,-,57819,Group A,3/30/2023,6370 90815,Krispy Krunchy Chicken,6370 e stearns st,Long Beach,90815,CA,Enterprise AE,Enterprise,(562)597-1011
-,-,-,57820,Group A,3/30/2023,107 e91205,Krispy Krunchy Chicken,107 e bdwy,Glendale,91205,CA,Enterprise AE,Enterprise,(310)625-5540
-,-,-,57821,Group A,3/30/2023,1168091601,Krispy Krunchy Chicken,11680 burbank blvd,North Hollywood,91601,CA,Enterprise AE,Enterprise,(818)853-7208
-,-,-,57822,Group A,3/30/2023,1310691746,Krispy Krunchy Chicken,13106 valley blvd,La Puente,91746,CA,Enterprise AE,Enterprise,(626)333-6771
-,-,-,57823,Group A,3/30/2023,907 w92410,Krispy Krunchy Chicken,907 w mill st,San Bernardino,92410,CA,Enterprise AE,Enterprise,(909)889-9495
-,-,-,57824,Group A,3/30/2023,7494 92504,Krispy Krunchy Chicken,"7494 indiana ave, gt petroleum",Riverside,92504,CA,Enterprise AE,Enterprise,(951)354-2600
-,-,-,57825,Group A,3/30/2023,511 e92570,Krispy Krunchy Chicken,511 e 4th st,Perris,92570,CA,Enterprise AE,Enterprise,(951)943-4606
-,-,-,57826,Group A,3/30/2023,3053592592,Krispy Krunchy Chicken,30535 highway 79,Temecula,92592,CA,Enterprise AE,Enterprise,(951)587-4208
-,-,-,57827,Group A,3/30/2023,4550 92604,Krispy Krunchy Chicken,4550 barranca pkwy,Irvine,92604,CA,Enterprise AE,Enterprise,(951)280-3833
-,-,-,57828,Group A,3/30/2023,1164 93219,Krispy krunchy Chicken,1164 n front st,Earlimart,93219,CA,Enterprise AE,Enterprise,(661)849-2222
-,-,-,57829,Group A,3/30/2023,3699 93309,Krispy Krunchy Chicken,3699 wilson rd,Bakersfield,93309,CA,Enterprise AE,Enterprise,(661)564-8140
-,-,-,57830,Group A,3/30/2023,2947793651,Krispy Krunchy Chicken,29477 auberry rd,Prather,93651,CA,Enterprise AE,Enterprise,(559)855-8400
