Check Map,Check B#,Check M#,Snowball Map,Map,Group,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Rejected Reason,Rejected Time
-,-,-,60353,state high8857,Group A,3/22/2023,Unknown,Dragon Garden Chinese Restaurant,state highway 516 n,8857,NJ,,(732) 679-2550
-,-,-,60354,129 fayett8861,Group A,3/22/2023,Unknown,Asian Cuisine Inc.,129 fayette st,8861,NJ,,(732) 826-8808
-,-,-,60355,431 rt 22 8889,Group A,3/22/2023,Unknown,Panda Garden Chinese Restaurant,431 rt 22 e whitehouse station,8889,NJ,,(908) 823-0888,No Interest to talk to sales,"3/21/2024, 3:18 PM"
-,-,-,60356,4 jersey a8901,Group A,3/22/2023,Unknown,China City,4 jersey ave new brunswick,8901,NJ,,(732) 545-2399
-,-,-,60357,441 rarita8904,Group A,3/22/2023,Unknown,Chef Tan Ã¨Åâ¬Ã¦Â¹ËÃ©âÂ¨Ã§Â¬Â¬,441 raritan ave highland park,8904,NJ,,(732) 843-6900
-,-,-,60358,333 allegh15139,Group A,3/22/2023,Unknown,China House - Oakmont,333 allegheny ave oakmont,15139,PA,,(412) 828-1068,No Interest to talk to sales,"4/18/2024, 11:06 AM"
-,-,-,60359,414 s crai15213,Group A,3/22/2023,Unknown,Rose Tea Cafe,414 s craig st,15213,PA,,(412) 802-0788,No Interest to talk to sales,"3/21/2024, 3:24 PM"
-,-,-,60360,5882 forbe15217,Group A,3/22/2023,Unknown,Amazing Dumplings,5882 forbes ave,15217,PA,,(412) 422-7188,No Interest to talk to sales,"3/23/2024, 3:25 PM"
-,-,-,60361,3444 west 16505,Group A,3/22/2023,Unknown,Royal Chopstix Asian Cuisine,3444 west lake rd,16505,PA,,(814) 833-3339
-,-,-,60362,4510 marke17025,Group A,3/22/2023,Unknown,Taipei Chinese Kitchen,4510 marketplace way,17025,PA,,(717) 909-7012
-,-,-,60363,460 n unio17057,Group A,3/22/2023,Temporarily closed,He (和),460 n union st,17057,PA,,(833) 434-7687
-,-,-,60364,110 old yo17070,Group A,3/22/2023,Unknown,Aroma Chinese Cuisine,110 old york rd ste 217,17070,PA,,(717) 712-8771
-,-,-,60365,1000 carli17332,Group A,3/22/2023,Unknown,Chinatown Kitchen,1000 carlisle st,17332,PA,,(717) 633-5281
-,-,-,60366,351 loucks17404,Group A,3/22/2023,Unknown,Great Wall Chinese Restaurant,351 loucks rd ste 28,17404,PA,,(717) 852-9666
-,-,-,60367,100 park c17601,Group A,3/22/2023,Unknown,Ruby Thai Kitchen Business closed,100 park city ctr,17601,PA,,(717) 397-9282
-,-,-,60368,kings shop17954,Group A,3/22/2023,Unknown,Hong Kong Chinese Restaurant-closed,kings shopping ctr,17954,PA,,(570) 544-4000,No Interest to talk to sales
-,-,-,60369,704 w emma18103,Group A,3/22/2023,Unknown,Nanking Chinese Restaurant,704 w emmaus ave,18103,PA,,(610) 270-5778
-,-,-,60370,1135 n 9th18360,Group A,3/22/2023,Unknown,Spice Kitchen,1135 n 9th st,18360,PA,,(570) 664-6366
-,-,-,60371,422 lackaw18447,Group A,3/22/2023,Unknown,AKI Asian Restaurant,422 lackawanna ave,18447,PA,,(570) 489-5678
-,-,-,60372,612 viewmo18503,Group A,3/22/2023,Unknown,Sun Gourmet,612 viewmont mall,18503,PA,,(570) 343-7718
-,-,-,60373,760 w st r18974,Group A,3/22/2023,Unknown,Stone Wok,760 w st rd warminster,18974,PA,,(215) 328-0888,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,60374,1139 easto19001,Group A,3/22/2023,Unknown,Fuji Asian,1139 easton rd,19001,PA,,(215) 478-8888,No Interest to talk to sales,"12/27/2023, 3:08 PM"
-,-,-,60375,654 w lanc19010,Group A,3/22/2023,Unknown,Silk Cuisine,654 w lancaster ave,19010,PA,,(610) 520-2470
-,-,-,60376,53 e ave c19012,Group A,3/22/2023,Unknown,China King,53 e ave cheltenham,19012,PA,,(215) 635-4129,Not a decision maker,"3/12/2024, 1:08 PM"
-,-,-,60377,6 w state 19063,Group A,3/22/2023,Unknown,Peking Media,6 w state st,19063,PA,,(610) 892-0115,No Interest to talk to sales,"2/22/2024, 3:30 PM"
-,-,-,60378,4841west c19073,Group A,3/22/2023,Unknown,Wasabi4,4841west chester pike pa19073,19073,PA,,(610) 353-8080
-,-,-,60379,389 w lanc19087,Group A,3/22/2023,Unknown,Margaret Kuo's,389 w lancaster ave lancaster county farmers market,19087,PA,,(610) 555-1212
-,-,-,60380,4423 locus19104,Group A,3/22/2023,Unknown,Best China Inn,4423 locust st,19104,PA,,(215) 222-2203
-,-,-,60381,s 33rd st 19104,Group A,3/22/2023,Unknown,King's Wok Chinese Food,s 33rd st & south st,19104,PA,,(267) 575-0296
-,-,-,60382,325 chestn19106,Group A,3/22/2023,Unknown,Buddakan,325 chestnut st,19106,PA,,(215) 574-9440
-,-,-,60383,111 s inde19106,Group A,3/22/2023,Unknown,China Express,111 s independence mall e philadelphia,19106,PA,,(215) 629-5722
-,-,-,60384,111 s inde19106,Group A,3/22/2023,Unknown,Pinch Dumplings,111 s independence mall e,19106,PA,,(443) 453-4972
-,-,-,60385,926 race s19107,Group A,3/22/2023,Unknown,Nine Ting,926 race st,19107,PA,,(215) 238-9996,No Interest to talk to sales,"12/28/2023, 5:19 PM"
-,-,-,60386,108 north 19107,Group A,3/22/2023,Unknown,Shaxian Delicacies,108 north 10th street,19107,PA,,(215) 873-0888
-,-,-,60387,922 arch s19107,Group A,3/22/2023,Unknown-DNC,China King-Closed,922 arch st philadelphia,19107,PA,,(215) 922-2880
-,-,-,60388,928 arch s19107,Group A,3/22/2023,Unknown,China Town Dollar,928 arch st,19107,PA,,(215) 923-2883,No Interest to talk to sales,"12/28/2023, 5:20 PM"
-,-,-,60389,902 arch s19107,Group A,3/22/2023,Unknown,Xi'an Sizzling Woks,902 arch st,19107,PA,,(215) 925-1688,No Interest to talk to sales,"3/28/2024, 3:29 PM"
-,-,-,60390,1004 race 19107,Group A,3/22/2023,Unknown,Ken's Seafood Restaurant,1004 race st,19107,PA,,(215) 925-3837,Cannot contact lead,"10/25/2023, 1:11 PM"
-,-,-,60391,901 market19107,Group A,3/22/2023,Unknown,Master Wok Gallery,901 market st philadelphia,19107,PA,,(215) 954-1931
-,-,-,60392,9969 bustl19115,Group A,3/22/2023,Unknown,Happy Panda-closed,9969 bustleton ave,19115,PA,,(215) 969-1688,No Interest to talk to sales
-,-,-,60393,1301 n 29t19121,Group A,3/22/2023,Unknown-DNC,China Lotus Restaurant-closed,1301 n 29th st,19121,PA,,(215) 236-4423
-,-,-,60394,102 w gira19123,Group A,3/22/2023,Unknown,Humpty's Dumplings,102 w girard ave,19123,PA,,(215) 515-3250
-,-,-,60395,5520 whita19124,Group A,3/22/2023,莲姐,Lien's Restaurant,5520 whitaker ave philadelphia,19124,PA,(267) 312-3628,(215) 941-6882
-,-,-,60396,6070 ridge19128,Group A,3/22/2023,Unknown,Ichiban,6070 ridge ave,19128,PA,,(215) 483-7470,No Interest to talk to sales,"2/23/2024, 3:09 PM"
-,-,-,60397,7313-15 fr19136,Group A,3/22/2023,Unknown,Aya Asian Fusion,7313-15 frankford ave,19136,PA,,(267) 343-4531,Cannot contact lead,"1/22/2024, 9:59 PM"
-,-,-,60398,5401 tacon19137,Group A,3/22/2023,Unknown,Bao & Bun Studio,5401 tacony st bldg 39,19137,PA,,(267) 808-8100,No Interest to talk to sales,"3/11/2024, 11:21 AM"
-,-,-,60399,4726 spruc19139,Group A,3/22/2023,Unknown,Ever Green,4726 spruce ct,19139,PA,,(215) 476-0371
-,-,-,60400,3512 germa19140,Group A,3/22/2023,Permanently closed,Hot Wok,3512 germantown ave,19140,PA,,(215) 228-0688
-,-,-,60401,6863 bustl19149,Group A,3/22/2023,Unknown,Jade Harbor,6863 bustleton ave,19149,PA,,(267) 538-2431,No Interest to talk to sales,"3/12/2024, 1:00 PM"
-,-,-,60402,103 frankl19154,Group A,3/22/2023,Unknown,Nine Ting,103 franklin mill blvd,19154,PA,,(215) 315-8866,No Interest to talk to sales,"10/12/2023, 1:52 PM"
-,-,-,60403,128 pike19301,Group A,3/22/2023,Unknown,Poseidon Asian Cuisine,128 pike,19301,PA,,(610) 812-3333
-,-,-,60404,410 e germ19444,Group A,3/22/2023,Unknown,Hunan Wok,410 e germantown pike,19444,PA,,(610) 941-4215
-,-,-,60405,707 ace me19707,Group A,3/22/2023,Unknown,New Dragon Restaurant,707 ace memorial dr,19707,DE,,(302) 235-2737
-,-,-,60406,610 shoppi19711,Group A,3/22/2023,Unknown,No 1 Chinese Restaurant,610 shopping ctr,19711,DE,,(302) 779-0194
-,-,-,60407,38627 benr19940,Group A,3/22/2023,Unknown,New Peking Cheer,38627 benro dr unit 5,19940,DE,,(302) 846-2857
-,-,-,60408,9123 andre20111,Group A,3/22/2023,Unknown,Lahori Zaiqa,9123 andrew dr,20111,VA,,(571) 379-8766
-,-,-,60409,6348 hoadl20112,Group A,3/22/2023,Unknown,Asian Cafe,6348 hoadly rd,20112,VA,,(571) 285-3250
-,-,-,60410,5085 westf20120,Group A,3/22/2023,Unknown,Malaysian Kopitiam,5085 westfields blvd,20120,VA,,(571) 376-5693,No Interest to talk to sales,"3/12/2024, 1:00 PM"
-,-,-,60411,5900 crest20121,Group A,3/22/2023,Unknown,Tian,5900 crest ln,20121,VA,,(703) 825-1033
-,-,-,60412,5930 crest20121,Group A,3/22/2023,Unknown,Kangchon,5930 crest ln,20121,VA,,(703) 830-5209
-,-,-,60413,13059 worl20170,Group A,3/22/2023,Unknown,Inchin's Bamboo Garden,13059 worldgate dr,20170,VA,,(703) 467-9118
-,-,-,60414,4230 rd st22003,Group A,3/22/2023,Unknown,O My Hot Pot & Bar,4230 rd ste 110,22003,VA,,(703) 712-7030
-,-,-,60415,10955 blvd22030,Group A,3/22/2023,Unknown,Yanzi Noodle House,10955 blvd ste108,22030,VA,,(301) 777-8888,No Interest to talk to sales,"12/12/2023, 11:51 AM"
-,-,-,60416,10940 blvd22030,Group A,3/22/2023,Unknown,Masala Wok,10940 blvd,22030,VA,,(571) 432-1814
-,-,-,60417,4250 fairf22030,Group A,3/22/2023,Unknown,P.F. Chang's,4250 fairfax corner ave fairfax,22030,VA,,(703) 266-2414
-,-,-,60418,11217-c le22030,Group A,3/22/2023,Unknown,Yu Noodles,11217-c lee hwy,22030,VA,,(703) 877-0818
-,-,-,60419,4461 marke22033,Group A,3/22/2023,Unknown,Pei Wei,4461 market commons dr fairfax,22033,VA,,(703) 803-4466
-,-,-,60420,6286 arlin22044,Group A,3/22/2023,Unknown,Hong Kong Pearl Seafood Restaurant,6286 arlington blvd,22044,VA,,(703) 237-1388
-,-,-,60421,6621 wilso22044,Group A,3/22/2023,Unknown,Luna Nueva Restaurant,6621 wilson blvd,22044,VA,,(703) 533-1596
-,-,-,60422,6795 wilso22044,Group A,3/22/2023,Unknown,Hong Kong Restaurant,6795 wilson blvd ste 3,22044,VA,,(703) 533-8340,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,60423,9110 richm22060,Group A,3/22/2023,Unknown,Hunan Dragon - Permanently closed,9110 richmond hwy,22060,VA,,(703) 372-1011
-,-,-,60424,6396 plz22150,Group A,3/22/2023,Unknown,Hot Peppercorn Asian Cuisine & Bar,6396 plz,22150,VA,,(703) 866-0107
-,-,-,60425,12721 marb22192,Group A,3/22/2023,Unknown,Wow Bao,12721 marblestone dr,22192,VA,,(703) 580-7229
-,-,-,60426,901 n gleb22203,Group A,3/22/2023,Unknown,P.F. Chang's,901 n glebe rd arlington,22203,VA,,(703) 527-0955
-,-,-,60427,5801 duke 22304,Group A,3/22/2023,Unknown,Maya's Business closed,5801 duke st ste e164,22304,VA,,(703) 333-6125,Contact info incorrect,"3/8/2024, 2:24 PM"
-,-,-,60428,7001 manch22310,Group A,3/22/2023,Unknown,Genghis Grill,7001 manchester blvd,22310,VA,,(703) 313-4781
-,-,-,60429,5729 plank22401,Group A,3/22/2023,Unknown,Asian Dynasty,5729 plank rd,22401,VA,,(540) 785-5788
-,-,-,60430,368 fairfa22655,Group A,3/22/2023,Suspected Closed,China House,368 fairfax pike stephens city,22655,VA,,(540) 868-1858
-,-,-,60431,365 mercha22902,Group A,3/22/2023,Unknown,Pei Wei,365 merchant walk square ste 500 charlottesville,22902,VA,,(434) 227-5868
-,-,-,60432,5625 richm23188,Group A,3/22/2023,Unknown,China Max - Permanently closed,5625 richmond rd,23188,VA,,(757) 229-2988
-,-,-,60433,11849 west23233,Group A,3/22/2023,Unknown,Genghis Grill,11849 west broad st,23233,VA,,(804) 360-4206,Cannot contact lead,"1/10/2024, 1:05 PM"
-,-,-,60434,11530 w br23233,Group A,3/22/2023,Unknown,China Wok,11530 w broad st ste c,23233,VA,,(804) 364-3858,No Interest to talk to sales,"12/27/2023, 3:10 PM"
-,-,-,60435,9212 stony23235,Group A,3/22/2023,Unknown,P.F. Chang's,9212 stony point pkwy richmond,23235,VA,,(804) 253-0492
-,-,-,60436,7502 w bro23294,Group A,3/22/2023,Unknown,Hot Pot 757,7502 w broad st,23294,VA,,(804) 709-1901
-,-,-,60437,701 lynnha23452,Group A,3/22/2023,Unknown,Noodles & Company,701 lynnhaven pkwy lynnhaven mall,23452,VA,,(757) 340-5384
-,-,-,60438,4701 shore23455,Group A,3/22/2023,Unknown,Tops China Resturant,4701 shore dr,23455,VA,,(757) 318-7808
-,-,-,60439,1025 indep23455,Group A,3/22/2023,Unknown,China King - Permanently closed,1025 independence blvd virginia beach,23455,VA,,(757) 363-9806
-,-,-,60440,1240 gator23459,Group A,3/22/2023,Unknown,White Lotus Sushi,1240 gator blvd,23459,VA,,(361) 244-9631
-,-,-,60441,8200 hampt23505,Group A,3/22/2023,Unknown,Court of Mandarin Restaurant - Permanently closed,8200 hampton blvd,23505,VA,,(757) 423-8700
-,-,-,60442,340-a oria23608,Group A,3/22/2023,Unknown,Morangak Restaurant,340-a oriana rd,23608,VA,,(757) 282-8093
-,-,-,60443,5660 blvd23701,Group A,3/22/2023,Unknown,Chinese Gourmet Hibachi Express,5660 blvd,23701,VA,,(757) 405-1200
-,-,-,60444,walmart sh23851,Group A,3/22/2023,Unknown,Kiki's Grill,walmart shopping center,23851,VA,,(757) 304-5600
-,-,-,60445,5983 clove24019,Group A,3/22/2023,Unknown,Thai Oudone Valley Grill,5983 cloverdale rd,24019,VA,,(540) 977-1255
-,-,-,60446,713 main s24504,Group A,3/22/2023,Unknown,Golden China,713 main st,24504,VA,,(434) 847-6886
-,-,-,60447,1175b peac29154,Group A,3/22/2023,Unknown,Rice'n Wings,1175b peach orchard rd,29154,SC,,(803) 494-3933,Cannot contact lead,"1/12/2024, 3:21 PM"
-,-,-,60448,601 main s29201,Group A,3/22/2023,Unknown,JJ Tea House,601 main st ste d,29201,SC,,(803) 834-6666
-,-,-,60449,1220 e-2 b29212,Group A,3/22/2023,Unknown,Miyo's,1220 e-2 bower pkwy,29212,SC,,(803) 781-7788
-,-,-,60450,9003 two n29223,Group A,3/22/2023,Unknown-DNC,Chen's Chinese Restaurant-closed,9003 two notch rd ste 8 columbia,29223,SC,,(803) 788-2848
-,-,-,60451,99a garner29303,Group A,3/22/2023,Unknown,China 1,99a garner rd spartanburg,29303,SC,,(864) 921-7958,No Interest to talk to sales
-,-,-,60452,630 skylar29407,Group A,3/22/2023,Unknown,Hopsings,630 skylark dr ste n2,29407,SC,,(843) 573-8887
-,-,-,60453,6108 n kin29572,Group A,3/22/2023,Unknown,highland hibachi,6108 n kings hwy,29572,SC,,(843) 839-3663
-,-,-,60454,1000 highw29582,Group A,3/22/2023,Unknown,Q Q China,1000 highway 17 n,29582,SC,,(843) 280-5400
-,-,-,60455,700 haywoo29607,Group A,3/22/2023,Unknown,Wok Presto,700 haywood rd ste 524,29607,SC,,(864) 234-5425
-,-,-,60456,1127 woodr29607,Group A,3/22/2023,Unknown,P.F. Chang's,1127 woodruff rd greenville,29607,SC,,(864) 297-0589
-,-,-,60457,420 n plea29607,Group A,3/22/2023,Unknown,Asia Pacific Super Market,420 n pleasantburg dr,29607,SC,,(864) 603-1377
-,-,-,60458,51 new orl29928,Group A,3/22/2023,Unknown,Empire Szechuan Chinese Restaurant,51 new orleans rd hilton head island,29928,SC,,(843) 686-9889
-,-,-,60459,12890 hwy 30004,Group A,3/22/2023,Unknown,Magic Wok,12890 hwy 9 n,30004,GA,,(678) 624-9882
-,-,-,60460,926 montre30021,Group A,3/22/2023,Unknown,PS-Asian Restaurant,926 montreal rd ste 6,30021,GA,,(404) 934-4114
-,-,-,60461,11550 jone30022,Group A,3/22/2023,Unknown,J's Asian Cafe,11550 jones bridge rd ste 1,30022,GA,,(678) 691-8726
-,-,-,60462,1291 old p30024,Group A,3/22/2023,Unknown,Shabuga,1291 old peachtree rd nw ste 401,30024,GA,,(770) 756-5000,Cannot contact lead,"2/13/2024, 8:24 PM"
-,-,-,60463,2092 n rd30033,Group A,3/22/2023,Unknown,Saigon Cafe,2092 n rd,30033,GA,,(404) 728-8882
-,-,-,60464,65 suwanee30044,Group A,3/22/2023,Unknown,Asian Express,65 suwanee rd,30044,GA,,(770) 338-1200
-,-,-,60465,1000 whitl30064,Group A,3/22/2023,Unknown,Oyama Hibachi Sushi-closed,1000 whitlock ave ste 360 marietta,30064,GA,,(678) 581-5670
-,-,-,60466,63 w oak s30076,Group A,3/22/2023,Unknown,UFO Thai Food,63 w oak st,30076,GA,,(541) 259-9921
-,-,-,60467,3853 lawre30084,Group A,3/22/2023,Unknown,China Panda,3853 lawrenceville hwy ste a,30084,GA,,(770) 908-8197
-,-,-,60468,7050 jimmy30092,Group A,3/22/2023,Unknown,Garden Wok Chinese Restaurant,7050 jimmy carter blvd,30092,GA,,(770) 300-0068
-,-,-,60469,3466 holco30092,Group A,3/22/2023,Unknown,China House,3466 holcomb bridge rd,30092,GA,,(770) 448-4800,Contact info incorrect,"4/16/2024, 12:21 PM"
-,-,-,60470,6083 s tuc30093,Group A,3/22/2023,Unknown,China Express,6083 s tucker rd norcross,30093,GA,,(770) 492-0105
-,-,-,60471,6131 s tuc30093,Group A,3/22/2023,Unknown,Wing Fish Rice,6131 s tucker rd ste 100,30093,GA,,(770) 934-4555
-,-,-,60472,10950 abbo30097,Group A,3/22/2023,Unknown,Gom Shabu Shabu,10950 abbotts bridge rd,30097,GA,,(678) 691-1783
-,-,-,60473,1302 maple30117,Group A,3/22/2023,Unknown,G Town Wings and Teriyaki,1302 maple st,30117,GA,,(470) 729-6101,Cannot contact lead,"2/13/2024, 8:29 PM"
-,-,-,60474,6053 pkwy 30126,Group A,3/22/2023,Unknown,China Restaurant,6053 pkwy sw,30126,GA,,(770) 948-8380
-,-,-,60475,1195 merch30132,Group A,3/22/2023,Unknown,Hibachi Express,1195 merchants dr,30132,GA,,(770) 779-8968,No Interest to talk to sales,"1/16/2024, 3:50 PM"
-,-,-,60476,6700 dougl30135,Group A,3/22/2023,Unknown,Mandarin Express,6700 douglas blvd,30135,GA,,(678) 838-1666,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,60477,838 spur 130236,Group A,3/22/2023,Unknown,China City,838 spur 138 jonesboro,30236,GA,,(770) 478-6399
-,-,-,60478,900 hogans30241,Group A,3/22/2023,Unknown,Wing Brothers,900 hogansville rd,30241,GA,,(706) 416-2795
-,-,-,60479,1137 south30260,Group A,3/22/2023,Unknown,Mandarian Express,1137 southlake mall,30260,GA,,(770) 961-1866
-,-,-,60480,1189 s lak30260,Group A,3/22/2023,Unknown,Dollar Cafe,1189 s lake cir,30260,GA,,(770) 968-0111
-,-,-,60481,4568 old d30297,Group A,3/22/2023,Unknown,Hong Kong Express,4568 old dixie hwy ste 4,30297,GA,,(470) 428-3297
-,-,-,60482,6459 highw30303,Group A,3/22/2023,Unknown,Tea Pot Chinese Cafe,6459 highway 42,30303,GA,,(770) 389-5795
-,-,-,60483,798 ponce 30306,Group A,3/22/2023,Unknown,China Dragon,798 ponce de leon ave ne atlanta,30306,GA,,(404) 815-8898,Cannot contact lead,"1/14/2024, 8:47 PM"
-,-,-,60484,88 5th st 30308,Group A,3/22/2023,Unknown,Tin Drum,88 5th st nw,30308,GA,,(404) 881-1368,Cannot contact lead,"1/3/2024, 10:06 PM"
-,-,-,60485,1156 memor30316,Group A,3/22/2023,Unknown,USA Deli,1156 memorial dr se,30316,GA,,(404) 523-4448,No Interest to talk to sales,"1/11/2024, 2:17 PM"
-,-,-,60486,1000 marie30318,Group A,3/22/2023,Unknown,Food Terminal - Atlanta,1000 marietta st nw,30318,GA,,(678) 400-8155
-,-,-,60487,6631 roswe30328,Group A,3/22/2023,Unknown,Bawarchi Biryanis - Atlanta,6631 roswell rd ne ste b,30328,GA,,(404) 255-5052
-,-,-,60488,6550 aria 30328,Group A,3/22/2023,Unknown,Food Terminal - Sandy Springs,6550 aria blvd,30328,GA,,(678) 691-7766,Not a decision maker,"3/12/2024, 1:08 PM"
-,-,-,60489,2020 conve30337,Group A,3/22/2023,Unknown,Leeann Chin,2020 convention center concourse concourse c,30337,GA,,952896360
-,-,-,60490,4199 paces30339,Group A,3/22/2023,Unknown,Orient At Vinings-closed,4199 paces ferry rd se,30339,GA,,(770) 438-8866
-,-,-,60491,6035 peach30340,Group A,3/22/2023,Unknown,J-Bistro,6035 peachtree rd ste a112,30340,GA,,(678) 691-8886
-,-,-,60492,5385 f new30341,Group A,3/22/2023,Unknown,Hua Mei,5385 f new peachtree rd,30341,GA,,(770) 310-6217,No Interest to talk to sales,"3/12/2024, 3:02 PM"
-,-,-,60493,5385-a new30341,Group A,3/22/2023,Unknown,Top One Gourmet,5385-a new peachtree rd,30341,GA,,(770) 454-9863
-,-,-,60494,5379 new p30341,Group A,3/22/2023,Unknown,Chinatown Food Court-shopping mall,5379 new peachtree rd ste c,30341,GA,,(770) 458-6660
-,-,-,60495,5286 river30349,Group A,3/22/2023,Unknown,Hot Cafe,5286 riverdale rd,30349,GA,,(770) 996-6544
-,-,-,60496,5383 c new30366,Group A,3/22/2023,Unknown,Ocean Garden,5383 c new peachtree rd,30366,GA,,(678) 779-0834
-,-,-,60497,602 colleg30445,Group A,3/22/2023,Unknown,Great Wall,602 college st,30445,GA,,(912) 583-0088
-,-,-,60498,3333 dr st30519,Group A,3/22/2023,Unknown-DNC,Asian Chao-disconnect,3333 dr ste 1076,30519,GA,,(678) 482-8373
-,-,-,60499,617 grove 30533,Group A,3/22/2023,Unknown,Hoka-Hoka,617 grove st n,30533,GA,,(706) 867-0226
-,-,-,60500,125 w wash30601,Group A,3/22/2023,Unknown,Ding Tea Athens,125 w washington st ste 121,30601,GA,,(706) 850-3737,No Interest to talk to sales,"2/1/2024, 1:43 PM"
-,-,-,60501,3450 wrigh30904,Group A,3/22/2023,Unknown,Mandarin Express,3450 wrightsboro rd ste 2378,30904,GA,,(706) 432-9855,Contact info incorrect,"4/16/2024, 12:24 PM"
-,-,-,60502,103 n slap31701,Group A,3/22/2023,Unknown,King's Deli,103 n slappey blvd,31701,GA,,(229) 439-2229
-,-,-,60503,3517 victo31903,Group A,3/22/2023,Unknown,BBQ Grill Deli,3517 victory dr ste a-7,31903,GA,,(706) 225-0419
-,-,-,60504,3050 us 8039208,Group A,3/22/2023,Unknown,China Kitchen,3050 us 80 e pearl,39208,MS,,(601) 939-7889,Contact info incorrect
-,-,-,60505,9099 rd39325,Group A,3/22/2023,Unknown,Goi-Gois,9099 rd,39325,MS,,(601) 480-2884
-,-,-,60506,1701 hwy 439466,Group A,3/22/2023,Unknown,Ciao King,1701 hwy 43 n ste 3,39466,MS,,(601) 798-6216
-,-,-,60507,10598 dibe39540,Group A,3/22/2023,Unknown,Kien Giang,10598 diberville blvd ste d,39540,MS,,(228) 207-4944
-,-,-,60508,11516 lame39540,Group A,3/22/2023,Unknown,Quickly Asian Fusion Cafe,11516 lamey bridge rd ste m,39540,MS,,(228) 207-7023,Not a decision maker,"12/27/2023, 4:41 PM"
-,-,-,60509,7100 hwy 639555,Group A,3/22/2023,欧,Old Country Seafood,7100 hwy 614 ste d,39555,MS,,(228) 200-7093,Cannot contact lead,"2/13/2024, 8:55 PM"
-,-,-,60510,7420 hwy 639563,Group A,3/22/2023,Unknown,Nana's,7420 hwy 613,39563,MS,,(228) 475-2778,Cannot contact lead,"1/24/2024, 1:41 PM"
-,-,-,60511,821a highw39759,Group A,3/22/2023,Unknown,China Garden Chinese Restaurant,821a highway 12 w starkville,39759,MS,,(662) 323-8686,No Interest to talk to sales,"4/16/2024, 2:43 PM"
-,-,-,60512,9120 shelb40222,Group A,3/22/2023,Unknown,P.F. Chang's,9120 shelbyville rd louisville,40222,KY,,(502) 327-7707
-,-,-,60513,1060 chino40502,Group A,3/22/2023,Unknown,Jin Jin Chinese Restaurant,1060 chinoe rd ste 148,40502,KY,,(859) 269-3398
-,-,-,60514,old highwa40962,Group A,3/22/2023,Unknown,Happy Panda Chinese Restaurant,old highway 421,40962,KY,,(606) 599-1223
-,-,-,60515,4539 n may41501,Group A,3/22/2023,Unknown,Peking-Hibachi,4539 n mayo trl,41501,KY,,(606) 436-9666
-,-,-,60516,1010 w hig42041,Group A,3/22/2023,Unknown,King Garden,1010 w highland dr,42041,KY,,(270) 208-1128,Cannot contact lead,"10/25/2023, 1:57 PM"
-,-,-,60517,3499 us-2742501,Group A,3/22/2023,Unknown,GO Panda,3499 us-27,42501,KY,,(606) 425-4284
-,-,-,60518,6324 e liv43004,Group A,3/22/2023,Unknown,Peeking House,6324 e livingston ave,43004,OH,,(614) 860-9240
-,-,-,60519,6135 parkc43017,Group A,3/22/2023,Unknown,P.F. Chang's,6135 parkcenter cir dublin,43017,OH,,(614) 726-0070
-,-,-,60520,55 w schro43081,Group A,3/22/2023,Unknown,China Express,55 w schrock rd westerville,43081,OH,,(614) 890-1410
-,-,-,60521,409 altair43082,Group A,3/22/2023,Unknown,Wow Bao,409 altair pkwy,43082,OH,,(614) 882-6800
-,-,-,60522,646 n high43085,Group A,3/22/2023,Unknown,The Little Dot,646 n high st,43085,OH,,(614) 806-5211
-,-,-,60523,657 e main44041,Group A,3/22/2023,Unknown,Peking - Permanently closed,657 e main st rt 20 geneva,44041,OH,,(440) 466-0293,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,60524,11708 buck44120,Group A,3/22/2023,Unknown,China One,11708 buckeye rd,44120,OH,,(216) 991-2222
-,-,-,60525,5853 broad44127,Group A,3/22/2023,Unknown,Wing Wah - Permanently closed,5853 broadway ave,44127,OH,,(216) 641-6332
-,-,-,60526,6328 pearl44130,Group A,3/22/2023,Unknown,China Chef,6328 pearl rd cleveland,44130,OH,,(440) 888-8999,Cannot contact lead,"2/14/2024, 11:28 AM"
-,-,-,60527,500 southp44136,Group A,3/22/2023,Unknown,Tj Asian Express,500 southpark ctr ste 764,44136,OH,,(440) 572-8888
-,-,-,60528,691 richmo44143,Group A,3/22/2023,Unknown,Asian Chao,691 richmond rd ste - vc 07,44143,OH,,(440) 449-2040,Cannot contact lead,"3/12/2024, 12:51 PM"
-,-,-,60529,9909 avon 44214,Group A,3/22/2023,Unknown,Wok and Roll,9909 avon lake rd,44214,OH,,(330) 948-3220,No Interest to talk to sales
-,-,-,60530,750 darrow44305,Group A,3/22/2023,Unknown,Asain Cravings,750 darrow rd,44305,OH,,(234) 312-9226,Contact info incorrect,"3/12/2024, 1:22 PM"
-,-,-,60531,6532 south44512,Group A,3/22/2023,Unknown,Pho Saigon,6532 south ave,44512,OH,,(330) 729-9588
-,-,-,60532,6810 marke44512,Group A,3/22/2023,Unknown,Ming One - Permanently closed,6810 market st ste 106,44512,OH,,(330) 758-8888,Contact info incorrect,"3/12/2024, 1:22 PM"
