State Group,datediff_rejected_date,datediff_created_date,Create Date,Last Name,Company / Account,Street,Zip/Postal Code,State/Province (text only),Mobile - Primary,Business Phone,Lead Owner,Assigned SDR,Lead Status,Rejected Reason,Rejected Time,Created By,Unqualified Reason,Lead Stage
Group A,,584,2022-10-31T04:00:00Z,Lakeview Pearl Sushi Bar & Asian Bistro,Lakeview Pearl Sushi Bar & Asian Bistro,6300 Canal Blvd,70124,LA,,(504) 309-5711,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Green Tea,Green Tea,3015 Napoleon Ave,70125,LA,,(504) 899-8005,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Asuka Sushi Hibachi,Asuka Sushi Hibachi,7912 Earhart Blvd,70125,LA,,(504) 862-5555,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hoshun Restaurant,Hoshun Restaurant,1601 Saint Charles Ave,70130,LA,,(504) 302-9716,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mandrian Express,Mandrian Express,500 Port Of New Orleans Pl,70130,LA,,(504) 301-2450,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chinese Gourmet Restaurant,Chinese Gourmet Restaurant,1539 Martin Luther King Jr Blvd Ste 113,70360,LA,,(985) 868-8349,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ichiban,Ichiban,1639 Martin Luther King Jr Blvd,70360,LA,,(985) 868-1688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kirin Sushi Restaurant,Kirin Sushi Restaurant,223 S Cate St,70403,LA,,(985) 542-8888,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Yamato Steak House Of Japan,Yamato Steak House Of Japan,220 Cumberland St,70427,LA,,(985) 735-3008,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sake Gardens Japanese Restaurant,Sake Gardens Japanese Restaurant,1705 Highway 190,70448,LA,,(985) 624-8955,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sogo Japanese Restaurant,Sogo Japanese Restaurant,3901 Pontchartrain Dr,70458,LA,,(985) 288-4512,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Koi's Asian Cuisine,Koi's Asian Cuisine,2165 Gause Blvd W,70460,LA,,(985) 288-5923,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokyo Japanese Steak House,Tokyo Japanese Steak House,3511 Ambassador Caffery Pkwy,70503,LA,,(337) 989-8588,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Shangri La Restaurant,Shangri La Restaurant - Permanently closed,4702 Johnston St,70503,LA,,(337) 988-4588,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Dozo,Dozo,4702 Johnston St Ste J,70503,LA,,(337) 993-9588,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokya Japan,Tokya Japan,3013 Veterans Memorial Dr Ste 105,70510,LA,,(337) 893-4444,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,J J Asian Cuisine,J J Asian Cuisine,627 Main St,19438,PA,,(215) 256-8688,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Umai Japanese Restaurant,Umai Japanese Restaurant,220 Pennbrook Pkwy,19446,PA,,(215) 855-5544,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Izu Sushi Inc,Izu Sushi Inc,322 W Main St,19446,PA,,(732) 870-0807,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHO Cho San Sushi Bar,CHO Cho San Sushi Bar,981 N Wales Rd Ste 3,19454,PA,,(215) 855-1681,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sarku Japan,Sarku Japan,500 W Germantown Pike Ste 1040,19462,PA,,(610) 941-3381,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kabuki,Kabuki,70 Buckwalter Rd Ste 329,19468,PA,,(610) 792-2977,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Han Dynasty,Han Dynasty,70 Buckwalter Rd Ste 502,19468,PA,,(610) 792-9600,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,MR Lees Asian Gourmet,MR Lees Asian Gourmet,1134 Gravel Pike,19473,PA,,(610) 287-8818,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wongs Chinese Restaurant,Wongs Chinese Restaurant,835 Hiesters Ln Ste 6,19605,PA,,(610) 929-1999,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Zhuang Garden,Zhuang Garden,2834 Penn Ave,19609,PA,,(610) 670-5650,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mikura,Mikura,840 N Park Rd Ste 8,19610,PA,,(610) 927-5555,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chin-Chin Cafe Chinese  Thai Sushi & Catering,Chin-Chin Cafe Chinese  Thai Sushi & Catering,43930 Farmwell Hunt Plaza #106,20147,VA,(703) 678-3516,(703) 858-0515,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hula Inn,Hula Inn,46000 Old Ox Rd #103,20166,VA,,(703) 471-9000,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Restaurant,China Restaurant,589 Frost Ave,20186,VA,,(540) 351-0580,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Permanently closed,Waterloo Cafe,352 Waterloo St,20186,VA,,(540) 349-8118,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Young Chow Cafe Chinese and Thai Restaurant,Young Chow Cafe Chinese and Thai Restaurant,6715 Leaberry Wy,20169,VA,,(703) 753-2863,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Great Wall,Great Wall,6362 Village Center Dr,22712,VA,,(540) 439-0690,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mandarin Sushi,Mandarin Sushi,514 Fletcher Dr,20186,VA,,(540) 341-1962,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Golden Wok,Golden Wok,4101 Bonney Rd Ste 154,23452,VA,,(757) 306-4188,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,King's Buffet,King's Buffet,21950 Cascades Pkwy #130,20164,VA,,(703) 421-6988,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Peking Express,Peking Express,13999 Jeff Jefferson Davis Hwy,22191,VA,,(703) 490-8222,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Han Palace,Han Palace,7900 Westpark Dr,22102,VA,,(571) 378-0162,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oriental Cafe,Oriental Cafe,8558A Lee Hwy # A,22031,VA,,(703) 573-5888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Izumi Sushi,Izumi Sushi,9861 VA-193,22066,VA,,(703) 759-7788,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hunan Cafe Tyson,Hunan Cafe Tyson,8453-H Tyco Rd,22182,VA,,(703) 854-1903,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China King Restaurant,China King Restaurant,11 Hope Rd STE 105,22554,VA,,(540) 288-8866,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Little Chef Asian Kitchen,Little Chef Asian Kitchen,6500 Springfield Mall,22150,VA,,(646) 798-1378,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Saigon City Restaurant,Saigon City Restaurant,6333 Brandon Ave,22150,VA,,(703) 569-0303,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,许老板,China House,2249 Shirlington Rd,22206,VA,,(703) 486-8828,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fu Kien Gourmet,Fu Kien Gourmet,435 Emancipation Highway,22401,VA,,(540) 371-8505,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Stirfry 88,Stirfry 88,630 Spotsylvania Mall Dr,22407,VA,,(804) 520-1838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Dragon Express,Dragon Express,10400 Courthouse Rd,22553,VA,,(540) 891-1888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sumika,Sumika,236 Central Plz,94022,CA,,(650) 917-1822,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sumo Japanese Restaurant,Sumo Japanese Restaurant,355 State St,94022,CA,,(650) 941-9898,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Asian Fusion,Asian Fusion,2524 S Pleasant Valley Rd,22601,VA,,(540) 272-1995,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Golden Sand Harbor,Golden Sand Harbor,7745 Amador Valley Blvd,94568,CA,,,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Wok,China Wok,479 W Reservoir Rd,22664,VA,,(540) 459-7815,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ga Hing,Ga Hing,983 Manor Blvd,94579,CA,,(510) 357-3828,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Grand Golden Bay Seafood,Grand Golden Bay Seafood,34348 Alvarado-Niles Rd,94587,CA,,15104878880,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kyosho Japanese Restaurant,Kyosho Japanese Restaurant,605 Santa Cruz Ave,94025,CA,,(650) 656-8181,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China King****,China King****,1#21 2359 S Main St,22801,VA,,(540) 433-2657,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,188,584,2022-10-31T04:00:00Z,Ms.郑,Great Wall Chinese Restaurant,2576 Stuarts Draft Hwy # 118,24477,VA,(540) 292-2851,(540) 337-5008,Marketing Nurture Queue,,SDR Complete,,2023-11-30T16:02:00Z,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hibachi Grill & Supreme Buffet,Hibachi Grill & Supreme Buffet,1185 Seminole Trail,22901,VA,,(434) 973-8889,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mikado Express,Mikado Express,3028 Memorial Ave,24501,VA,,(434) 847-4028,Marketing Nurture Queue,Raymond Chong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Kitchen,China Kitchen,3102 High St,94619,CA,,(510) 479-7039,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Cheung Hing Restaurant,Cheung Hing Restaurant,245 El Camino Real,94030,CA,,(650) 652-3938,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Kitchen,China Kitchen,2504 9157 Atlee Rd B,23116,VA,,(804) 746-9103,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Rose,China Rose,3225 387 Jacklin Rd,95035,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Kei,Sushi Kei,407 Broadway,94030,CA,,(650) 692-0100,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Shanghai Dumpling Shop,Shanghai Dumpling Shop,455 Broadway,94030,CA,,(650) 697-0682,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Teppanyaki Grill & Buffet,Teppanyaki Grill & Buffet,9043 W Broad St,23294,VA,,(804) 747-5590,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Masa Sushi Japan,Masa Sushi Japan,650 Castro St,94041,CA,,(650) 282-5222,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Nature Vegetarian Restaurant,Nature Vegetarian Restaurant,1116 Franklin St,94607,CA,,(510) 238-9688,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hanabi Sushi,Hanabi Sushi,1040 N Rengstorff Ave Ste A1,94043,CA,,(650) 988-8686,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hibachi Sushi And Supreme Buffet,Hibachi Sushi And Supreme Buffet,8087 W Broad St,23294,VA,,(804) 270-7799,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Kumino Restaurant,Kumino Restaurant,580 N Rengstorff Ave Ste J,94043,CA,,(650) 964-3300,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Garden,China Garden,Unnamed Road,23235,VA,,(804) 378-6080,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ocean Fish Sushi & Grill,Ocean Fish Sushi & Grill,455 Oceana Blvd,94044,CA,,(650) 355-1886,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Max,China Max,1420 N Parham Rd,23229,VA,,(804) 750-1433,Marketing Nurture Queue,Stephenie Teo,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Golden Fu Wah Restaurant,Golden Fu Wah Restaurant,4610 Soquel Dr,95073,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chef Ko Chinese Cuisine,Chef Ko Chinese Cuisine,876 W Hamilton Ave,95008,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oh Baby Sushi,Oh Baby Sushi,2139 Roosevelt Ave,94061,CA,,(650) 366-1688,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Express Restaurant,China Express Restaurant,1100 Armory Dr Science Lab,23851,VA,,(757) 562-6269,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Royal Cuisine,Royal Cuisine,10477 S De Anza Blvd,95014,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sushi Plus,Sushi Plus,30 Woodside Plz,94061,CA,,(650) 261-0799,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hawaii BBQ,Hawaii BBQ,6071 High St W,23703,VA,,(757) 686-2219,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mahalo Hawaii BBQ & Chinese Food,Mahalo Hawaii BBQ & Chinese Food,4750 Almaden Expy,95118,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ahi Sushi,Ahi Sushi,1784 Broadway St,94063,CA,,(650) 369-2299,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Taiwan Restaurant,Taiwan Restaurant,1306 Lincoln Ave,95125,CA,,,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sakura Teppanyaki & Sushi,Sakura Teppanyaki & Sushi,2198 Broadway St,94063,CA,,(650) 368-0800,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Bluefin Sushi & Teriyaki Grill,Bluefin Sushi & Teriyaki Grill,2327 Broadway St,94063,CA,,(650) 361-1172,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sweet Mango,Sweet Mango,1040 Willow St,95125,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Higuma Japanese Restaurant,Higuma Japanese Restaurant,540 El Camino Real,94063,CA,,(650) 369-3240,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Flaming Wok,Flaming Wok,880 3716 N Military Hwy,23502,VA,,(757) 455-5175,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Gobi Mongolian Grill,Gobi Mongolian Grill,1035 E Brokaw Rd #20,95131,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sarku Japan,Sarku Japan,1150 El Camino Real Ste 184,94066,CA,,(650) 873-1636,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China House,China House,6200 N Military Hwy suite c,23518,VA,,(757) 853-8111,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Oriental Chef,Oriental Chef,7562 Pacific Ave,95207,CA,,,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Wok N Roll Kitchen,Wok N Roll Kitchen,120 Campbell Ave SE,24011,VA,,(540) 904-7888,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Prosperity Szechuan Cuisine 福香缘,Prosperity Szechuan Cuisine 福香缘,7840 West Ln Suite E-1,95210,CA,,,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Quickly,Quickly,960 W Robinhood Dr,95207,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Ninja Sushi & Tofu,Ninja Sushi & Tofu,681 San Mateo Ave,94066,CA,,(650) 583-3090,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Siamese Street Thai Restaurant,Siamese Street Thai Restaurant,3236 Pacific Ave,95204,CA,,12094660130,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chopstix - Martinsville,Chopstix - Martinsville,361 W Commonwealth Blvd,24112,VA,,(276) 632-8898,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Aya Sushi,Aya Sushi,1070 Holly St,94070,CA,,(650) 654-1212,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Great Wall,Great Wall,667 W Main St,24541,VA,,(434) 793-1477,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,New Canton Restaurant,New Canton Restaurant,1160 Laurel St,94070,CA,,(650) 591-4952,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Shiki Bistro,Shiki Bistro,825 Laurel St,94070,CA,,(650) 593-2275,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Lin Yue Chuan,Lin Yue Chuan,1202 S Main St,24060,VA,,(540) 739-3798,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,B E Wok & Sushi,B E Wok & Sushi,764 Mono Way,95370,CA,,,Marketing Nurture Queue,Zi Heng Lim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Fu Lin Restaurant,Fu Lin Restaurant,7440 Lee Hwy,24141,VA,,(540) 633-0322,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Lotus Chinese Restaurant,Lotus Chinese Restaurant,13902 US-29,24531,VA,,(434) 432-3936,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Mainland China - Halal Pan Asian Indo-Chinese Food,Mainland China - Halal Pan Asian Indo-Chinese Food,8649 Elk Grove Blvd,95624,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokyo Hibachi Grill,Tokyo Hibachi Grill,2822 Linkhorne Dr,24503,VA,,(434) 384-3396,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,China Wok,China Wok,Parking Parking lot 795 S Tracy Blvd,95376,CA,,(209) 836-8868,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tokyo Sushi & Bar,Tokyo Sushi & Bar,2278 Westborough Blvd,94080,CA,,(650) 866-3288,Marketing Nurture Queue,Jimmy Min Kong,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Chow King,Chow King,3589 Callan Blvd,94080,CA,,(650) 873-3573,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,HAPPY FAMILY,HAPPY FAMILY,301 S WASHINGTON ST,22046,VA,,(703) 534-3838,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hong Kong House Restaurant,Hong Kong House Restaurant,2138 Mitchell Rd #2833,95307,CA,,,Marketing Nurture Queue,Sandra Kan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Sawa Sushi,Sawa Sushi,1042 E El Camino Real,94087,CA,,(408) 241-7292,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Tanto Japanese Restaurant,Tanto Japanese Restaurant,1063 E El Camino Real,94087,CA,,(408) 244-7311,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,PETER CHANG N AND D LLC,PETER CHANG N AND D LLC,11408 W BROAD ST,23060,VA,(804) 306-9000,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Blú Lotus | Lao & Thai Restaurant,Blú Lotus | Lao & Thai Restaurant,3641 Mitchell Rd F,95307,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,MOMOTARO SUSHI,MOMOTARO SUSHI,2803 W CARY ST,23221,VA,,(804) 355-0060,Marketing Nurture Queue,Xue Ni Chu,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hughson Asian Kitchen,Hughson Asian Kitchen,6902 Hughson Ave,95326,CA,,,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,CHOICE HIBACHI BUFFET,CHOICE HIBACHI BUFFET,2623 WARDS RD,24502,VA,,(434) 239-0588,Marketing Nurture Queue,Bryan Sim,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,My Garden Cafe,My Garden Cafe,2535 E Whitmore Ave,95307,CA,,(209) 538-0184,Marketing Nurture Queue,Sean Chan,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Hanamaru,Hanamaru,675 S Bernardo Ave,94087,CA,,(408) 524-5353,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,SUSHI MASA,SUSHI MASA,1001 KEMPSVILLE RD,23464,VA,,(757) 474-2146,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,My Garden cafe,My Garden cafe,111 N Golden State Blvd,95380,CA,,,Marketing Nurture Queue,Kristen Chai,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Dim Sum King,Dim Sum King,824 W El Camino Real,94087,CA,,(408) 739-1551,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,TYCOON INC,TYCOON INC,8142 WATSON ST,22102,VA,,(703) 356-2288,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
Group A,,584,2022-10-31T04:00:00Z,Houa Khong 2,Houa Khong 2,3518 G St,95340,CA,,(209) 723-2308,Marketing Nurture Queue,,SDR Complete,,,Apps Associates,,Dead
